"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia LUYA",,,,
"Viviendas particulares (001)",3215,2329,760,126
"Ocupantes presentes (002)",13150,9399,3204,547
"Casa independiente",,,,
"Viviendas particulares (004)",3181,2313,744,124
"Ocupantes presentes (005)",13041,9361,3140,540
"Departamento en edificio",,,,
"Viviendas particulares (007)",4,4,,
"Ocupantes presentes (008)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",5,5,,
"Ocupantes presentes (011)",16,16,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",20,4,16,
"Ocupantes presentes (014)",76,12,64,
"Choza o cabaña",,,,
"Viviendas particulares (016)",2,,,2
"Ocupantes presentes (017)",7,,,7
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,3,,
"Ocupantes presentes (023)",3,3,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2697,2028,625,44
"Ocupantes presentes (029)",10891,8086,2616,189
"Casa independiente",,,,
"Viviendas particulares (031)",2669,2013,612,44
"Ocupantes presentes (032)",10801,8049,2563,189
"Departamento en edificio",,,,
"Viviendas particulares (034)",4,4,,
"Ocupantes presentes (035)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",5,5,,
"Ocupantes presentes (038)",16,16,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",17,4,13,
"Ocupantes presentes (041)",65,12,53,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,2,,
"Ocupantes presentes (050)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",518,301,135,82
"Ocupantes presentes (056)",2259,1313,588,358
"Casa independiente",,,,
"Viviendas particulares (058)",512,300,132,80
"Ocupantes presentes (059)",2240,1312,577,351
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,,3,
"Ocupantes presentes (068)",11,,11,
"Choza o cabaña",,,,
"Viviendas particulares (070)",2,,,2
"Ocupantes presentes (071)",7,,,7
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2028,1662,358,8
"Ocupantes presentes (110)",7731,6340,1359,32
"Casa independiente",,,,
"Viviendas particulares (112)",1998,1648,342,8
"Ocupantes presentes (113)",7631,6304,1295,32
"Departamento en edificio",,,,
"Viviendas particulares (115)",4,4,,
"Ocupantes presentes (116)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",5,5,,
"Ocupantes presentes (119)",16,16,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",20,4,16,
"Ocupantes presentes (122)",76,12,64,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1824,1517,301,6
"Ocupantes presentes (137)",6951,5796,1133,22
"Casa independiente",,,,
"Viviendas particulares (139)",1798,1504,288,6
"Ocupantes presentes (140)",6863,5761,1080,22
"Departamento en edificio",,,,
"Viviendas particulares (142)",4,4,,
"Ocupantes presentes (143)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",5,5,,
"Ocupantes presentes (146)",16,16,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",17,4,13,
"Ocupantes presentes (149)",65,12,53,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",204,145,57,2
"Ocupantes presentes (164)",780,544,226,10
"Casa independiente",,,,
"Viviendas particulares (166)",200,144,54,2
"Ocupantes presentes (167)",768,543,215,10
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,,3,
"Ocupantes presentes (176)",11,,11,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1187,667,402,118
"Ocupantes presentes (218)",5419,3059,1845,515
"Casa independiente",,,,
"Viviendas particulares (220)",1183,665,402,116
"Ocupantes presentes (221)",5410,3057,1845,508
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",2,,,2
"Ocupantes presentes (233)",7,,,7
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,2,,
"Ocupantes presentes (239)",2,2,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",873,511,324,38
"Ocupantes presentes (245)",3940,2290,1483,167
"Casa independiente",,,,
"Viviendas particulares (247)",871,509,324,38
"Ocupantes presentes (248)",3938,2288,1483,167
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,2,,
"Ocupantes presentes (266)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",314,156,78,80
"Ocupantes presentes (272)",1479,769,362,348
"Casa independiente",,,,
"Viviendas particulares (274)",312,156,78,78
"Ocupantes presentes (275)",1472,769,362,341
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",2,,,2
"Ocupantes presentes (287)",7,,,7
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
