"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",3374,73,1030,1202,884,185
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",19,,1,7,9,2
"Profes., científicos e intelectuales (038)",289,,49,146,88,6
"Técnicos de nivel medio y trab. asimilados (039)",129,,38,52,35,4
"Jefes y empleados de oficina (040)",129,,39,46,44,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",440,7,109,159,135,30
"Agricult. trabaj. calif.agrop. y pesqueros (042)",253,,43,79,84,47
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",239,4,86,79,59,11
"Obreros construc., conf., papel, fab., instr. (044)",284,2,86,110,78,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1468,60,538,476,329,65
"Otra (046)",13,,3,9,1,
"Ocupación no especificada (047)",111,,38,39,22,12
"Hombres (048)",2103,48,650,709,557,139
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",15,,1,5,7,2
"Profes., científicos e intelectuales (050)",124,,20,53,47,4
"Técnicos de nivel medio y trab. asimilados (051)",68,,21,24,21,2
"Jefes y empleados de oficina (052)",69,,16,25,28,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",176,6,36,66,55,13
"Agricult. trabaj. calif.agrop. y pesqueros (054)",217,,38,60,76,43
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",209,4,78,68,50,9
"Obreros construc., conf., papel, fab., instr. (056)",273,1,82,108,75,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",877,37,329,270,190,51
"Otra (058)",13,,3,9,1,
"Ocupación no especificada (059)",62,,26,21,7,8
"Mujeres (060)",1271,25,380,493,327,46
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,2,2,
"Profes., científicos e intelectuales (062)",165,,29,93,41,2
"Técnicos de nivel medio y trab. asimilados (063)",61,,17,28,14,2
"Jefes y empleados de oficina (064)",60,,23,21,16,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",264,1,73,93,80,17
"Agricult. trabaj. calif.agrop. y pesqueros (066)",36,,5,19,8,4
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",30,,8,11,9,2
"Obreros construc., conf., papel, fab., instr. (068)",11,1,4,2,3,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",591,23,209,206,139,14
"Ocupación no especificada (071)",49,,12,18,15,4
,,,,,,
"RURAL (072)",1796,16,559,596,494,131
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,1,3,3,
"Profes., científicos e intelectuales (074)",66,,21,24,21,
"Técnicos de nivel medio y trab. asimilados (075)",27,,9,13,5,
"Jefes y empleados de oficina (076)",26,,12,10,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",83,,18,46,18,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",354,1,40,89,154,70
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",154,1,71,53,26,3
"Obreros construc., conf., papel, fab., instr. (080)",70,1,24,26,18,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",981,13,356,326,236,50
"Ocupación no especificada (083)",28,,7,6,9,6
"Hombres (084)",1341,13,430,416,376,106
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,,2,2,
"Profes., científicos e intelectuales (086)",22,,6,6,10,
"Técnicos de nivel medio y trab. asimilados (087)",21,,5,11,5,
"Jefes y empleados de oficina (088)",13,,7,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",36,,10,17,9,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",322,1,36,80,141,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",139,1,64,48,23,3
"Obreros construc., conf., papel, fab., instr. (092)",70,1,24,26,18,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",694,10,272,218,160,34
"Ocupación no especificada (095)",20,,6,3,7,4
"Mujeres (096)",455,3,129,180,118,25
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",44,,15,18,11,
"Técnicos de nivel medio y trab. asimilados (099)",6,,4,2,,
"Jefes y empleados de oficina (100)",13,,5,5,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",47,,8,29,9,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",32,,4,9,13,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",15,,7,5,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",287,3,84,108,76,16
"Ocupación no especificada (107)",8,,1,3,2,2
