"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia OCROS (000)",3500,402,857,1818,36,365,22
"Sin nivel (001)",158,6,46,73,,29,4
"Educación inicial (002)",1,,,1,,,
"Primaria (003)",1320,44,343,764,10,152,7
"Secundaria (004)",1357,89,374,715,19,152,8
"Superior no univ. incompleta (005)",146,28,29,77,,10,2
"Superior no univ. completa (006)",173,72,17,73,3,8,
"Superior univ. incompleta (007)",99,27,25,35,1,10,1
"Superior univ. completa (008)",246,136,23,80,3,4,
"Hombres (010)",2586,223,731,1379,31,218,4
"Sin nivel (011)",79,,31,38,,9,1
"Educación inicial (012)",1,,,1,,,
"Primaria (013)",982,25,280,579,8,89,1
"Secundaria (014)",1079,63,333,565,16,100,2
"Superior no univ. incompleta (015)",114,23,27,58,,6,
"Superior no univ. completa (016)",104,32,17,46,3,6,
"Superior univ. incompleta (017)",66,12,23,24,1,6,
"Superior univ. completa (018)",161,68,20,68,3,2,
"Mujeres (020)",914,179,126,439,5,147,18
"Sin nivel (021)",79,6,15,35,,20,3
"Primaria (023)",338,19,63,185,2,63,6
"Secundaria (024)",278,26,41,150,3,52,6
"Superior no univ. incompleta (025)",32,5,2,19,,4,2
"Superior no univ. completa (026)",69,40,,27,,2,
"Superior univ. incompleta (027)",33,15,2,11,,4,1
"Superior univ. completa (028)",85,68,3,12,,2,
,,,,,,,
"URBANA (030)",2114,346,452,1083,23,197,13
"Sin nivel (031)",73,4,20,36,,11,2
"Educación inicial (032)",1,,,1,,,
"Primaria (033)",744,37,183,423,6,89,6
"Secundaria (034)",804,79,193,436,13,78,5
"Superior no univ. incompleta (035)",96,24,15,50,,7,
"Superior no univ. completa (036)",128,61,9,53,1,4,
"Superior univ. incompleta (037)",70,25,13,25,1,6,
"Superior univ. completa (038)",198,116,19,59,2,2,
"Hombres (040)",1496,193,391,779,19,111,3
"Sin nivel (041)",26,,12,11,,2,1
"Educación inicial (042)",1,,,1,,,
"Primaria (043)",517,20,152,295,4,45,1
"Secundaria (044)",633,56,175,336,11,54,1
"Superior no univ. incompleta (045)",77,20,15,39,,3,
"Superior no univ. completa (046)",73,29,9,31,1,3,
"Superior univ. incompleta (047)",45,12,12,17,1,3,
"Superior univ. completa (048)",124,56,16,49,2,1,
"Mujeres (050)",618,153,61,304,4,86,10
"Sin nivel (051)",47,4,8,25,,9,1
"Primaria (053)",227,17,31,128,2,44,5
"Secundaria (054)",171,23,18,100,2,24,4
"Superior no univ. incompleta (055)",19,4,,11,,4,
"Superior no univ. completa (056)",55,32,,22,,1,
"Superior univ. incompleta (057)",25,13,1,8,,3,
"Superior univ. completa (058)",74,60,3,10,,1,
,,,,,,,
"RURAL (060)",1386,56,405,735,13,168,9
"Sin nivel (061)",85,2,26,37,,18,2
"Primaria (063)",576,7,160,341,4,63,1
"Secundaria (064)",553,10,181,279,6,74,3
"Superior no univ. incompleta (065)",50,4,14,27,,3,2
"Superior no univ. completa (066)",45,11,8,20,2,4,
"Superior univ. incompleta (067)",29,2,12,10,,4,1
"Superior univ. completa (068)",48,20,4,21,1,2,
"Hombres (070)",1090,30,340,600,12,107,1
"Sin nivel (071)",53,,19,27,,7,
"Primaria (073)",465,5,128,284,4,44,
"Secundaria (074)",446,7,158,229,5,46,1
"Superior no univ. incompleta (075)",37,3,12,19,,3,
"Superior no univ. completa (076)",31,3,8,15,2,3,
"Superior univ. incompleta (077)",21,,11,7,,3,
"Superior univ. completa (078)",37,12,4,19,1,1,
"Mujeres (080)",296,26,65,135,1,61,8
"Sin nivel (081)",32,2,7,10,,11,2
"Primaria (083)",111,2,32,57,,19,1
"Secundaria (084)",107,3,23,50,1,28,2
"Superior no univ. incompleta (085)",13,1,2,8,,,2
"Superior no univ. completa (086)",14,8,,5,,1,
"Superior univ. incompleta (087)",8,2,1,3,,1,1
"Superior univ. completa (088)",11,8,,2,,1,
