"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia JAEN (000)",132911,28945,12621,3316,88216
"Conviviente (001)",48606,8195,3537,967,35944
"Separado(a) (002)",4627,659,358,108,3508
"Casado(a) (003)",24136,2841,4558,1025,15797
"Viudo(a) (004)",4213,590,279,97,3249
"Divorciado(a) (005)",513,46,79,18,373
"Soltero(a) (006)",50816,16614,3810,1101,29345
"Hombres (008)",68053,12797,6213,1788,47361
"Conviviente (009)",23872,2671,1749,499,18969
"Separado(a) (010)",1286,102,98,36,1052
"Casado(a) (011)",12014,1135,2319,574,8046
"Viudo(a) (012)",1159,133,67,33,928
"Divorciado(a) (013)",224,14,31,11,170
"Soltero(a) (014)",29498,8742,1949,635,18196
"Mujeres (016)",64858,16148,6408,1528,40855
"Conviviente (017)",24734,5524,1788,468,16975
"Separado(a) (018)",3341,557,260,72,2456
"Casado(a) (019)",12122,1706,2239,451,7751
"Viudo(a) (020)",3054,457,212,64,2321
"Divorciado(a) (021)",289,32,48,7,203
"Soltero(a) (022)",21318,7872,1861,466,11149
,,,,,
"URBANA (024)",69794,10641,11044,2681,45570
"Conviviente (025)",23793,2969,3011,757,17086
"Separado(a) (026)",2814,308,319,87,2105
"Casado(a) (027)",13389,1153,3966,845,7492
"Viudo(a) (028)",1954,242,245,76,1392
"Divorciado(a) (029)",325,25,65,13,224
"Soltero(a) (030)",27519,5944,3438,903,17271
"Hombres (032)",34432,4531,5332,1455,23194
"Conviviente (033)",11556,977,1470,403,8720
"Separado(a) (034)",766,56,79,30,602
"Casado(a) (035)",6585,468,1963,475,3726
"Viudo(a) (036)",502,59,58,25,361
"Divorciado(a) (037)",139,10,24,7,99
"Soltero(a) (038)",14884,2961,1738,515,9686
"Mujeres (040)",35362,6110,5712,1226,22376
"Conviviente (041)",12237,1992,1541,354,8366
"Separado(a) (042)",2048,252,240,57,1503
"Casado(a) (043)",6804,685,2003,370,3766
"Viudo(a) (044)",1452,183,187,51,1031
"Divorciado(a) (045)",186,15,41,6,125
"Soltero(a) (046)",12635,2983,1700,388,7585
,,,,,
"RURAL (048)",63117,18304,1577,635,42646
"Conviviente (049)",24813,5226,526,210,18858
"Separado(a) (050)",1813,351,39,21,1403
"Casado(a) (051)",10747,1688,592,180,8305
"Viudo(a) (052)",2259,348,34,21,1857
"Divorciado(a) (053)",188,21,14,5,149
"Soltero(a) (054)",23297,10670,372,198,12074
"Hombres (056)",33621,8266,881,333,24167
"Conviviente (057)",12316,1694,279,96,10249
"Separado(a) (058)",520,46,19,6,450
"Casado(a) (059)",5429,667,356,99,4320
"Viudo(a) (060)",657,74,9,8,567
"Divorciado(a) (061)",85,4,7,4,71
"Soltero(a) (062)",14614,5781,211,120,8510
"Mujeres (064)",29496,10038,696,302,18479
"Conviviente (065)",12497,3532,247,114,8609
"Separado(a) (066)",1293,305,20,15,953
"Casado(a) (067)",5318,1021,236,81,3985
"Viudo(a) (068)",1602,274,25,13,1290
"Divorciado(a) (069)",103,17,7,1,78
"Soltero(a) (070)",8683,4889,161,78,3564
