"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia BAGUA (000)",24239,3756,4822,10690,613,3856,502
"Sin nivel (001)",1755,21,360,802,36,482,54
"Educación inicial (002)",77,3,7,42,,25,
"Primaria (003)",10391,273,2417,5203,289,1973,236
"Secundaria (004)",7609,782,1770,3470,201,1214,172
"Superior no univ. incompleta (005)",956,366,100,379,23,62,26
"Superior no univ. completa (006)",1816,1197,102,424,30,54,9
"Superior univ. incompleta (007)",443,217,40,147,15,21,3
"Superior univ. completa (008)",1192,897,26,223,19,25,2
"Hombres (010)",17619,2035,4320,8549,500,2194,21
"Sin nivel (011)",884,8,278,447,19,132,
"Educación inicial (012)",64,2,5,37,,20,
"Primaria (013)",7887,151,2152,4275,236,1061,12
"Secundaria (014)",6120,488,1637,2919,177,890,9
"Superior no univ. incompleta (015)",625,188,96,290,18,33,
"Superior no univ. completa (016)",1057,604,95,310,22,26,
"Superior univ. incompleta (017)",283,115,36,103,11,18,
"Superior univ. completa (018)",699,479,21,168,17,14,
"Mujeres (020)",6620,1721,502,2141,113,1662,481
"Sin nivel (021)",871,13,82,355,17,350,54
"Educación inicial (022)",13,1,2,5,,5,
"Primaria (023)",2504,122,265,928,53,912,224
"Secundaria (024)",1489,294,133,551,24,324,163
"Superior no univ. incompleta (025)",331,178,4,89,5,29,26
"Superior no univ. completa (026)",759,593,7,114,8,28,9
"Superior univ. incompleta (027)",160,102,4,44,4,3,3
"Superior univ. completa (028)",493,418,5,55,2,11,2
,,,,,,,
"URBANA (030)",12143,3299,1952,5154,326,1012,400
"Sin nivel (031)",388,19,81,196,6,47,39
"Educación inicial (032)",14,3,,6,,5,
"Primaria (033)",3575,246,805,1864,105,385,170
"Secundaria (034)",4350,714,864,2036,135,447,154
"Superior no univ. incompleta (035)",780,302,71,316,20,47,24
"Superior no univ. completa (036)",1562,1023,76,382,28,45,8
"Superior univ. incompleta (037)",400,196,31,143,13,14,3
"Superior univ. completa (038)",1074,796,24,211,19,22,2
"Hombres (040)",8248,1747,1761,3889,270,565,16
"Sin nivel (041)",183,8,62,94,4,15,
"Educación inicial (042)",10,2,,5,,3,
"Primaria (043)",2575,135,721,1425,86,199,9
"Secundaria (044)",3252,446,794,1601,117,287,7
"Superior no univ. incompleta (045)",496,159,68,233,16,20,
"Superior no univ. completa (046)",851,467,70,274,21,19,
"Superior univ. incompleta (047)",252,105,27,100,9,11,
"Superior univ. completa (048)",629,425,19,157,17,11,
"Mujeres (050)",3895,1552,191,1265,56,447,384
"Sin nivel (051)",205,11,19,102,2,32,39
"Educación inicial (052)",4,1,,1,,2,
"Primaria (053)",1000,111,84,439,19,186,161
"Secundaria (054)",1098,268,70,435,18,160,147
"Superior no univ. incompleta (055)",284,143,3,83,4,27,24
"Superior no univ. completa (056)",711,556,6,108,7,26,8
"Superior univ. incompleta (057)",148,91,4,43,4,3,3
"Superior univ. completa (058)",445,371,5,54,2,11,2
,,,,,,,
"RURAL (060)",12096,457,2870,5536,287,2844,102
"Sin nivel (061)",1367,2,279,606,30,435,15
"Educación inicial (062)",63,,7,36,,20,
"Primaria (063)",6816,27,1612,3339,184,1588,66
"Secundaria (064)",3259,68,906,1434,66,767,18
"Superior no univ. incompleta (065)",176,64,29,63,3,15,2
"Superior no univ. completa (066)",254,174,26,42,2,9,1
"Superior univ. incompleta (067)",43,21,9,4,2,7,
"Superior univ. completa (068)",118,101,2,12,,3,
"Hombres (070)",9371,288,2559,4660,230,1629,5
"Sin nivel (071)",701,,216,353,15,117,
"Educación inicial (072)",54,,5,32,,17,
"Primaria (073)",5312,16,1431,2850,150,862,3
"Secundaria (074)",2868,42,843,1318,60,603,2
"Superior no univ. incompleta (075)",129,29,28,57,2,13,
"Superior no univ. completa (076)",206,137,25,36,1,7,
"Superior univ. incompleta (077)",31,10,9,3,2,7,
"Superior univ. completa (078)",70,54,2,11,,3,
"Mujeres (080)",2725,169,311,876,57,1215,97
"Sin nivel (081)",666,2,63,253,15,318,15
"Educación inicial (082)",9,,2,4,,3,
"Primaria (083)",1504,11,181,489,34,726,63
"Secundaria (084)",391,26,63,116,6,164,16
"Superior no univ. incompleta (085)",47,35,1,6,1,2,2
"Superior no univ. completa (086)",48,37,1,6,1,2,1
"Superior univ. incompleta (087)",12,11,,1,,,
"Superior univ. completa (088)",48,47,,1,,,
