"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUARMEY (000)",10909,2128,2982,4519,190,495,94,501
"Agric., ganadería, caza y silvicultura (001)",3057,23,1312,1381,66,275,,
"Pesca (002)",777,17,317,430,3,10,,
"Explotación de minas y canteras (003)",112,15,55,42,,,,
"Industrias manufactureras (004)",604,58,286,231,14,15,,
"Suministro de electricidad, gas y agua (005)",23,7,14,2,,,,
"Construcción (006)",680,52,479,144,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1570,197,71,1147,50,105,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",157,18,53,73,9,4,,
"Comercio al por mayor (009)",43,17,4,20,1,1,,
"Comercio al por menor (010)",1370,162,14,1054,40,100,,
"Hoteles y restaurantes (011)",550,153,53,301,18,25,,
"Trans., almac. y comunicaciones (012)",876,173,121,562,14,6,,
"Intermediación financiera (013)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (014)",433,322,51,51,7,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",356,314,42,,,,,
"Enseñanza (016)",559,514,,42,,3,,
"Servicios sociales y de salud (017)",110,94,1,13,1,1,,
"Otras activ. serv.comun.soc y personales (018)",245,88,32,111,9,5,,
"Hogares privados con servicio doméstico (019)",94,,,,,,94,
"Actividad economica no especificada (021)",354,93,148,62,3,48,,
"Desocupado (022)",501,,,,,,,501
"Hombres (023)",7849,1210,2535,3308,144,292,9,351
"Agric., ganadería, caza y silvicultura (024)",2663,22,1073,1295,64,209,,
"Pesca (025)",756,14,301,428,3,10,,
"Explotación de minas y canteras (026)",111,15,54,42,,,,
"Industrias manufactureras (027)",436,38,222,154,14,8,,
"Suministro de electricidad, gas y agua (028)",22,6,14,2,,,,
"Construcción (029)",658,48,462,143,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",676,92,69,459,24,32,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",149,17,52,67,9,4,,
"Comercio al por mayor (032)",28,11,3,12,1,1,,
"Comercio al por menor (033)",499,64,14,380,14,27,,
"Hoteles y restaurantes (034)",171,51,24,76,8,12,,
"Trans., almac. y comunicaciones (035)",825,140,116,551,13,5,,
"Intermediación financiera (036)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (037)",332,246,42,38,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",219,184,35,,,,,
"Enseñanza (039)",245,227,,17,,1,,
"Servicios sociales y de salud (040)",39,32,,7,,,,
"Otras activ. serv.comun.soc y personales (041)",144,45,27,64,6,2,,
"Hogares privados con servicio doméstico (042)",9,,,,,,9,
"Actividad economica no especificada (044)",188,46,96,32,1,13,,
"Desocupado (045)",351,,,,,,,351
"Mujeres (046)",3060,918,447,1211,46,203,85,150
"Agric., ganadería, caza y silvicultura (047)",394,1,239,86,2,66,,
"Pesca (048)",21,3,16,2,,,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",168,20,64,77,,7,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",22,4,17,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",894,105,2,688,26,73,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",8,1,1,6,,,,
"Comercio al por mayor (055)",15,6,1,8,,,,
"Comercio al por menor (056)",871,98,,674,26,73,,
"Hoteles y restaurantes (057)",379,102,29,225,10,13,,
"Trans., almac. y comunicaciones (058)",51,33,5,11,1,1,,
"Intermediación financiera (059)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (060)",101,76,9,13,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",137,130,7,,,,,
"Enseñanza (062)",314,287,,25,,2,,
"Servicios sociales y de salud (063)",71,62,1,6,1,1,,
"Otras activ. serv.comun.soc y personales (064)",101,43,5,47,3,3,,
"Hogares privados con servicio doméstico (065)",85,,,,,,85,
"Actividad economica no especificada (067)",166,47,52,30,2,35,,
,,,,,,,,
"URBANA (068)",8346,2009,2117,3311,165,254,83,407
"Agric., ganadería, caza y silvicultura (069)",1187,22,597,470,43,55,,
"Pesca (070)",739,17,307,402,3,10,,
"Explotación de minas y canteras (071)",62,15,45,2,,,,
"Industrias manufactureras (072)",513,55,253,177,14,14,,
"Suministro de electricidad, gas y agua (073)",20,7,11,2,,,,
"Construcción (074)",622,52,424,141,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",1490,193,65,1080,50,102,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",148,18,48,69,9,4,,
"Comercio al por mayor (077)",41,16,4,19,1,1,,
"Comercio al por menor (078)",1301,159,13,992,40,97,,
"Hoteles y restaurantes (079)",498,144,50,265,18,21,,
"Trans., almac. y comunicaciones (080)",810,169,111,510,14,6,,
"Intermediación financiera (081)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (082)",408,302,47,51,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",349,308,41,,,,,
"Enseñanza (084)",492,456,,35,,1,,
"Servicios sociales y de salud (085)",108,92,1,13,1,1,,
"Otras activ. serv.comun.soc y personales (086)",238,85,31,108,9,5,,
"Hogares privados con servicio doméstico (087)",83,,,,,,83,
"Actividad economica no especificada (089)",312,84,134,55,2,37,,
"Desocupado (090)",407,,,,,,,407
"Hombres (091)",5689,1147,1788,2234,120,114,9,277
"Agric., ganadería, caza y silvicultura (092)",981,21,455,427,41,37,,
"Pesca (093)",718,14,291,400,3,10,,
"Explotación de minas y canteras (094)",61,15,44,2,,,,
"Industrias manufactureras (095)",358,35,192,110,14,7,,
"Suministro de electricidad, gas y agua (096)",19,6,11,2,,,,
"Construcción (097)",601,48,408,140,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",637,89,63,431,24,30,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",140,17,47,63,9,4,,
"Comercio al por mayor (100)",27,10,3,12,1,1,,
"Comercio al por menor (101)",470,62,13,356,14,25,,
"Hoteles y restaurantes (102)",154,46,23,68,8,9,,
"Trans., almac. y comunicaciones (103)",760,137,106,499,13,5,,
"Intermediación financiera (104)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (105)",311,229,39,38,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",213,179,34,,,,,
"Enseñanza (107)",222,205,,16,,1,,
"Servicios sociales y de salud (108)",39,32,,7,,,,
"Otras activ. serv.comun.soc y personales (109)",139,43,26,62,6,2,,
"Hogares privados con servicio doméstico (110)",9,,,,,,9,
"Actividad economica no especificada (112)",186,44,96,32,1,13,,
"Desocupado (113)",277,,,,,,,277
"Mujeres (114)",2657,862,329,1077,45,140,74,130
"Agric., ganadería, caza y silvicultura (115)",206,1,142,43,2,18,,
"Pesca (116)",21,3,16,2,,,,
