"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (115)",3444,10,1619,875,51,889,,
"Pesca (116)",3,,1,1,1,,,
"Explotación de minas y canteras (117)",16,1,7,7,1,,,
"Industrias manufactureras (118)",509,25,243,225,8,8,,
"Suministro de electricidad, gas y agua (119)",2,2,,,,,,
"Construcción (120)",79,1,72,4,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",2086,268,7,1478,52,281,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",27,5,4,13,3,2,,
"Comercio al por mayor (123)",87,24,2,40,6,15,,
"Comercio al por menor (124)",1972,239,1,1425,43,264,,
"Hoteles y restaurantes (125)",870,306,35,474,20,35,,
"Trans., almac. y comunicaciones (126)",98,59,5,31,2,1,,
"Intermediación financiera (127)",9,9,,,,,,
"Activid.inmobil., empres. y alquileres (128)",159,129,13,15,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",118,83,35,,,,,
"Enseñanza (130)",348,329,,15,3,1,,
"Servicios sociales y de salud (131)",159,138,6,13,2,,,
"Otras activ. serv.comun.soc y personales (132)",212,86,33,85,1,7,,
"Hogares privados con servicio doméstico (133)",207,,,,,,207,
"Actividad economica no especificada (135)",282,79,62,102,2,37,,
,,,,,,,,
"RURAL (136)",11714,607,4194,3968,627,2063,60,195
"Agric., ganadería, caza y silvicultura (137)",9177,21,3247,3344,608,1957,,
"Pesca (138)",16,,6,7,,3,,
"Explotación de minas y canteras (139)",523,100,415,7,1,,,
"Industrias manufactureras (140)",195,22,92,72,1,8,,
"Suministro de electricidad, gas y agua (141)",10,,10,,,,,
"Construcción (142)",256,8,222,20,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",331,62,16,230,3,20,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",29,3,12,13,,1,,
"Comercio al por mayor (145)",20,7,2,10,,1,,
"Comercio al por menor (146)",282,52,2,207,3,18,,
"Hoteles y restaurantes (147)",122,52,28,39,1,2,,
"Trans., almac. y comunicaciones (148)",177,28,44,104,,1,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",108,57,27,18,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",67,53,14,,,,,
"Enseñanza (152)",138,127,,8,,3,,
"Servicios sociales y de salud (153)",79,38,1,39,1,,,
"Otras activ. serv.comun.soc y personales (154)",78,23,33,19,1,2,,
"Hogares privados con servicio doméstico (155)",60,,,,,,60,
"Actividad economica no especificada (157)",181,15,39,61,6,60,,
"Desocupado (158)",195,,,,,,,195
"Hombres (159)",7689,358,3004,2895,516,763,13,140
"Agric., ganadería, caza y silvicultura (160)",5949,15,2134,2566,504,730,,
"Pesca (161)",16,,6,7,,3,,
"Explotación de minas y canteras (162)",508,90,410,7,1,,,
"Industrias manufactureras (163)",116,15,70,26,1,4,,
"Suministro de electricidad, gas y agua (164)",10,,10,,,,,
"Construcción (165)",236,6,204,20,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",128,22,15,86,1,4,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",27,3,12,12,,,,
"Comercio al por mayor (168)",13,4,2,7,,,,
"Comercio al por menor (169)",88,15,1,67,1,4,,
"Hoteles y restaurantes (170)",55,30,19,6,,,,
"Trans., almac. y comunicaciones (171)",163,24,44,95,,,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",85,43,25,14,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",52,39,13,,,,,
"Enseñanza (175)",52,48,,3,,1,,
"Servicios sociales y de salud (176)",44,9,1,33,1,,,
"Otras activ. serv.comun.soc y personales (177)",53,12,30,9,1,1,,
"Hogares privados con servicio doméstico (178)",13,,,,,,13,
"Actividad economica no especificada (180)",68,4,23,23,3,15,,
"Desocupado (181)",140,,,,,,,140
"Mujeres (182)",4025,249,1190,1073,111,1300,47,55
"Agric., ganadería, caza y silvicultura (183)",3228,6,1113,778,104,1227,,
"Explotación de minas y canteras (185)",15,10,5,,,,,
"Industrias manufactureras (186)",79,7,22,46,,4,,
"Construcción (188)",20,2,18,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",203,40,1,144,2,16,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,,,1,,1,,
"Comercio al por mayor (191)",7,3,,3,,1,,
"Comercio al por menor (192)",194,37,1,140,2,14,,
"Hoteles y restaurantes (193)",67,22,9,33,1,2,,
"Trans., almac. y comunicaciones (194)",14,4,,9,,1,,
"Activid.inmobil., empres. y alquileres (196)",23,14,2,4,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",15,14,1,,,,,
"Enseñanza (198)",86,79,,5,,2,,
"Servicios sociales y de salud (199)",35,29,,6,,,,
"Otras activ. serv.comun.soc y personales (200)",25,11,3,10,,1,,
"Hogares privados con servicio doméstico (201)",47,,,,,,47,
"Actividad economica no especificada (203)",113,11,16,38,3,45,,
