"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia LA UNION",,,,
"Viviendas particulares (001)",2271,1783,355,133
"Ocupantes presentes (002)",7551,6040,1102,409
"Casa independiente",,,,
"Viviendas particulares (004)",2156,1705,320,131
"Ocupantes presentes (005)",7266,5844,1017,405
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",43,40,3,
"Ocupantes presentes (011)",99,88,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",64,33,31,
"Ocupantes presentes (014)",160,87,73,
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",2,,,2
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,1,,1
"Ocupantes presentes (020)",5,3,,2
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,4,1,
"Ocupantes presentes (023)",19,18,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2175,1744,304,127
"Ocupantes presentes (029)",7261,5919,951,391
"Casa independiente",,,,
"Viviendas particulares (031)",2062,1666,271,125
"Ocupantes presentes (032)",6978,5723,868,387
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",43,40,3,
"Ocupantes presentes (038)",99,88,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",62,33,29,
"Ocupantes presentes (041)",158,87,71,
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",2,,,2
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,1,,1
"Ocupantes presentes (047)",5,3,,2
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",5,4,1,
"Ocupantes presentes (050)",19,18,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",96,39,51,6
"Ocupantes presentes (056)",290,121,151,18
"Casa independiente",,,,
"Viviendas particulares (058)",94,39,49,6
"Ocupantes presentes (059)",288,121,149,18
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,,2,
"Ocupantes presentes (068)",2,,2,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1417,1070,298,49
"Ocupantes presentes (110)",4666,3622,899,145
"Casa independiente",,,,
"Viviendas particulares (112)",1306,995,263,48
"Ocupantes presentes (113)",4395,3438,814,143
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",43,40,3,
"Ocupantes presentes (119)",99,88,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",64,33,31,
"Ocupantes presentes (122)",160,87,73,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,1,,1
"Ocupantes presentes (128)",5,3,,2
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",2,1,1,
"Ocupantes presentes (131)",7,6,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1335,1039,251,45
"Ocupantes presentes (137)",4414,3525,759,130
"Casa independiente",,,,
"Viviendas particulares (139)",1226,964,218,44
"Ocupantes presentes (140)",4145,3341,676,128
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",43,40,3,
"Ocupantes presentes (146)",99,88,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",62,33,29,
"Ocupantes presentes (149)",158,87,71,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,1,,1
"Ocupantes presentes (155)",5,3,,2
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,1,1,
"Ocupantes presentes (158)",7,6,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",82,31,47,4
"Ocupantes presentes (164)",252,97,140,15
"Casa independiente",,,,
"Viviendas particulares (166)",80,31,45,4
"Ocupantes presentes (167)",250,97,138,15
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,,2,
"Ocupantes presentes (176)",2,,2,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",854,713,57,84
"Ocupantes presentes (218)",2885,2418,203,264
"Casa independiente",,,,
"Viviendas particulares (220)",850,710,57,83
"Ocupantes presentes (221)",2871,2406,203,262
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,3,,
"Ocupantes presentes (239)",12,12,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",840,705,53,82
"Ocupantes presentes (245)",2847,2394,192,261
"Casa independiente",,,,
"Viviendas particulares (247)",836,702,53,81
"Ocupantes presentes (248)",2833,2382,192,259
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",3,3,,
"Ocupantes presentes (266)",12,12,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",14,8,4,2
"Ocupantes presentes (272)",38,24,11,3
"Casa independiente",,,,
"Viviendas particulares (274)",14,8,4,2
"Ocupantes presentes (275)",38,24,11,3
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
