"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PALPA (000)",5170,867,2090,1715,125,286,87
"Sin nivel (001)",148,4,76,48,6,12,2
"Primaria (003)",1073,23,529,383,33,92,13
"Secundaria (004)",2386,212,1153,798,55,112,56
"Superior no univ. incompleta (005)",340,62,116,121,7,29,5
"Superior no univ. completa (006)",572,243,127,165,9,20,8
"Superior univ. incompleta (007)",190,39,53,84,5,7,2
"Superior univ. completa (008)",461,284,36,116,10,14,1
"Hombres (010)",3444,431,1550,1204,102,144,13
"Sin nivel (011)",69,3,36,22,5,2,1
"Primaria (013)",737,13,374,277,25,46,2
"Secundaria (014)",1732,129,899,585,47,63,9
"Superior no univ. incompleta (015)",214,31,83,76,5,18,1
"Superior no univ. completa (016)",281,94,82,95,7,3,
"Superior univ. incompleta (017)",144,24,45,66,4,5,
"Superior univ. completa (018)",267,137,31,83,9,7,
"Mujeres (020)",1726,436,540,511,23,142,74
"Sin nivel (021)",79,1,40,26,1,10,1
"Primaria (023)",336,10,155,106,8,46,11
"Secundaria (024)",654,83,254,213,8,49,47
"Superior no univ. incompleta (025)",126,31,33,45,2,11,4
"Superior no univ. completa (026)",291,149,45,70,2,17,8
"Superior univ. incompleta (027)",46,15,8,18,1,2,2
"Superior univ. completa (028)",194,147,5,33,1,7,1
,,,,,,,
"URBANA (030)",3374,722,1204,1167,51,170,60
"Sin nivel (031)",73,3,37,27,1,4,1
"Primaria (033)",611,21,303,213,6,59,9
"Secundaria (034)",1467,175,637,535,21,60,39
"Superior no univ. incompleta (035)",235,46,75,92,4,14,4
"Superior no univ. completa (036)",463,211,86,138,7,17,4
"Superior univ. incompleta (037)",151,35,37,67,4,6,2
"Superior univ. completa (038)",374,231,29,95,8,10,1
"Hombres (040)",2103,360,857,754,39,88,5
"Sin nivel (041)",30,3,15,9,1,1,1
"Primaria (043)",389,12,201,136,5,35,
"Secundaria (044)",998,104,485,361,14,31,3
"Superior no univ. incompleta (045)",147,25,55,54,3,9,1
"Superior no univ. completa (046)",213,81,47,77,5,3,
"Superior univ. incompleta (047)",110,21,30,51,3,5,
"Superior univ. completa (048)",216,114,24,66,8,4,
"Mujeres (050)",1271,362,347,413,12,82,55
"Sin nivel (051)",43,,22,18,,3,
"Primaria (053)",222,9,102,77,1,24,9
"Secundaria (054)",469,71,152,174,7,29,36
"Superior no univ. incompleta (055)",88,21,20,38,1,5,3
"Superior no univ. completa (056)",250,130,39,61,2,14,4
"Superior univ. incompleta (057)",41,14,7,16,1,1,2
"Superior univ. completa (058)",158,117,5,29,,6,1
,,,,,,,
"RURAL (060)",1796,145,886,548,74,116,27
"Sin nivel (061)",75,1,39,21,5,8,1
"Primaria (063)",462,2,226,170,27,33,4
"Secundaria (064)",919,37,516,263,34,52,17
"Superior no univ. incompleta (065)",105,16,41,29,3,15,1
"Superior no univ. completa (066)",109,32,41,27,2,3,4
"Superior univ. incompleta (067)",39,4,16,17,1,1,
"Superior univ. completa (068)",87,53,7,21,2,4,
"Hombres (070)",1341,71,693,450,63,56,8
"Sin nivel (071)",39,,21,13,4,1,
"Primaria (073)",348,1,173,141,20,11,2
"Secundaria (074)",734,25,414,224,33,32,6
"Superior no univ. incompleta (075)",67,6,28,22,2,9,
"Superior no univ. completa (076)",68,13,35,18,2,,
"Superior univ. incompleta (077)",34,3,15,15,1,,
"Superior univ. completa (078)",51,23,7,17,1,3,
"Mujeres (080)",455,74,193,98,11,60,19
"Sin nivel (081)",36,1,18,8,1,7,1
"Primaria (083)",114,1,53,29,7,22,2
"Secundaria (084)",185,12,102,39,1,20,11
"Superior no univ. incompleta (085)",38,10,13,7,1,6,1
"Superior no univ. completa (086)",41,19,6,9,,3,4
"Superior univ. incompleta (087)",5,1,1,2,,1,
"Superior univ. completa (088)",36,30,,4,1,1,
