"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia FERREÑAFE",,,,
"Viviendas particulares (001)",11982,9702,1047,1233
"Ocupantes presentes (002)",52911,42997,4707,5207
"Casa independiente",,,,
"Viviendas particulares (004)",11757,9590,1021,1146
"Ocupantes presentes (005)",52206,42620,4636,4950
"Departamento en edificio",,,,
"Viviendas particulares (007)",56,53,3,
"Ocupantes presentes (008)",188,179,9,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",42,27,15,
"Ocupantes presentes (011)",135,96,39,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",26,19,7,
"Ocupantes presentes (014)",96,75,21,
"Choza o cabaña",,,,
"Viviendas particulares (016)",10,,,10
"Ocupantes presentes (017)",36,,,36
"Vivienda improvisada",,,,
"Viviendas particulares (019)",82,4,1,77
"Ocupantes presentes (020)",238,15,2,221
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",9,9,,
"Ocupantes presentes (023)",12,12,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",10832,8995,924,913
"Ocupantes presentes (029)",47709,39704,4147,3858
"Casa independiente",,,,
"Viviendas particulares (031)",10631,8894,901,836
"Ocupantes presentes (032)",47095,39370,4089,3636
"Departamento en edificio",,,,
"Viviendas particulares (034)",55,53,2,
"Ocupantes presentes (035)",184,179,5,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",31,18,13,
"Ocupantes presentes (038)",89,59,30,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",25,18,7,
"Ocupantes presentes (041)",92,71,21,
"Choza o cabaña",,,,
"Viviendas particulares (043)",5,,,5
"Ocupantes presentes (044)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (046)",76,3,1,72
"Ocupantes presentes (047)",219,13,2,204
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",9,9,,
"Ocupantes presentes (050)",12,12,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1150,707,123,320
"Ocupantes presentes (056)",5202,3293,560,1349
"Casa independiente",,,,
"Viviendas particulares (058)",1126,696,120,310
"Ocupantes presentes (059)",5111,3250,547,1314
"Departamento en edificio",,,,
"Viviendas particulares (061)",1,,1,
"Ocupantes presentes (062)",4,,4,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",11,9,2,
"Ocupantes presentes (065)",46,37,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",4,4,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",5,,,5
"Ocupantes presentes (071)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (073)",6,1,,5
"Ocupantes presentes (074)",19,2,,17
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",9663,8310,456,897
"Ocupantes presentes (110)",42551,37009,1919,3623
"Casa independiente",,,,
"Viviendas particulares (112)",9451,8201,430,820
"Ocupantes presentes (113)",41888,36638,1848,3402
"Departamento en edificio",,,,
"Viviendas particulares (115)",56,53,3,
"Ocupantes presentes (116)",188,179,9,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",42,27,15,
"Ocupantes presentes (119)",135,96,39,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",26,19,7,
"Ocupantes presentes (122)",96,75,21,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",82,4,1,77
"Ocupantes presentes (128)",238,15,2,221
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",6,6,,
"Ocupantes presentes (131)",6,6,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",8856,7805,402,649
"Ocupantes presentes (137)",38960,34671,1692,2597
"Casa independiente",,,,
"Viviendas particulares (139)",8663,7707,379,577
"Ocupantes presentes (140)",38370,34343,1634,2393
"Departamento en edificio",,,,
"Viviendas particulares (142)",55,53,2,
"Ocupantes presentes (143)",184,179,5,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",31,18,13,
"Ocupantes presentes (146)",89,59,30,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",25,18,7,
"Ocupantes presentes (149)",92,71,21,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",76,3,1,72
"Ocupantes presentes (155)",219,13,2,204
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",6,6,,
"Ocupantes presentes (158)",6,6,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",807,505,54,248
"Ocupantes presentes (164)",3591,2338,227,1026
"Casa independiente",,,,
"Viviendas particulares (166)",788,494,51,243
"Ocupantes presentes (167)",3518,2295,214,1009
"Departamento en edificio",,,,
"Viviendas particulares (169)",1,,1,
"Ocupantes presentes (170)",4,,4,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",11,9,2,
"Ocupantes presentes (173)",46,37,9,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",4,4,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",6,1,,5
"Ocupantes presentes (182)",19,2,,17
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2319,1392,591,336
"Ocupantes presentes (218)",10360,5988,2788,1584
"Casa independiente",,,,
"Viviendas particulares (220)",2306,1389,591,326
"Ocupantes presentes (221)",10318,5982,2788,1548
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",10,,,10
"Ocupantes presentes (233)",36,,,36
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,3,,
"Ocupantes presentes (239)",6,6,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1976,1190,522,264
"Ocupantes presentes (245)",8749,5033,2455,1261
"Casa independiente",,,,
"Viviendas particulares (247)",1968,1187,522,259
"Ocupantes presentes (248)",8725,5027,2455,1243
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",5,,,5
"Ocupantes presentes (260)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",3,3,,
"Ocupantes presentes (266)",6,6,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",343,202,69,72
"Ocupantes presentes (272)",1611,955,333,323
"Casa independiente",,,,
"Viviendas particulares (274)",338,202,69,67
"Ocupantes presentes (275)",1593,955,333,305
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",5,,,5
"Ocupantes presentes (287)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
