"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia BELLAVISTA",,,,
"Viviendas particulares (001)",3699,2914,701,84
"Ocupantes presentes (002)",15212,11891,2992,329
"Casa independiente",,,,
"Viviendas particulares (004)",3526,2777,670,79
"Ocupantes presentes (005)",14669,11457,2901,311
"Departamento en edificio",,,,
"Viviendas particulares (007)",8,8,,
"Ocupantes presentes (008)",33,33,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",135,111,24,
"Ocupantes presentes (011)",428,350,78,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",17,10,7,
"Ocupantes presentes (014)",43,30,13,
"Choza o cabaña",,,,
"Viviendas particulares (016)",5,,,5
"Ocupantes presentes (017)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (019)",3,3,,
"Ocupantes presentes (020)",10,10,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,5,,
"Ocupantes presentes (023)",11,11,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2549,2031,443,75
"Ocupantes presentes (029)",10360,8203,1869,288
"Casa independiente",,,,
"Viviendas particulares (031)",2410,1921,419,70
"Ocupantes presentes (032)",9957,7880,1807,270
"Departamento en edificio",,,,
"Viviendas particulares (034)",8,8,,
"Ocupantes presentes (035)",33,33,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",105,88,17,
"Ocupantes presentes (038)",297,248,49,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",16,9,7,
"Ocupantes presentes (041)",37,24,13,
"Choza o cabaña",,,,
"Viviendas particulares (043)",5,,,5
"Ocupantes presentes (044)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,2,,
"Ocupantes presentes (047)",9,9,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,3,,
"Ocupantes presentes (050)",9,9,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1150,883,258,9
"Ocupantes presentes (056)",4852,3688,1123,41
"Casa independiente",,,,
"Viviendas particulares (058)",1116,856,251,9
"Ocupantes presentes (059)",4712,3577,1094,41
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",30,23,7,
"Ocupantes presentes (065)",131,102,29,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",6,6,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",1,1,,
"Ocupantes presentes (074)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,2,,
"Ocupantes presentes (077)",2,2,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",3449,2730,688,31
"Ocupantes presentes (110)",14191,11139,2928,124
"Casa independiente",,,,
"Viviendas particulares (112)",3283,2595,657,31
"Ocupantes presentes (113)",13671,10710,2837,124
"Departamento en edificio",,,,
"Viviendas particulares (115)",8,8,,
"Ocupantes presentes (116)",33,33,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",135,111,24,
"Ocupantes presentes (119)",428,350,78,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",17,10,7,
"Ocupantes presentes (122)",43,30,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",3,3,,
"Ocupantes presentes (128)",10,10,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",3,3,,
"Ocupantes presentes (131)",6,6,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2316,1857,433,26
"Ocupantes presentes (137)",9413,7489,1822,102
"Casa independiente",,,,
"Viviendas particulares (139)",2184,1749,409,26
"Ocupantes presentes (140)",9033,7171,1760,102
"Departamento en edificio",,,,
"Viviendas particulares (142)",8,8,,
"Ocupantes presentes (143)",33,33,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",105,88,17,
"Ocupantes presentes (146)",297,248,49,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",16,9,7,
"Ocupantes presentes (149)",37,24,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,2,,
"Ocupantes presentes (155)",9,9,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",4,4,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1133,873,255,5
"Ocupantes presentes (164)",4778,3650,1106,22
"Casa independiente",,,,
"Viviendas particulares (166)",1099,846,248,5
"Ocupantes presentes (167)",4638,3539,1077,22
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",30,23,7,
"Ocupantes presentes (173)",131,102,29,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",6,6,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",1,1,,
"Ocupantes presentes (182)",1,1,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,2,,
"Ocupantes presentes (185)",2,2,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",250,184,13,53
"Ocupantes presentes (218)",1021,752,64,205
"Casa independiente",,,,
"Viviendas particulares (220)",243,182,13,48
"Ocupantes presentes (221)",998,747,64,187
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",5,,,5
"Ocupantes presentes (233)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,2,,
"Ocupantes presentes (239)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",233,174,10,49
"Ocupantes presentes (245)",947,714,47,186
"Casa independiente",,,,
"Viviendas particulares (247)",226,172,10,44
"Ocupantes presentes (248)",924,709,47,168
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",5,,,5
"Ocupantes presentes (260)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,2,,
"Ocupantes presentes (266)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",17,10,3,4
"Ocupantes presentes (272)",74,38,17,19
"Casa independiente",,,,
"Viviendas particulares (274)",17,10,3,4
"Ocupantes presentes (275)",74,38,17,19
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
