"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PARURO (000)",8924,691,1162,5461,114,1425,71
"Conviviente (001)",3077,255,488,1910,38,368,18
"Separado(a) (002)",112,17,23,56,2,8,6
"Casado(a) (003)",3807,219,371,2640,52,521,4
"Viudo(a) (004)",543,6,44,418,6,64,5
"Divorciado(a) (005)",45,1,3,35,1,5,
"Soltero(a) (006)",1340,193,233,402,15,459,38
"Hombres (008)",6651,436,1057,4436,101,602,19
"Conviviente (009)",2326,175,457,1562,34,95,3
"Separado(a) (010)",61,9,18,27,2,4,1
"Casado(a) (011)",2912,153,329,2270,48,111,1
"Viudo(a) (012)",279,2,29,225,2,21,
"Divorciado(a) (013)",32,1,3,26,1,1,
"Soltero(a) (014)",1041,96,221,326,14,370,14
"Mujeres (016)",2273,255,105,1025,13,823,52
"Conviviente (017)",751,80,31,348,4,273,15
"Separado(a) (018)",51,8,5,29,,4,5
"Casado(a) (019)",895,66,42,370,4,410,3
"Viudo(a) (020)",264,4,15,193,4,43,5
"Divorciado(a) (021)",13,,,9,,4,
"Soltero(a) (022)",299,97,12,76,1,89,24
,,,,,,,
"URBANA (024)",3586,505,401,2042,80,502,56
"Conviviente (025)",1216,189,147,694,30,139,17
"Separado(a) (026)",60,15,8,29,2,3,3
"Casado(a) (027)",1480,176,133,963,36,168,4
"Viudo(a) (028)",207,5,16,160,2,20,4
"Divorciado(a) (029)",10,1,,7,1,1,
"Soltero(a) (030)",613,119,97,189,9,171,28
"Hombres (032)",2459,320,360,1483,73,206,17
"Conviviente (033)",842,131,139,510,26,33,3
"Separado(a) (034)",26,7,5,10,2,1,1
"Casado(a) (035)",1058,122,119,751,34,31,1
"Viudo(a) (036)",87,1,7,70,1,8,
"Divorciado(a) (037)",7,1,,4,1,1,
"Soltero(a) (038)",439,58,90,138,9,132,12
"Mujeres (040)",1127,185,41,559,7,296,39
"Conviviente (041)",374,58,8,184,4,106,14
"Separado(a) (042)",34,8,3,19,,2,2
"Casado(a) (043)",422,54,14,212,2,137,3
"Viudo(a) (044)",120,4,9,90,1,12,4
"Divorciado(a) (045)",3,,,3,,,
"Soltero(a) (046)",174,61,7,51,,39,16
,,,,,,,
"RURAL (048)",5338,186,761,3419,34,923,15
"Conviviente (049)",1861,66,341,1216,8,229,1
"Separado(a) (050)",52,2,15,27,,5,3
"Casado(a) (051)",2327,43,238,1677,16,353,
"Viudo(a) (052)",336,1,28,258,4,44,1
"Divorciado(a) (053)",35,,3,28,,4,
"Soltero(a) (054)",727,74,136,213,6,288,10
"Hombres (056)",4192,116,697,2953,28,396,2
"Conviviente (057)",1484,44,318,1052,8,62,
"Separado(a) (058)",35,2,13,17,,3,
"Casado(a) (059)",1854,31,210,1519,14,80,
"Viudo(a) (060)",192,1,22,155,1,13,
"Divorciado(a) (061)",25,,3,22,,,
"Soltero(a) (062)",602,38,131,188,5,238,2
"Mujeres (064)",1146,70,64,466,6,527,13
"Conviviente (065)",377,22,23,164,,167,1
"Separado(a) (066)",17,,2,10,,2,3
"Casado(a) (067)",473,12,28,158,2,273,
"Viudo(a) (068)",144,,6,103,3,31,1
"Divorciado(a) (069)",10,,,6,,4,
"Soltero(a) (070)",125,36,5,25,1,50,8
