"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia GRAU (000)",6167,1109,927,2783,55,856,60,377
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",53,53,,,,,,
"Profes., científicos e intelectuales (002)",689,654,,35,,,,
"Técnicos de nivel medio y trab. asimilados (003)",100,84,,9,7,,,
"Jefes y empleados de oficina (004)",152,152,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",385,31,7,286,7,54,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2022,,,1991,31,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",368,,140,213,1,14,,
"Obreros construc.,conf.,papel, fab., instr. (008)",261,30,130,84,6,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",1589,69,622,96,,742,60,
"Otra (010)",20,20,,,,,,
"Ocupaciñn no especificada (011)",151,16,28,69,3,35,,
"Desocupado (012)",377,,,,,,,377
"Hombres (013)",4542,726,848,2170,45,436,11,306
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",43,43,,,,,,
"Profes., científicos e intelectuales (015)",432,409,,23,,,,
"Técnicos de nivel medio y trab. asimilados (016)",65,55,,6,4,,,
"Jefes y empleados de oficina (017)",108,108,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",119,17,2,86,3,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1765,,,1736,29,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",313,,129,175,1,8,,
"Obreros construc.,conf.,papel, fab., instr. (021)",256,30,126,84,6,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1038,35,571,26,,395,11,
"Otra (023)",20,20,,,,,,
"Ocupaciñn no especificada (024)",77,9,20,34,2,12,,
"Desocupado (025)",306,,,,,,,306
"Mujeres (026)",1625,383,79,613,10,420,49,71
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",10,10,,,,,,
"Profes., científicos e intelectuales (028)",257,245,,12,,,,
"Técnicos de nivel medio y trab. asimilados (029)",35,29,,3,3,,,
"Jefes y empleados de oficina (030)",44,44,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",266,14,5,200,4,43,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",257,,,255,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",55,,11,38,,6,,
"Obreros construc.,conf.,papel, fab., instr. (034)",5,,4,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",551,34,51,70,,347,49,
"Ocupaciñn no especificada (037)",74,7,8,35,1,23,,
"Desocupado (038)",71,,,,,,,71
,,,,,,,,
"URBANA (039)",2876,866,482,994,24,281,47,182
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",44,44,,,,,,
"Profes., científicos e intelectuales (041)",529,505,,24,,,,
"Técnicos de nivel medio y trab. asimilados (042)",71,58,,7,6,,,
"Jefes y empleados de oficina (043)",136,136,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",297,17,5,221,6,48,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",485,,,480,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",192,,70,116,1,5,,
"Obreros construc.,conf.,papel, fab., instr. (047)",136,18,62,51,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",716,56,332,79,,202,47,
"Otra (049)",19,19,,,,,,
"Ocupaciñn no especificada (050)",69,13,13,16,3,24,,
"Desocupado (051)",182,,,,,,,182
"Hombres (052)",1922,547,435,646,14,128,9,143
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,35,,,,,,
"Profes., científicos e intelectuales (054)",317,301,,16,,,,
"Técnicos de nivel medio y trab. asimilados (055)",43,36,,4,3,,,
"Jefes y empleados de oficina (056)",93,93,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",82,12,2,56,2,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",402,,,399,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",164,,66,95,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",135,18,61,51,3,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",458,27,298,17,,107,9,
"Otra (062)",19,19,,,,,,
"Ocupaciñn no especificada (063)",31,6,8,8,2,7,,
"Desocupado (064)",143,,,,,,,143
"Mujeres (065)",954,319,47,348,10,153,38,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,9,,,,,,
"Profes., científicos e intelectuales (067)",212,204,,8,,,,
"Técnicos de nivel medio y trab. asimilados (068)",28,22,,3,3,,,
"Jefes y empleados de oficina (069)",43,43,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",215,5,3,165,4,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",83,,,81,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",28,,4,21,,3,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",258,29,34,62,,95,38,
"Ocupaciñn no especificada (076)",38,7,5,8,1,17,,
"Desocupado (077)",39,,,,,,,39
,,,,,,,,
"RURAL (078)",3291,243,445,1789,31,575,13,195
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,9,,,,,,
"Profes., científicos e intelectuales (080)",160,149,,11,,,,
"Técnicos de nivel medio y trab. asimilados (081)",29,26,,2,1,,,
"Jefes y empleados de oficina (082)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",88,14,2,65,1,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1537,,,1511,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",176,,70,97,,9,,
"Obreros construc.,conf.,papel, fab., instr. (086)",125,12,68,33,3,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",873,13,290,17,,540,13,
"Otra (088)",1,1,,,,,,
"Ocupaciñn no especificada (089)",82,3,15,53,,11,,
"Desocupado (090)",195,,,,,,,195
"Hombres (091)",2620,179,413,1524,31,308,2,163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,8,,,,,,
"Profes., científicos e intelectuales (093)",115,108,,7,,,,
"Técnicos de nivel medio y trab. asimilados (094)",22,19,,2,1,,,
"Jefes y empleados de oficina (095)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",37,5,,30,1,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1363,,,1337,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",149,,63,80,,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",121,12,65,33,3,8,,
