"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia PICOTA (000)",316,81,235
"Sin nivel (001)",8,2,6
"Primaria (003)",132,31,101
"Secundaria (004)",132,36,96
"Superior no univ. incompleta (005)",10,2,8
"Superior no univ. completa (006)",27,10,17
"Superior univ. completa (008)",7,,7
"De 14 a 29 años (010)",169,66,103
"Sin nivel (011)",4,1,3
"Primaria (013)",53,23,30
"Secundaria (014)",85,32,53
"Superior no univ. incompleta (015)",8,1,7
"Superior no univ. completa (016)",16,9,7
"Superior univ. completa (018)",3,,3
"De 30 a 44 años (020)",88,15,73
"Sin nivel (021)",3,1,2
"Primaria (023)",41,8,33
"Secundaria (024)",33,4,29
"Superior no univ. incompleta (025)",2,1,1
"Superior no univ. completa (026)",7,1,6
"Superior univ. completa (028)",2,,2
"De 45 a 64 años (030)",49,,49
"Sin nivel (031)",1,,1
"Primaria (033)",29,,29
"Secundaria (034)",13,,13
"Superior no univ. completa (036)",4,,4
"Superior univ. completa (038)",2,,2
"De 65 y más años (040)",10,,10
"Primaria (043)",9,,9
"Secundaria (044)",1,,1
,,,
"AREA URBANA (050)",269,58,211
"Sin nivel (051)",8,2,6
"Primaria (053)",98,17,81
"Secundaria (054)",124,30,94
"Superior no univ. incompleta (055)",9,1,8
"Superior no univ. completa (056)",23,8,15
"Superior univ. completa (058)",7,,7
"De 14 a 29 años (060)",137,45,92
"Sin nivel (061)",4,1,3
"Primaria (063)",33,10,23
"Secundaria (064)",77,26,51
"Superior no univ. incompleta (065)",8,1,7
"Superior no univ. completa (066)",12,7,5
"Superior univ. completa (068)",3,,3
"De 30 a 44 años (070)",80,13,67
"Sin nivel (071)",3,1,2
"Primaria (073)",34,7,27
"Secundaria (074)",33,4,29
"Superior no univ. incompleta (075)",1,,1
"Superior no univ. completa (076)",7,1,6
"Superior univ. completa (078)",2,,2
"De 45 a 64 años (080)",42,,42
"Sin nivel (081)",1,,1
"Primaria (083)",22,,22
"Secundaria (084)",13,,13
"Superior no univ. completa (086)",4,,4
"Superior univ. completa (088)",2,,2
"De 65 y más años (090)",10,,10
"Primaria (093)",9,,9
"Secundaria (094)",1,,1
,,,
"AREA RURAL (100)",47,23,24
"Primaria (103)",34,14,20
"Secundaria (104)",8,6,2
"Superior no univ. incompleta (105)",1,1,
"Superior no univ. completa (106)",4,2,2
"De 14 a 29 años (110)",32,21,11
"Primaria (113)",20,13,7
"Secundaria (114)",8,6,2
"Superior no univ. completa (116)",4,2,2
"De 30 a 44 años (120)",8,2,6
"Primaria (123)",7,1,6
"Superior no univ. incompleta (125)",1,1,
"De 45 a 64 años (130)",7,,7
"Primaria (133)",7,,7
