"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia PALPA (000)",10152,1412,1870,1872,1644,1310,2044
"Conviviente (001)",2742,26,468,997,658,328,265
"Separado(a) (002)",355,3,25,59,79,80,109
"Casado(a) (003)",2761,2,34,269,664,672,1120
"Viudo(a) (004)",427,,3,4,15,44,361
"Divorciado(a) (005)",48,,,4,10,14,20
"Soltero(a) (006)",3819,1381,1340,539,218,172,169
"Hombres (008)",5189,734,951,940,801,674,1089
"Conviviente (009)",1319,8,151,470,349,185,156
"Separado(a) (010)",134,,3,19,19,32,61
"Casado(a) (011)",1394,1,11,101,293,344,644
"Viudo(a) (012)",126,,1,1,4,12,108
"Divorciado(a) (013)",19,,,1,3,4,11
"Soltero(a) (014)",2197,725,785,348,133,97,109
"Mujeres (016)",4963,678,919,932,843,636,955
"Conviviente (017)",1423,18,317,527,309,143,109
"Separado(a) (018)",221,3,22,40,60,48,48
"Casado(a) (019)",1367,1,23,168,371,328,476
"Viudo(a) (020)",301,,2,3,11,32,253
"Divorciado(a) (021)",29,,,3,7,10,9
"Soltero(a) (022)",1622,656,555,191,85,75,60
,,,,,,,
"URBANA (024)",6660,976,1227,1228,1094,865,1270
"Conviviente (025)",1734,16,309,627,418,204,160
"Separado(a) (026)",246,3,20,44,59,55,65
"Casado(a) (027)",1823,2,23,207,453,457,681
"Viudo(a) (028)",283,,3,2,13,26,239
"Divorciado(a) (029)",35,,,3,9,10,13
"Soltero(a) (030)",2539,955,872,345,142,113,112
"Hombres (032)",3296,507,601,587,518,426,657
"Conviviente (033)",813,6,101,285,215,115,91
"Separado(a) (034)",83,,3,16,14,18,32
"Casado(a) (035)",899,1,6,76,198,229,389
"Viudo(a) (036)",85,,1,1,4,8,71
"Divorciado(a) (037)",11,,,,2,1,8
"Soltero(a) (038)",1405,500,490,209,85,55,66
"Mujeres (040)",3364,469,626,641,576,439,613
"Conviviente (041)",921,10,208,342,203,89,69
"Separado(a) (042)",163,3,17,28,45,37,33
"Casado(a) (043)",924,1,17,131,255,228,292
"Viudo(a) (044)",198,,2,1,9,18,168
"Divorciado(a) (045)",24,,,3,7,9,5
"Soltero(a) (046)",1134,455,382,136,57,58,46
,,,,,,,
"RURAL (048)",3492,436,643,644,550,445,774
"Conviviente (049)",1008,10,159,370,240,124,105
"Separado(a) (050)",109,,5,15,20,25,44
"Casado(a) (051)",938,,11,62,211,215,439
"Viudo(a) (052)",144,,,2,2,18,122
"Divorciado(a) (053)",13,,,1,1,4,7
"Soltero(a) (054)",1280,426,468,194,76,59,57
"Hombres (056)",1893,227,350,353,283,248,432
"Conviviente (057)",506,2,50,185,134,70,65
"Separado(a) (058)",51,,,3,5,14,29
"Casado(a) (059)",495,,5,25,95,115,255
"Viudo(a) (060)",41,,,,,4,37
"Divorciado(a) (061)",8,,,1,1,3,3
"Soltero(a) (062)",792,225,295,139,48,42,43
"Mujeres (064)",1599,209,293,291,267,197,342
"Conviviente (065)",502,8,109,185,106,54,40
"Separado(a) (066)",58,,5,12,15,11,15
"Casado(a) (067)",443,,6,37,116,100,184
"Viudo(a) (068)",103,,,2,2,14,85
"Divorciado(a) (069)",5,,,,,1,4
"Soltero(a) (070)",488,201,173,55,28,17,14
