"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia MELGAR (000)",25671,52,1587,520,476,2193,7143,1315,1538,8519,70,620,1638
"Agric., ganadería, caza y silvicultura (001)",13624,,11,28,2,,7135,2,33,6413,,,
"Pesca (002)",10,,,,,,8,,,2,,,
"Explotación de minas y canteras (003)",550,,52,46,12,,,304,18,118,,,
"Industrias manufactureras (004)",880,,9,20,5,5,,771,56,14,,,
"Suministro de electricidad, gas y agua (005)",30,1,,3,2,,,15,2,7,,,
"Construcción (006)",1091,,11,11,,,,33,688,348,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",2508,,5,29,,1767,,168,19,520,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",185,,3,3,,55,,109,14,1,,,
"Comercio al por mayor (009)",104,,1,1,,99,,,3,,,,
"Comercio al por menor (010)",2219,,1,25,,1613,,59,2,519,,,
"Hoteles y restaurantes (011)",532,,1,11,2,268,,,,250,,,
"Trans., almac. y comunicaciones (012)",950,,1,15,16,1,,2,662,253,,,
"Intermediación financiera (013)",16,,5,2,8,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",319,,68,74,42,61,,8,14,52,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",750,40,64,52,280,33,,6,34,171,70,,
"Enseñanza (016)",1274,10,1218,4,26,,,,1,15,,,
"Servicios sociales y de salud (017)",362,,120,152,47,21,,4,7,11,,,
"Otras activ. serv.comun.soc y personales (018)",294,1,22,71,9,37,,2,3,149,,,
"Hogares privados con servicio doméstico (019)",195,,,,,,,,,195,,,
"Actividad economica no especificada (021)",648,,,2,25,,,,1,,,620,
"Desocupado (022)",1638,,,,,,,,,,,,1638
"Hombres (023)",15305,41,1044,378,266,719,5196,1051,1496,3568,67,318,1161
"Agric., ganadería, caza y silvicultura (024)",7719,,11,28,2,,5189,2,33,2454,,,
"Pesca (025)",8,,,,,,7,,,1,,,
"Explotación de minas y canteras (026)",530,,45,46,11,,,299,18,111,,,
"Industrias manufactureras (027)",605,,8,16,5,2,,517,46,11,,,
"Suministro de electricidad, gas y agua (028)",26,1,,3,1,,,13,2,6,,,
"Construcción (029)",1059,,11,10,,,,33,674,331,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",902,,4,22,,531,,166,18,161,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",162,,3,3,,33,,108,14,1,,,
"Comercio al por mayor (032)",48,,,1,,44,,,3,,,,
"Comercio al por menor (033)",692,,1,18,,454,,58,1,160,,,
"Hoteles y restaurantes (034)",114,,1,6,1,71,,,,35,,,
"Trans., almac. y comunicaciones (035)",889,,1,11,10,1,,2,648,216,,,
"Intermediación financiera (036)",11,,4,2,4,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",250,,54,59,26,59,,8,13,31,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",525,33,53,35,149,32,,5,32,119,67,,
"Enseñanza (039)",807,6,776,2,12,,,,1,10,,,
"Servicios sociales y de salud (040)",183,,56,73,29,8,,4,7,6,,,
"Otras activ. serv.comun.soc y personales (041)",149,1,20,63,5,15,,2,3,40,,,
"Hogares privados con servicio doméstico (042)",35,,,,,,,,,35,,,
"Actividad economica no especificada (044)",332,,,2,11,,,,1,,,318,
"Desocupado (045)",1161,,,,,,,,,,,,1161
"Mujeres (046)",10366,11,543,142,210,1474,1947,264,42,4951,3,302,477
"Agric., ganadería, caza y silvicultura (047)",5905,,,,,,1946,,,3959,,,
"Pesca (048)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (049)",20,,7,,1,,,5,,7,,,
"Industrias manufactureras (050)",275,,1,4,,3,,254,10,3,,,
"Suministro de electricidad, gas y agua (051)",4,,,,1,,,2,,1,,,
"Construcción (052)",32,,,1,,,,,14,17,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",1606,,1,7,,1236,,2,1,359,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",23,,,,,22,,1,,,,,
"Comercio al por mayor (055)",56,,1,,,55,,,,,,,
"Comercio al por menor (056)",1527,,,7,,1159,,1,1,359,,,
"Hoteles y restaurantes (057)",418,,,5,1,197,,,,215,,,
"Trans., almac. y comunicaciones (058)",61,,,4,6,,,,14,37,,,
"Intermediación financiera (059)",5,,1,,4,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",69,,14,15,16,2,,,1,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",225,7,11,17,131,1,,1,2,52,3,,
"Enseñanza (062)",467,4,442,2,14,,,,,5,,,
"Servicios sociales y de salud (063)",179,,64,79,18,13,,,,5,,,
"Otras activ. serv.comun.soc y personales (064)",145,,2,8,4,22,,,,109,,,
"Hogares privados con servicio doméstico (065)",160,,,,,,,,,160,,,
"Actividad economica no especificada (067)",316,,,,14,,,,,,,302,
"Desocupado (068)",477,,,,,,,,,,,,477
,,,,,,,,,,,,,
"URBANA (069)",11190,33,1332,400,399,1964,1204,784,1233,2388,62,368,1023
"Agric., ganadería, caza y silvicultura (070)",1954,,6,15,1,,1201,2,6,723,,,
"Pesca (071)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (072)",123,,2,5,,,,74,2,40,,,
"Industrias manufactureras (073)",580,,2,18,2,5,,513,35,5,,,
"Suministro de electricidad, gas y agua (074)",17,1,,3,1,,,7,1,4,,,
"Construcción (075)",804,,8,8,,,,28,536,224,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",2264,,1,22,,1615,,140,18,468,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",155,,,,,49,,92,13,1,,,
"Comercio al por mayor (078)",93,,1,1,,88,,,3,,,,
"Comercio al por menor (079)",2016,,,21,,1478,,48,2,467,,,
"Hoteles y restaurantes (080)",474,,,11,2,225,,,,236,,,
"Trans., almac. y comunicaciones (081)",820,,1,14,8,1,,2,584,210,,,
"Intermediación financiera (082)",15,,5,2,7,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",241,,56,55,37,32,,6,13,42,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",665,24,62,49,253,32,,6,29,148,62,,
"Enseñanza (085)",1110,8,1068,2,22,,,,1,9,,,
"Servicios sociales y de salud (086)",311,,100,131,39,20,,4,7,10,,,
"Otras activ. serv.comun.soc y personales (087)",266,,21,64,9,34,,2,1,135,,,
"Hogares privados con servicio doméstico (088)",133,,,,,,,,,133,,,
"Actividad economica no especificada (090)",387,,,1,18,,,,,,,368,
"Desocupado (091)",1023,,,,,,,,,,,,1023
"Hombres (092)",6686,25,842,279,205,597,866,583,1196,1138,59,207,689
"Agric., ganadería, caza y silvicultura (093)",1249,,6,15,1,,863,2,6,356,,,
"Pesca (094)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (095)",115,,1,5,,,,71,2,36,,,
"Industrias manufactureras (096)",367,,1,14,2,2,,320,26,2,,,
"Suministro de electricidad, gas y agua (097)",13,1,,3,,,,5,1,3,,,
"Construcción (098)",777,,8,8,,,,28,525,208,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",766,,,15,,461,,138,17,135,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",133,,,,,28,,91,13,1,,,
"Comercio al por mayor (101)",42,,,1,,38,,,3,,,,
"Comercio al por menor (102)",591,,,14,,395,,47,1,134,,,
"Hoteles y restaurantes (103)",90,,,6,1,49,,,,34,,,
"Trans., almac. y comunicaciones (104)",764,,1,10,4,1,,2,571,175,,,
"Intermediación financiera (105)",10,,4,2,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",181,,43,45,21,31,,6,12,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",450,19,51,32,126,31,,5,27,100,59,,
"Enseñanza (108)",688,5,661,2,10,,,,1,9,,,
"Servicios sociales y de salud (109)",159,,47,64,25,7,,4,7,5,,,
"Otras activ. serv.comun.soc y personales (110)",128,,19,57,5,15,,2,1,29,,,
"Hogares privados con servicio doméstico (111)",22,,,,,,,,,22,,,
"Actividad economica no especificada (113)",215,,,1,7,,,,,,,207,
"Desocupado (114)",689,,,,,,,,,,,,689
"Mujeres (115)",4504,8,490,121,194,1367,338,201,37,1250,3,161,334
"Agric., ganadería, caza y silvicultura (116)",705,,,,,,338,,,367,,,
"Explotación de minas y canteras (118)",8,,1,,,,,3,,4,,,
"Industrias manufactureras (119)",213,,1,4,,3,,193,9,3,,,
"Suministro de electricidad, gas y agua (120)",4,,,,1,,,2,,1,,,
"Construcción (121)",27,,,,,,,,11,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",1498,,1,7,,1154,,2,1,333,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",22,,,,,21,,1,,,,,
"Comercio al por mayor (124)",51,,1,,,50,,,,,,,
"Comercio al por menor (125)",1425,,,7,,1083,,1,1,333,,,
"Hoteles y restaurantes (126)",384,,,5,1,176,,,,202,,,
"Trans., almac. y comunicaciones (127)",56,,,4,4,,,,13,35,,,
"Intermediación financiera (128)",5,,1,,4,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",60,,13,10,16,1,,,1,19,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",215,5,11,17,127,1,,1,2,48,3,,
"Enseñanza (131)",422,3,407,,12,,,,,,,,
"Servicios sociales y de salud (132)",152,,53,67,14,13,,,,5,,,
"Otras activ. serv.comun.soc y personales (133)",138,,2,7,4,19,,,,106,,,
"Hogares privados con servicio doméstico (134)",111,,,,,,,,,111,,,
"Actividad economica no especificada (136)",172,,,,11,,,,,,,161,
"Desocupado (137)",334,,,,,,,,,,,,334
,,,,,,,,,,,,,
"RURAL (138)",14481,19,255,120,77,229,5939,531,305,6131,8,252,615
"Agric., ganadería, caza y silvicultura (139)",11670,,5,13,1,,5934,,27,5690,,,
"Pesca (140)",7,,,,,,5,,,2,,,
"Explotación de minas y canteras (141)",427,,50,41,12,,,230,16,78,,,
"Industrias manufactureras (142)",300,,7,2,3,,,258,21,9,,,
"Suministro de electricidad, gas y agua (143)",13,,,,1,,,8,1,3,,,
"Construcción (144)",287,,3,3,,,,5,152,124,,,
