"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2814,110,830,901,762,211
"Otra (034)",5,,2,2,1,
"Ocupación no especificada (035)",301,1,84,94,94,28
,,,,,,
"URBANA (036)",11123,227,3210,3835,2983,868
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",46,,3,17,24,2
"Profes., científicos e intelectuales (038)",1016,,238,475,285,18
"Técnicos de nivel medio y trab. asimilados (039)",436,2,153,164,108,9
"Jefes y empleados de oficina (040)",264,,105,95,62,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1512,18,459,528,404,103
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2059,12,322,650,726,349
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",835,6,310,279,197,43
"Obreros construc., conf., papel, fab., instr. (044)",957,3,310,397,218,29
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3629,184,1203,1081,879,282
"Otra (046)",70,,9,50,11,
"Ocupación no especificada (047)",299,2,98,99,69,31
"Hombres (048)",6458,133,1937,2155,1713,520
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",39,,,16,21,2
"Profes., científicos e intelectuales (050)",495,,98,224,161,12
"Técnicos de nivel medio y trab. asimilados (051)",276,1,95,95,78,7
"Jefes y empleados de oficina (052)",108,,33,34,39,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",559,12,202,174,132,39
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1392,7,209,436,499,241
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",653,5,235,215,163,35
"Obreros construc., conf., papel, fab., instr. (056)",937,3,308,383,214,29
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1817,104,703,493,378,139
"Otra (058)",65,,7,48,10,
"Ocupación no especificada (059)",117,1,47,37,18,14
"Mujeres (060)",4665,94,1273,1680,1270,348
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,3,1,3,
"Profes., científicos e intelectuales (062)",521,,140,251,124,6
"Técnicos de nivel medio y trab. asimilados (063)",160,1,58,69,30,2
"Jefes y empleados de oficina (064)",156,,72,61,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",953,6,257,354,272,64
"Agricult. trabaj. calif.agrop. y pesqueros (066)",667,5,113,214,227,108
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",182,1,75,64,34,8
"Obreros construc., conf., papel, fab., instr. (068)",20,,2,14,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1812,80,500,588,501,143
"Otra (070)",5,,2,2,1,
"Ocupación no especificada (071)",182,1,51,62,51,17
,,,,,,
"RURAL (072)",7838,102,2488,2626,1927,695
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,1,3,4,
"Profes., científicos e intelectuales (074)",235,,66,105,63,1
"Técnicos de nivel medio y trab. asimilados (075)",101,,38,49,13,1
"Jefes y empleados de oficina (076)",49,,24,18,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",203,,76,88,36,3
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2896,14,610,929,925,418
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",378,1,149,170,52,6
"Obreros construc., conf., papel, fab., instr. (080)",353,,142,148,56,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3426,87,1328,1059,714,238
"Otra (082)",5,,2,2,1,
"Ocupación no especificada (083)",184,,52,55,57,20
"Hombres (084)",6008,68,1920,2017,1450,553
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,1,3,3,
"Profes., científicos e intelectuales (086)",132,,28,59,45,
"Técnicos de nivel medio y trab. asimilados (087)",73,,21,40,11,1
"Jefes y empleados de oficina (088)",33,,12,15,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",89,,36,41,11,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2501,10,533,790,808,360
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",327,1,128,151,42,5
"Obreros construc., conf., papel, fab., instr. (092)",352,,142,147,56,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2424,57,998,746,453,170
"Otra (094)",5,,2,2,1,
"Ocupación no especificada (095)",65,,19,23,14,9
"Mujeres (096)",1830,34,568,609,477,142
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",103,,38,46,18,1
"Técnicos de nivel medio y trab. asimilados (099)",28,,17,9,2,
"Jefes y empleados de oficina (100)",16,,12,3,,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",114,,40,47,25,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",395,4,77,139,117,58
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",51,,21,19,10,1
"Obreros construc., conf., papel, fab., instr. (104)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1002,30,330,313,261,68
"Ocupación no especificada (107)",119,,33,32,43,11
