"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CAJATAMBO (000)",2846,579,526,1224,59,404,54
"Conviviente (001)",1123,183,217,543,18,140,22
"Separado(a) (002)",102,19,21,51,2,7,2
"Casado(a) (003)",769,203,119,336,23,76,12
"Viudo(a) (004)",121,6,13,74,4,20,4
"Divorciado(a) (005)",22,4,1,13,3,1,
"Soltero(a) (006)",709,164,155,207,9,160,14
"Hombres (008)",2076,338,459,967,50,259,3
"Conviviente (009)",868,120,191,460,16,80,1
"Separado(a) (010)",48,4,13,29,1,1,
"Casado(a) (011)",561,132,106,263,19,41,
"Viudo(a) (012)",50,1,5,35,2,7,
"Divorciado(a) (013)",15,2,1,9,3,,
"Soltero(a) (014)",534,79,143,171,9,130,2
"Mujeres (016)",770,241,67,257,9,145,51
"Conviviente (017)",255,63,26,83,2,60,21
"Separado(a) (018)",54,15,8,22,1,6,2
"Casado(a) (019)",208,71,13,73,4,35,12
"Viudo(a) (020)",71,5,8,39,2,13,4
"Divorciado(a) (021)",7,2,,4,,1,
"Soltero(a) (022)",175,85,12,36,,30,12
,,,,,,,
"URBANA (024)",1721,461,302,680,40,191,47
"Conviviente (025)",607,137,118,258,11,62,21
"Separado(a) (026)",68,17,12,29,2,7,1
"Casado(a) (027)",541,160,77,232,18,43,11
"Viudo(a) (028)",69,5,9,41,2,8,4
"Divorciado(a) (029)",11,4,1,5,1,,
"Soltero(a) (030)",425,138,85,115,6,71,10
"Hombres (032)",1135,265,250,475,33,110,2
"Conviviente (033)",422,87,99,192,10,33,1
"Separado(a) (034)",22,4,5,11,1,1,
"Casado(a) (035)",371,106,66,166,14,19,
"Viudo(a) (036)",18,1,2,12,1,2,
"Divorciado(a) (037)",7,2,1,3,1,,
"Soltero(a) (038)",295,65,77,91,6,55,1
"Mujeres (040)",586,196,52,205,7,81,45
"Conviviente (041)",185,50,19,66,1,29,20
"Separado(a) (042)",46,13,7,18,1,6,1
"Casado(a) (043)",170,54,11,66,4,24,11
"Viudo(a) (044)",51,4,7,29,1,6,4
"Divorciado(a) (045)",4,2,,2,,,
"Soltero(a) (046)",130,73,8,24,,16,9
,,,,,,,
"RURAL (048)",1125,118,224,544,19,213,7
"Conviviente (049)",516,46,99,285,7,78,1
"Separado(a) (050)",34,2,9,22,,,1
"Casado(a) (051)",228,43,42,104,5,33,1
"Viudo(a) (052)",52,1,4,33,2,12,
"Divorciado(a) (053)",11,,,8,2,1,
"Soltero(a) (054)",284,26,70,92,3,89,4
"Hombres (056)",941,73,209,492,17,149,1
"Conviviente (057)",446,33,92,268,6,47,
"Separado(a) (058)",26,,8,18,,,
"Casado(a) (059)",190,26,40,97,5,22,
"Viudo(a) (060)",32,,3,23,1,5,
"Divorciado(a) (061)",8,,,6,2,,
"Soltero(a) (062)",239,14,66,80,3,75,1
"Mujeres (064)",184,45,15,52,2,64,6
"Conviviente (065)",70,13,7,17,1,31,1
"Separado(a) (066)",8,2,1,4,,,1
"Casado(a) (067)",38,17,2,7,,11,1
"Viudo(a) (068)",20,1,1,10,1,7,
"Divorciado(a) (069)",3,,,2,,1,
"Soltero(a) (070)",45,12,4,12,,14,3
