"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia GRAU (000)",5771,1109,927,2783,55,838,59
"Conviviente (001)",2131,390,397,1055,16,261,12
"Separado(a) (002)",192,40,22,90,3,33,4
"Casado(a) (003)",2168,445,283,1164,24,250,2
"Viudo(a) (004)",254,19,21,176,5,29,4
"Divorciado(a) (005)",12,2,3,6,,1,
"Soltero(a) (006)",1014,213,201,292,7,264,37
"Hombres (008)",4226,726,848,2170,45,426,11
"Conviviente (009)",1636,272,376,855,15,117,1
"Separado(a) (010)",85,18,12,39,2,14,
"Casado(a) (011)",1605,304,262,939,20,80,
"Viudo(a) (012)",130,5,15,100,1,9,
"Divorciado(a) (013)",10,2,3,4,,1,
"Soltero(a) (014)",760,125,180,233,7,205,10
"Mujeres (016)",1545,383,79,613,10,412,48
"Conviviente (017)",495,118,21,200,1,144,11
"Separado(a) (018)",107,22,10,51,1,19,4
"Casado(a) (019)",563,141,21,225,4,170,2
"Viudo(a) (020)",124,14,6,76,4,20,4
"Divorciado(a) (021)",2,,,2,,,
"Soltero(a) (022)",254,88,21,59,,59,27
,,,,,,,
"URBANA (024)",2689,866,482,994,24,277,46
"Conviviente (025)",1016,306,221,387,9,84,9
"Separado(a) (026)",90,28,15,36,1,7,3
"Casado(a) (027)",1004,365,140,399,7,93,
"Viudo(a) (028)",89,16,4,53,4,9,3
"Divorciado(a) (029)",4,1,1,2,,,
"Soltero(a) (030)",486,150,101,117,3,84,31
"Hombres (032)",1775,547,435,646,14,124,9
"Conviviente (033)",710,209,210,253,8,29,1
"Separado(a) (034)",30,10,7,10,,3,
"Casado(a) (035)",671,239,129,270,3,30,
"Viudo(a) (036)",32,4,2,23,,3,
"Divorciado(a) (037)",3,1,1,1,,,
"Soltero(a) (038)",329,84,86,89,3,59,8
"Mujeres (040)",914,319,47,348,10,153,37
"Conviviente (041)",306,97,11,134,1,55,8
"Separado(a) (042)",60,18,8,26,1,4,3
"Casado(a) (043)",333,126,11,129,4,63,
"Viudo(a) (044)",57,12,2,30,4,6,3
"Divorciado(a) (045)",1,,,1,,,
"Soltero(a) (046)",157,66,15,28,,25,23
,,,,,,,
"RURAL (048)",3082,243,445,1789,31,561,13
"Conviviente (049)",1115,84,176,668,7,177,3
"Separado(a) (050)",102,12,7,54,2,26,1
"Casado(a) (051)",1164,80,143,765,17,157,2
"Viudo(a) (052)",165,3,17,123,1,20,1
"Divorciado(a) (053)",8,1,2,4,,1,
"Soltero(a) (054)",528,63,100,175,4,180,6
"Hombres (056)",2451,179,413,1524,31,302,2
"Conviviente (057)",926,63,166,602,7,88,
"Separado(a) (058)",55,8,5,29,2,11,
"Casado(a) (059)",934,65,133,669,17,50,
"Viudo(a) (060)",98,1,13,77,1,6,
"Divorciado(a) (061)",7,1,2,3,,1,
"Soltero(a) (062)",431,41,94,144,4,146,2
"Mujeres (064)",631,64,32,265,,259,11
"Conviviente (065)",189,21,10,66,,89,3
"Separado(a) (066)",47,4,2,25,,15,1
"Casado(a) (067)",230,15,10,96,,107,2
"Viudo(a) (068)",67,2,4,46,,14,1
"Divorciado(a) (069)",1,,,1,,,
"Soltero(a) (070)",97,22,6,31,,34,4
