"CUADRO Nº 19: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HABITACIONES DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HABITACIONES DE LA VIVIENDA",,,,,,,
,,1,2,3,4,5,6,7,"8 Y MÁS"
,,,,,,,,,
"Provincia DOS DE MAYO",,,,,,,,,
"Viviendas particulares (001)",10450,3364,4031,1356,889,257,210,96,247
"Ocupantes presentes (002)",46797,13412,18402,6600,4278,1235,1082,493,1295
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",9027,2638,3524,1234,838,244,210,96,243
"Ocupantes presentes (005)",40611,10533,16013,6019,4029,1166,1082,493,1276
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",25,11,3,1,3,3,,,4
"Ocupantes presentes (011)",87,19,15,2,15,17,,,19
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",42,19,2,9,10,2,,,
"Ocupantes presentes (014)",131,57,9,15,38,12,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",1333,681,500,109,35,8,,,
"Ocupantes presentes (017)",5878,2760,2354,548,176,40,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",5,4,,,1,,,,
"Ocupantes presentes (020)",21,10,,,11,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",16,9,2,3,2,,,,
"Ocupantes presentes (023)",65,29,11,16,9,,,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",2,2,,,,,,,
"Ocupantes presentes (026)",4,4,,,,,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",3791,793,1213,577,550,186,173,78,221
"Ocupantes presentes (029)",16222,2717,5129,2547,2498,906,865,397,1163
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",3711,756,1207,565,534,181,173,78,217
"Ocupantes presentes (032)",15942,2621,5098,2515,2425,877,865,397,1144
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",25,11,3,1,3,3,,,4
"Ocupantes presentes (038)",87,19,15,2,15,17,,,19
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",42,19,2,9,10,2,,,
"Ocupantes presentes (041)",131,57,9,15,38,12,,,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",5,4,,,1,,,,
"Ocupantes presentes (047)",21,10,,,11,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",7,2,1,2,2,,,,
"Ocupantes presentes (050)",38,7,7,15,9,,,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",1,1,,,,,,,
"Ocupantes presentes (053)",3,3,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",6659,2571,2818,779,339,71,37,18,26
"Ocupantes presentes (056)",30575,10695,13273,4053,1780,329,217,96,132
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",5316,1882,2317,669,304,63,37,18,26
"Ocupantes presentes (059)",24669,7912,10915,3504,1604,289,217,96,132
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",1333,681,500,109,35,8,,,
"Ocupantes presentes (071)",5878,2760,2354,548,176,40,,,
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",9,7,1,1,,,,,
"Ocupantes presentes (077)",27,22,4,1,,,,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",1,1,,,,,,,
"Ocupantes presentes (080)",1,1,,,,,,,
