"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LEONCIO PRADO (000)",43475,7856,7558,21633,1341,4024,1063
"Sin nivel (001)",3152,57,634,1852,129,370,110
"Educación inicial (002)",43,4,7,20,,10,2
"Primaria (003)",15395,527,3233,9165,514,1594,362
"Secundaria (004)",16006,2201,3223,7898,457,1711,516
"Superior no univ. incompleta (005)",1453,480,161,652,46,82,32
"Superior no univ. completa (006)",2110,1335,91,561,41,74,8
"Superior univ. incompleta (007)",1954,813,141,789,66,122,23
"Superior univ. completa (008)",3362,2439,68,696,88,61,10
"Hombres (010)",31422,4611,6418,16562,1074,2519,238
"Sin nivel (011)",1937,17,412,1252,106,117,33
"Educación inicial (012)",28,2,4,14,,8,
"Primaria (013)",11919,263,2733,7377,434,1017,95
"Secundaria (014)",11974,1403,2871,6023,359,1217,101
"Superior no univ. incompleta (015)",967,277,131,482,28,48,1
"Superior no univ. completa (016)",1212,747,77,339,22,27,
"Superior univ. incompleta (017)",1337,511,131,577,55,57,6
"Superior univ. completa (018)",2048,1391,59,498,70,28,2
"Mujeres (020)",12053,3245,1140,5071,267,1505,825
"Sin nivel (021)",1215,40,222,600,23,253,77
"Educación inicial (022)",15,2,3,6,,2,2
"Primaria (023)",3476,264,500,1788,80,577,267
"Secundaria (024)",4032,798,352,1875,98,494,415
"Superior no univ. incompleta (025)",486,203,30,170,18,34,31
"Superior no univ. completa (026)",898,588,14,222,19,47,8
"Superior univ. incompleta (027)",617,302,10,212,11,65,17
"Superior univ. completa (028)",1314,1048,9,198,18,33,8
,,,,,,,
"URBANA (030)",26198,7417,3784,11947,678,1553,819
"Sin nivel (031)",888,49,183,509,16,71,60
"Educación inicial (032)",21,3,2,8,,6,2
"Primaria (033)",6132,479,1249,3595,149,410,250
"Secundaria (034)",10974,2076,1964,5417,292,787,438
"Superior no univ. incompleta (035)",1245,455,122,545,41,54,28
"Superior no univ. completa (036)",1931,1240,79,501,39,64,8
"Superior univ. incompleta (037)",1816,787,123,719,56,108,23
"Superior univ. completa (038)",3191,2328,62,653,85,53,10
"Hombres (040)",16729,4351,3177,7895,470,729,107
"Sin nivel (041)",343,13,108,192,8,15,7
"Educación inicial (042)",10,2,1,3,,4,
"Primaria (043)",3827,229,1004,2299,100,168,27
"Secundaria (044)",7505,1324,1731,3750,204,432,64
"Superior no univ. incompleta (045)",798,264,98,386,25,24,1
"Superior no univ. completa (046)",1087,687,67,292,20,21,
"Superior univ. incompleta (047)",1219,496,114,513,45,45,6
"Superior univ. completa (048)",1940,1336,54,460,68,20,2
"Mujeres (050)",9469,3066,607,4052,208,824,712
"Sin nivel (051)",545,36,75,317,8,56,53
"Educación inicial (052)",11,1,1,5,,2,2
"Primaria (053)",2305,250,245,1296,49,242,223
"Secundaria (054)",3469,752,233,1667,88,355,374
"Superior no univ. incompleta (055)",447,191,24,159,16,30,27
"Superior no univ. completa (056)",844,553,12,209,19,43,8
"Superior univ. incompleta (057)",597,291,9,206,11,63,17
"Superior univ. completa (058)",1251,992,8,193,17,33,8
,,,,,,,
"RURAL (060)",17277,439,3774,9686,663,2471,244
"Sin nivel (061)",2264,8,451,1343,113,299,50
"Educación inicial (062)",22,1,5,12,,4,
"Primaria (063)",9263,48,1984,5570,365,1184,112
"Secundaria (064)",5032,125,1259,2481,165,924,78
"Superior no univ. incompleta (065)",208,25,39,107,5,28,4
"Superior no univ. completa (066)",179,95,12,60,2,10,
"Superior univ. incompleta (067)",138,26,18,70,10,14,
"Superior univ. completa (068)",171,111,6,43,3,8,
"Hombres (070)",14693,260,3241,8667,604,1790,131
"Sin nivel (071)",1594,4,304,1060,98,102,26
"Educación inicial (072)",18,,3,11,,4,
"Primaria (073)",8092,34,1729,5078,334,849,68
"Secundaria (074)",4469,79,1140,2273,155,785,37
"Superior no univ. incompleta (075)",169,13,33,96,3,24,
"Superior no univ. completa (076)",125,60,10,47,2,6,
"Superior univ. incompleta (077)",118,15,17,64,10,12,
"Superior univ. completa (078)",108,55,5,38,2,8,
"Mujeres (080)",2584,179,533,1019,59,681,113
"Sin nivel (081)",670,4,147,283,15,197,24
"Educación inicial (082)",4,1,2,1,,,
"Primaria (083)",1171,14,255,492,31,335,44
"Secundaria (084)",563,46,119,208,10,139,41
"Superior no univ. incompleta (085)",39,12,6,11,2,4,4
"Superior no univ. completa (086)",54,35,2,13,,4,
"Superior univ. incompleta (087)",20,11,1,6,,2,
"Superior univ. completa (088)",63,56,1,5,1,,
