"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BAGUA (000)",24541,3739,4769,10616,613,3548,482,774
"Agric., ganadería, caza y silvicultura (001)",14088,24,3621,7010,461,2972,,
"Pesca (002)",9,,5,3,,1,,
"Explotación de minas y canteras (003)",6,2,2,2,,,,
"Industrias manufactureras (004)",539,23,157,332,14,13,,
"Suministro de electricidad, gas y agua (005)",26,12,13,1,,,,
"Construcción (006)",552,16,394,121,15,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2225,327,37,1507,66,288,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",236,23,24,162,14,13,,
"Comercio al por mayor (009)",73,15,,41,2,15,,
"Comercio al por menor (010)",1916,289,13,1304,50,260,,
"Hoteles y restaurantes (011)",640,192,24,371,23,30,,
"Trans., almac. y comunicaciones (012)",1189,259,202,693,11,24,,
"Intermediación financiera (013)",26,24,,2,,,,
"Activid.inmobil., empres. y alquileres (014)",392,293,21,70,7,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",447,410,37,,,,,
"Enseñanza (016)",1546,1422,,121,,3,,
"Servicios sociales y de salud (017)",362,331,9,21,1,,,
"Otras activ. serv.comun.soc y personales (018)",400,189,49,150,4,8,,
"Hogares privados con servicio doméstico (019)",482,,,,,,482,
"Actividad economica no especificada (021)",838,215,198,212,11,202,,
"Desocupado (022)",774,,,,,,,774
"Hombres (023)",17868,2024,4276,8493,500,1983,18,574
"Agric., ganadería, caza y silvicultura (024)",11649,19,3257,6146,395,1832,,
"Pesca (025)",9,,5,3,,1,,
"Explotación de minas y canteras (026)",6,2,2,2,,,,
"Industrias manufactureras (027)",424,18,142,243,12,9,,
"Suministro de electricidad, gas y agua (028)",24,10,13,1,,,,
"Construcción (029)",539,13,385,121,14,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1261,181,36,930,43,71,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",219,20,24,155,14,6,,
"Comercio al por mayor (032)",44,12,,28,1,3,,
"Comercio al por menor (033)",998,149,12,747,28,62,,
"Hoteles y restaurantes (034)",152,48,8,80,11,5,,
"Trans., almac. y comunicaciones (035)",1128,211,200,687,9,21,,
"Intermediación financiera (036)",17,15,,2,,,,
"Activid.inmobil., empres. y alquileres (037)",283,204,15,58,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",313,285,28,,,,,
"Enseñanza (039)",767,702,,62,,3,,
"Servicios sociales y de salud (040)",168,141,8,18,1,,,
"Otras activ. serv.comun.soc y personales (041)",213,95,38,74,3,3,,
"Hogares privados con servicio doméstico (042)",18,,,,,,18,
"Actividad economica no especificada (044)",323,80,139,66,6,32,,
"Desocupado (045)",574,,,,,,,574
"Mujeres (046)",6673,1715,493,2123,113,1565,464,200
"Agric., ganadería, caza y silvicultura (047)",2439,5,364,864,66,1140,,
"Industrias manufactureras (050)",115,5,15,89,2,4,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",13,3,9,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",964,146,1,577,23,217,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",17,3,,7,,7,,
"Comercio al por mayor (055)",29,3,,13,1,12,,
"Comercio al por menor (056)",918,140,1,557,22,198,,
"Hoteles y restaurantes (057)",488,144,16,291,12,25,,
"Trans., almac. y comunicaciones (058)",61,48,2,6,2,3,,
"Intermediación financiera (059)",9,9,,,,,,
"Activid.inmobil., empres. y alquileres (060)",109,89,6,12,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",134,125,9,,,,,
"Enseñanza (062)",779,720,,59,,,,
"Servicios sociales y de salud (063)",194,190,1,3,,,,
"Otras activ. serv.comun.soc y personales (064)",187,94,11,76,1,5,,
"Hogares privados con servicio doméstico (065)",464,,,,,,464,
"Actividad economica no especificada (067)",515,135,59,146,5,170,,
,,,,,,,,
"URBANA (068)",12438,3282,1932,5112,326,884,390,512
"Agric., ganadería, caza y silvicultura (069)",3522,22,981,1860,178,481,,
"Pesca (070)",5,,4,1,,,,
"Explotación de minas y canteras (071)",6,2,2,2,,,,
"Industrias manufactureras (072)",458,20,132,281,14,11,,
"Suministro de electricidad, gas y agua (073)",26,12,13,1,,,,
"Construcción (074)",474,13,327,116,15,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",2070,310,36,1389,65,270,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",223,21,24,151,14,13,,
"Comercio al por mayor (077)",66,15,,35,2,14,,
"Comercio al por menor (078)",1781,274,12,1203,49,243,,
"Hoteles y restaurantes (079)",600,178,20,354,21,27,,
"Trans., almac. y comunicaciones (080)",1064,253,143,637,11,20,,
"Intermediación financiera (081)",25,23,,2,,,,
"Activid.inmobil., empres. y alquileres (082)",377,281,20,68,7,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",407,374,33,,,,,
"Enseñanza (084)",1244,1132,,109,,3,,
"Servicios sociales y de salud (085)",301,276,4,20,1,,,
"Otras activ. serv.comun.soc y personales (086)",381,178,48,143,4,8,,
"Hogares privados con servicio doméstico (087)",390,,,,,,390,
"Actividad economica no especificada (089)",576,208,169,129,10,60,,
"Desocupado (090)",512,,,,,,,512
"Hombres (091)",8446,1736,1743,3853,270,472,13,359
"Agric., ganadería, caza y silvicultura (092)",3142,17,895,1718,169,343,,
"Pesca (093)",5,,4,1,,,,
"Explotación de minas y canteras (094)",6,2,2,2,,,,
"Industrias manufactureras (095)",350,15,118,197,12,8,,
"Suministro de electricidad, gas y agua (096)",24,10,13,1,,,,
"Construcción (097)",461,10,318,116,14,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",1171,173,35,855,42,66,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",208,19,24,145,14,6,,
"Comercio al por mayor (100)",39,12,,23,1,3,,
"Comercio al por menor (101)",924,142,11,687,27,57,,
"Hoteles y restaurantes (102)",142,45,7,76,9,5,,
"Trans., almac. y comunicaciones (103)",1004,205,142,631,9,17,,
"Intermediación financiera (104)",17,15,,2,,,,
"Activid.inmobil., empres. y alquileres (105)",271,195,14,56,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",283,259,24,,,,,
"Enseñanza (107)",575,514,,58,,3,,
"Servicios sociales y de salud (108)",130,109,3,17,1,,,
"Otras activ. serv.comun.soc y personales (109)",198,87,37,68,3,3,,
"Hogares privados con servicio doméstico (110)",13,,,,,,13,
"Actividad economica no especificada (112)",295,80,131,55,5,24,,
"Desocupado (113)",359,,,,,,,359
"Mujeres (114)",3992,1546,189,1259,56,412,377,153
"Agric., ganadería, caza y silvicultura (115)",380,5,86,142,9,138,,
"Industrias manufactureras (118)",108,5,14,84,2,3,,
"Suministro de electricidad, gas y agua (119)",2,2,,,,,,
