"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia HUARI (000)",45691,5144,5279,1562,34561
"Conviviente (001)",9398,576,1328,382,7336
"Separado(a) (002)",1048,41,97,29,896
"Casado(a) (003)",16142,640,2329,708,12913
"Viudo(a) (004)",2762,67,80,27,2591
"Divorciado(a) (005)",128,3,20,7,104
"Soltero(a) (006)",16213,3817,1425,409,10721
"Hombres (008)",23609,2396,3701,1280,17052
"Conviviente (009)",4998,166,1038,325,3691
"Separado(a) (010)",269,8,56,19,200
"Casado(a) (011)",8429,258,1612,610,6385
"Viudo(a) (012)",534,11,21,10,495
"Divorciado(a) (013)",55,,11,5,44
"Soltero(a) (014)",9324,1953,963,311,6237
"Mujeres (016)",22082,2748,1578,282,17509
"Conviviente (017)",4400,410,290,57,3645
"Separado(a) (018)",779,33,41,10,696
"Casado(a) (019)",7713,382,717,98,6528
"Viudo(a) (020)",2228,56,59,17,2096
"Divorciado(a) (021)",73,3,9,2,60
"Soltero(a) (022)",6889,1864,462,98,4484
,,,,,
"URBANA (024)",16519,1869,2644,510,11521
"Conviviente (025)",3477,277,516,107,2580
"Separado(a) (026)",383,25,49,11,299
"Casado(a) (027)",5736,282,1274,198,4001
"Viudo(a) (028)",865,32,63,19,751
"Divorciado(a) (029)",42,1,8,,33
"Soltero(a) (030)",6016,1252,734,175,3857
"Hombres (032)",8279,883,1345,329,5739
"Conviviente (033)",1731,90,283,74,1286
"Separado(a) (034)",104,7,16,4,78
"Casado(a) (035)",2867,116,664,132,1968
"Viudo(a) (036)",163,7,13,6,137
"Divorciado(a) (037)",13,,,,13
"Soltero(a) (038)",3401,663,369,113,2257
"Mujeres (040)",8240,986,1299,181,5782
"Conviviente (041)",1746,187,233,33,1294
"Separado(a) (042)",279,18,33,7,221
"Casado(a) (043)",2869,166,610,66,2033
"Viudo(a) (044)",702,25,50,13,614
"Divorciado(a) (045)",29,1,8,,20
"Soltero(a) (046)",2615,589,365,62,1600
,,,,,
"RURAL (048)",29172,3275,2635,1052,23040
"Conviviente (049)",5921,299,812,275,4756
"Separado(a) (050)",665,16,48,18,597
"Casado(a) (051)",10406,358,1055,510,8912
"Viudo(a) (052)",1897,35,17,8,1840
"Divorciado(a) (053)",86,2,12,7,71
"Soltero(a) (054)",10197,2565,691,234,6864
"Hombres (056)",15330,1513,2356,951,11313
"Conviviente (057)",3267,76,755,251,2405
"Separado(a) (058)",165,1,40,15,122
"Casado(a) (059)",5562,142,948,478,4417
"Viudo(a) (060)",371,4,8,4,358
"Divorciado(a) (061)",42,,11,5,31
"Soltero(a) (062)",5923,1290,594,198,3980
"Mujeres (064)",13842,1762,279,101,11727
"Conviviente (065)",2654,223,57,24,2351
"Separado(a) (066)",500,15,8,3,475
"Casado(a) (067)",4844,216,107,32,4495
"Viudo(a) (068)",1526,31,9,4,1482
"Divorciado(a) (069)",44,2,1,2,40
"Soltero(a) (070)",4274,1275,97,36,2884
