"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",689,6,613,12,,50,8,
"Ocupación no especificada (102)",20,3,11,5,,1,,
"Desocupado (103)",38,,,,,,,38
"Mujeres (104)",471,74,193,98,11,57,19,19
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",44,36,,8,,,,
"Técnicos de nivel medio y trab. asimilados (107)",6,6,,,,,,
"Jefes y empleados de oficina (108)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",47,6,3,33,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",32,,,24,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",15,,4,9,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",284,9,185,23,,48,19,
"Ocupación no especificada (115)",8,1,1,1,2,3,,
"Desocupado (116)",19,,,,,,,19
