"CUADRO Nº 20: TOTAL DE VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR RÉGIMEN DE TENENCIA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"RÉGIMEN DE TENENCIA",,,,,
,,ALQUILADA,"PROPIA POR INVASIÓN","PROPIA PAGÁNDOLA A PLAZOS","PROPIA TOTALMENTE PAGADA","CEDIDA POR EL CENTRO DE TRABAJO/OTRO HOGAR /INSTITUCIÓN","OTRA FORMA"
,,,,,,,
"Provincia SANTIAGO DE CHUCO",,,,,,,
"Viviendas particulares (001)",12871,1258,471,181,9212,1056,693
"Ocupantes presentes (002)",56089,5141,2098,789,40450,4533,3078
"Casa independiente",,,,,,,
"Viviendas particulares (004)",12402,1177,432,177,9038,951,627
"Ocupantes presentes (005)",53960,4834,1901,780,39638,4063,2744
"Departamento en edificio",,,,,,,
"Viviendas particulares (007)",89,2,,,2,85,
"Ocupantes presentes (008)",395,17,,,9,369,
"Vivienda en quinta",,,,,,,
"Viviendas particulares (010)",11,7,,1,2,,1
"Ocupantes presentes (011)",34,21,,4,8,,1
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (013)",86,53,,,19,14,
"Ocupantes presentes (014)",387,221,,,96,70,
"Choza o cabaña",,,,,,,
"Viviendas particulares (016)",270,12,38,3,148,6,63
"Ocupantes presentes (017)",1268,32,192,5,690,31,318
"Vivienda improvisada",,,,,,,
"Viviendas particulares (019)",5,,1,,2,,2
"Ocupantes presentes (020)",26,,5,,6,,15
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (022)",8,7,,,1,,
"Ocupantes presentes (023)",19,16,,,3,,
"Otro tipo",,,,,,,
,,,,,,,
URBANA,,,,,,,
"Viviendas particulares (028)",4619,1008,105,54,2796,421,235
"Ocupantes presentes (029)",19753,4130,419,249,12233,1758,964
"Casa independiente",,,,,,,
"Viviendas particulares (031)",4421,939,104,53,2771,322,232
"Ocupantes presentes (032)",18895,3855,414,245,12114,1319,948
"Departamento en edificio",,,,,,,
"Viviendas particulares (034)",89,2,,,2,85,
"Ocupantes presentes (035)",395,17,,,9,369,
"Vivienda en quinta",,,,,,,
"Viviendas particulares (037)",11,7,,1,2,,1
"Ocupantes presentes (038)",34,21,,4,8,,1
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (040)",86,53,,,19,14,
"Ocupantes presentes (041)",387,221,,,96,70,
"Choza o cabaña",,,,,,,
"Vivienda improvisada",,,,,,,
"Viviendas particulares (046)",5,,1,,2,,2
"Ocupantes presentes (047)",26,,5,,6,,15
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (049)",7,7,,,,,
"Ocupantes presentes (050)",16,16,,,,,
"Otro tipo",,,,,,,
,,,,,,,
RURAL,,,,,,,
"Viviendas particulares (055)",8252,250,366,127,6416,635,458
"Ocupantes presentes (056)",36336,1011,1679,540,28217,2775,2114
"Casa independiente",,,,,,,
"Viviendas particulares (058)",7981,238,328,124,6267,629,395
"Ocupantes presentes (059)",35065,979,1487,535,27524,2744,1796
"Departamento en edificio",,,,,,,
"Vivienda en quinta",,,,,,,
"Vivienda en casa de vecindad",,,,,,,
"Choza o cabaña",,,,,,,
"Viviendas particulares (070)",270,12,38,3,148,6,63
"Ocupantes presentes (071)",1268,32,192,5,690,31,318
"Vivienda improvisada",,,,,,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (076)",1,,,,1,,
"Ocupantes presentes (077)",3,,,,3,,
"Otro tipo",,,,,,,
