"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia TRUJILLO (000)",639940,43030,143682,44974,412911
"Conviviente (001)",151020,11537,22764,7120,110159
"Separado(a) (002)",25369,1703,3584,1252,18899
"Casado(a) (003)",170343,7409,65396,16576,83462
"Viudo(a) (004)",22938,1016,7096,1655,13279
"Divorciado(a) (005)",3755,114,1221,399,2090
"Soltero(a) (006)",266515,21251,43621,17972,185022
"Hombres (008)",305072,17449,67004,24431,198712
"Conviviente (009)",72659,3604,11676,4241,53493
"Separado(a) (010)",6791,241,1077,462,5038
"Casado(a) (011)",81646,3002,31284,8980,39798
"Viudo(a) (012)",5146,177,1610,408,2979
"Divorciado(a) (013)",1443,40,436,177,811
"Soltero(a) (014)",137387,10385,20921,10163,96593
"Mujeres (016)",334868,25581,76678,20543,214199
"Conviviente (017)",78361,7933,11088,2879,56666
"Separado(a) (018)",18578,1462,2507,790,13861
"Casado(a) (019)",88697,4407,34112,7596,43664
"Viudo(a) (020)",17792,839,5486,1247,10300
"Divorciado(a) (021)",2312,74,785,222,1279
"Soltero(a) (022)",129128,10866,22700,7809,88429
,,,,,
"URBANA (024)",625176,41450,141742,44527,402098
"Conviviente (025)",146335,11101,22279,7049,106464
"Separado(a) (026)",24924,1652,3545,1245,18551
"Casado(a) (027)",166820,7189,64584,16447,81096
"Viudo(a) (028)",22459,979,7017,1649,12922
"Divorciado(a) (029)",3722,113,1215,398,2064
"Soltero(a) (030)",260916,20416,43102,17739,181001
"Hombres (032)",297377,16794,65956,24112,193032
"Conviviente (033)",70351,3487,11395,4198,51626
"Separado(a) (034)",6661,235,1059,459,4935
"Casado(a) (035)",79888,2925,30875,8906,38599
"Viudo(a) (036)",5015,171,1593,407,2872
"Divorciado(a) (037)",1421,40,432,177,793
"Soltero(a) (038)",134041,9936,20602,9965,94207
"Mujeres (040)",327799,24656,75786,20415,209066
"Conviviente (041)",75984,7614,10884,2851,54838
"Separado(a) (042)",18263,1417,2486,786,13616
"Casado(a) (043)",86932,4264,33709,7541,42497
"Viudo(a) (044)",17444,808,5424,1242,10050
"Divorciado(a) (045)",2301,73,783,221,1271
"Soltero(a) (046)",126875,10480,22500,7774,86794
,,,,,
"RURAL (048)",14764,1580,1940,447,10813
"Conviviente (049)",4685,436,485,71,3695
"Separado(a) (050)",445,51,39,7,348
"Casado(a) (051)",3523,220,812,129,2366
"Viudo(a) (052)",479,37,79,6,357
"Divorciado(a) (053)",33,1,6,1,26
"Soltero(a) (054)",5599,835,519,233,4021
"Hombres (056)",7695,655,1048,319,5680
"Conviviente (057)",2308,117,281,43,1867
"Separado(a) (058)",130,6,18,3,103
"Casado(a) (059)",1758,77,409,74,1199
"Viudo(a) (060)",131,6,17,1,107
"Divorciado(a) (061)",22,,4,,18
"Soltero(a) (062)",3346,449,319,198,2386
"Mujeres (064)",7069,925,892,128,5133
"Conviviente (065)",2377,319,204,28,1828
"Separado(a) (066)",315,45,21,4,245
"Casado(a) (067)",1765,143,403,55,1167
"Viudo(a) (068)",348,31,62,5,250
"Divorciado(a) (069)",11,1,2,1,8
"Soltero(a) (070)",2253,386,200,35,1635
