"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TALARA (000)",42659,415,13999,14884,12138,1223
"Empleado (001)",13303,60,4560,4770,3682,231
"Obrero (002)",11870,90,4124,4072,3349,235
"Trabajador independiente (003)",14643,137,4354,5142,4378,632
"Empleador o patrono (004)",848,,201,320,283,44
"Trabajador familiar no remunerado (005)",1021,104,370,271,218,58
"Trabajador del hogar (006)",974,24,390,309,228,23
"Hombres (008)",31064,321,10140,10538,9144,921
"Empleado (009)",8005,42,2440,2811,2538,174
"Obrero (010)",11146,87,3863,3800,3177,219
"Trabajador independiente (011)",10694,120,3425,3559,3122,468
"Empleador o patrono (012)",637,,158,239,206,34
"Trabajador familiar no remunerado (013)",529,69,231,117,87,25
"Trabajador del hogar (014)",53,3,23,12,14,1
"Mujeres (016)",11595,94,3859,4346,2994,302
"Empleado (017)",5298,18,2120,1959,1144,57
"Obrero (018)",724,3,261,272,172,16
"Trabajador independiente (019)",3949,17,929,1583,1256,164
"Empleador o patrono (020)",211,,43,81,77,10
"Trabajador familiar no remunerado (021)",492,35,139,154,131,33
"Trabajador del hogar (022)",921,21,367,297,214,22
,,,,,,
"URBANA (024)",41644,407,13615,14548,11887,1187
"Empleado (025)",13111,60,4514,4682,3626,229
"Obrero (026)",11575,87,3988,3989,3292,219
"Trabajador independiente (027)",14203,132,4181,5002,4271,617
"Empleador o patrono (028)",800,,189,302,267,42
"Trabajador familiar no remunerado (029)",1004,104,365,268,209,58
"Trabajador del hogar (030)",951,24,378,305,222,22
"Hombres (032)",30218,313,9817,10256,8947,885
"Empleado (033)",7880,42,2416,2746,2504,172
"Obrero (034)",10867,84,3734,3722,3124,203
"Trabajador independiente (035)",10309,115,3270,3438,3033,453
"Empleador o patrono (036)",597,,148,225,192,32
"Trabajador familiar no remunerado (037)",515,69,227,114,80,25
"Trabajador del hogar (038)",50,3,22,11,14,
"Mujeres (040)",11426,94,3798,4292,2940,302
"Empleado (041)",5231,18,2098,1936,1122,57
"Obrero (042)",708,3,254,267,168,16
"Trabajador independiente (043)",3894,17,911,1564,1238,164
"Empleador o patrono (044)",203,,41,77,75,10
"Trabajador familiar no remunerado (045)",489,35,138,154,129,33
"Trabajador del hogar (046)",901,21,356,294,208,22
,,,,,,
"RURAL (048)",1015,8,384,336,251,36
"Empleado (049)",192,,46,88,56,2
"Obrero (050)",295,3,136,83,57,16
"Trabajador independiente (051)",440,5,173,140,107,15
"Empleador o patrono (052)",48,,12,18,16,2
"Trabajador familiar no remunerado (053)",17,,5,3,9,
"Trabajador del hogar (054)",23,,12,4,6,1
"Hombres (056)",846,8,323,282,197,36
"Empleado (057)",125,,24,65,34,2
"Obrero (058)",279,3,129,78,53,16
"Trabajador independiente (059)",385,5,155,121,89,15
"Empleador o patrono (060)",40,,10,14,14,2
"Trabajador familiar no remunerado (061)",14,,4,3,7,
"Trabajador del hogar (062)",3,,1,1,,1
"Mujeres (064)",169,,61,54,54,
"Empleado (065)",67,,22,23,22,
"Obrero (066)",16,,7,5,4,
"Trabajador independiente (067)",55,,18,19,18,
"Empleador o patrono (068)",8,,2,4,2,
"Trabajador familiar no remunerado (069)",3,,1,,2,
"Trabajador del hogar (070)",20,,11,3,6,
