"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,7,,,,,,
"Profes., científicos e intelectuales (093)",182,151,,26,4,1,,
"Técnicos de nivel medio y trab. asimilados (094)",96,57,,38,1,,,
"Jefes y empleados de oficina (095)",55,55,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",544,106,2,413,7,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",7862,13,10,7283,556,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",304,,129,166,5,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",849,46,168,606,20,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",14835,125,12087,324,3,2284,12,
"Otra (101)",9,9,,,,,,
"Ocupación no especificada (102)",300,29,140,75,5,51,,
"Desocupado (103)",1205,,,,,,,1205
"Mujeres (104)",3017,377,581,1005,34,520,315,185
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",189,164,,23,1,1,,
"Técnicos de nivel medio y trab. asimilados (107)",62,51,,10,,1,,
"Jefes y empleados de oficina (108)",38,38,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",458,57,2,337,3,59,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",179,1,,160,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",86,,25,55,2,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,2,2,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1321,25,470,189,,322,315,
"Ocupación no especificada (115)",491,38,82,229,10,132,,
"Desocupado (116)",185,,,,,,,185
