"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (031)",1942,20,560,713,595,54
"Obreros construc., conf., papel, fab., instr. (032)",752,18,253,316,148,17
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",12740,581,4588,4261,2858,452
"Otra (034)",53,,37,14,2,
"Ocupación no especificada (035)",1940,11,766,708,383,72
,,,,,,
"URBANA (036)",103090,2296,36112,37036,24080,3566
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",242,,17,106,112,7
"Profes., científicos e intelectuales (038)",9929,,1770,5383,2668,108
"Técnicos de nivel medio y trab. asimilados (039)",5458,2,2060,2024,1215,157
"Jefes y empleados de oficina (040)",6050,,2783,2091,1138,38
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",21277,556,7196,7431,5206,888
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5339,44,1170,1648,1779,698
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",12316,232,5030,3854,2833,367
"Obreros construc., conf., papel, fab., instr. (044)",15093,70,5934,5683,3138,268
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",22013,1331,8155,6728,4947,852
"Otra (046)",1050,,307,583,158,2
"Ocupación no especificada (047)",4323,61,1690,1505,886,181
"Hombres (048)",66575,1583,23760,22845,15798,2589
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",191,,11,85,89,6
"Profes., científicos e intelectuales (050)",5082,,810,2581,1597,94
"Técnicos de nivel medio y trab. asimilados (051)",3622,1,1286,1345,860,130
"Jefes y empleados de oficina (052)",3051,,1204,1094,723,30
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",9719,317,3385,3073,2422,522
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4598,41,1019,1420,1510,608
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",10626,217,4568,3238,2286,317
"Obreros construc., conf., papel, fab., instr. (056)",14468,54,5726,5418,3012,258
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",11516,903,4409,3125,2579,500
"Otra (058)",997,,270,569,156,2
"Ocupación no especificada (059)",2705,50,1072,897,564,122
"Mujeres (060)",36515,713,12352,14191,8282,977
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",51,,6,21,23,1
"Profes., científicos e intelectuales (062)",4847,,960,2802,1071,14
"Técnicos de nivel medio y trab. asimilados (063)",1836,1,774,679,355,27
"Jefes y empleados de oficina (064)",2999,,1579,997,415,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",11558,239,3811,4358,2784,366
"Agricult. trabaj. calif.agrop. y pesqueros (066)",741,3,151,228,269,90
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1690,15,462,616,547,50
"Obreros construc., conf., papel, fab., instr. (068)",625,16,208,265,126,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",10497,428,3746,3603,2368,352
"Otra (070)",53,,37,14,2,
"Ocupación no especificada (071)",1618,11,618,608,322,59
,,,,,,
"RURAL (072)",18012,588,6436,5602,4202,1184
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,,4,4,
"Profes., científicos e intelectuales (074)",412,,99,214,94,5
"Técnicos de nivel medio y trab. asimilados (075)",100,,27,44,23,6
"Jefes y empleados de oficina (076)",60,,27,28,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",581,17,197,227,114,26
"Agricult. trabaj. calif.agrop. y pesqueros (078)",9035,45,2465,3089,2587,849
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",643,9,275,229,120,10
"Obreros construc., conf., papel, fab., instr. (080)",423,5,191,141,74,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5991,499,2816,1423,1021,232
"Otra (082)",32,,16,11,5,
"Ocupación no especificada (083)",727,13,323,192,155,44
"Hombres (084)",13526,410,4778,4156,3221,961
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,,4,2,
"Profes., científicos e intelectuales (086)",260,,54,133,70,3
"Técnicos de nivel medio y trab. asimilados (087)",71,,21,33,14,3
"Jefes y empleados de oficina (088)",43,,18,20,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",270,9,81,112,53,15
"Agricult. trabaj. calif.agrop. y pesqueros (090)",8004,35,2116,2764,2323,766
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",391,4,177,132,72,6
"Obreros construc., conf., papel, fab., instr. (092)",296,3,146,90,52,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3748,346,1974,765,531,132
"Otra (094)",32,,16,11,5,
"Ocupación no especificada (095)",405,13,175,92,94,31
"Mujeres (096)",4486,178,1658,1446,981,223
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,,2,
"Profes., científicos e intelectuales (098)",152,,45,81,24,2
"Técnicos de nivel medio y trab. asimilados (099)",29,,6,11,9,3
"Jefes y empleados de oficina (100)",17,,9,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",311,8,116,115,61,11
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1031,10,349,325,264,83
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",252,5,98,97,48,4
"Obreros construc., conf., papel, fab., instr. (104)",127,2,45,51,22,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2243,153,842,658,490,100
"Ocupación no especificada (107)",322,,148,100,61,13
