"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",137,1,37,56,28,15
,,,,,,
"URBANA (036)",3456,59,964,1497,767,169
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",29,,5,11,13,
"Profes., científicos e intelectuales (038)",787,,188,446,147,6
"Técnicos de nivel medio y trab. asimilados (039)",139,,56,61,20,2
"Jefes y empleados de oficina (040)",141,,38,68,34,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",389,11,104,166,82,26
"Agricult. trabaj. calif.agrop. y pesqueros (042)",382,,60,125,140,57
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",251,2,105,106,33,5
"Obreros construc., conf., papel, fab., instr. (044)",311,,84,157,60,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",785,44,262,252,183,44
"Otra (046)",29,,3,20,6,
"Ocupación no especificada (047)",213,2,59,85,49,18
"Hombres (048)",2348,29,614,1017,569,119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",21,,3,9,9,
"Profes., científicos e intelectuales (050)",462,,91,259,106,6
"Técnicos de nivel medio y trab. asimilados (051)",93,,36,43,13,1
"Jefes y empleados de oficina (052)",89,,14,45,29,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",138,7,35,53,33,10
"Agricult. trabaj. calif.agrop. y pesqueros (054)",336,,53,109,126,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",232,2,97,100,29,4
"Obreros construc., conf., papel, fab., instr. (056)",305,,82,153,60,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",524,19,164,177,131,33
"Otra (058)",29,,3,20,6,
"Ocupación no especificada (059)",119,1,36,49,27,6
"Mujeres (060)",1108,30,350,480,198,50
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,2,2,4,
"Profes., científicos e intelectuales (062)",325,,97,187,41,
"Técnicos de nivel medio y trab. asimilados (063)",46,,20,18,7,1
"Jefes y empleados de oficina (064)",52,,24,23,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",251,4,69,113,49,16
"Agricult. trabaj. calif.agrop. y pesqueros (066)",46,,7,16,14,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",19,,8,6,4,1
"Obreros construc., conf., papel, fab., instr. (068)",6,,2,4,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",261,25,98,75,52,11
"Ocupación no especificada (071)",94,1,23,36,22,12
,,,,,,
"RURAL (072)",4066,85,1125,1363,1082,411
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,1,1,3,
"Profes., científicos e intelectuales (074)",165,,65,71,29,
"Técnicos de nivel medio y trab. asimilados (075)",20,,9,7,4,
"Jefes y empleados de oficina (076)",29,,19,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",56,,23,22,9,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1674,1,334,580,528,231
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",139,,53,50,30,6
"Obreros construc., conf., papel, fab., instr. (080)",159,1,48,62,38,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1694,83,530,511,414,156
"Otra (082)",1,,1,,,
"Ocupación no especificada (083)",124,,42,52,24,6
"Hombres (084)",3186,52,842,1074,882,336
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,1,,3,
"Profes., científicos e intelectuales (086)",111,,42,45,24,
"Técnicos de nivel medio y trab. asimilados (087)",8,,4,1,3,
"Jefes y empleados de oficina (088)",22,,13,7,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",24,,11,8,4,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1503,1,297,533,469,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",91,,38,33,19,1
"Obreros construc., conf., papel, fab., instr. (092)",148,1,44,60,35,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1193,50,363,355,305,120
"Otra (094)",1,,1,,,
"Ocupación no especificada (095)",81,,28,32,18,3
"Mujeres (096)",880,33,283,289,200,75
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",54,,23,26,5,
"Técnicos de nivel medio y trab. asimilados (099)",12,,5,6,1,
"Jefes y empleados de oficina (100)",7,,6,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",32,,12,14,5,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",171,,37,47,59,28
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",48,,15,17,11,5
"Obreros construc., conf., papel, fab., instr. (104)",11,,4,2,3,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",501,33,167,156,109,36
"Ocupación no especificada (107)",43,,14,20,6,3
