"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUARAZ (000)",52131,17171,8047,21152,952,3230,1579
"Sin nivel (001)",3123,122,431,1943,24,468,135
"Educación inicial (002)",42,1,6,17,3,3,12
"Primaria (003)",10425,557,2204,6072,134,1006,452
"Secundaria (004)",14937,2712,3504,6679,256,1136,650
"Superior no univ. incompleta (005)",3231,1264,469,1202,77,116,103
"Superior no univ. completa (006)",7340,4188,697,2019,133,192,111
"Superior univ. incompleta (007)",3908,2005,377,1176,109,174,67
"Superior univ. completa (008)",9125,6322,359,2044,216,135,49
"Hombres (010)",33751,9506,7323,14709,663,1491,59
"Sin nivel (011)",1478,38,313,1018,14,89,6
"Educación inicial (012)",18,1,5,9,3,,
"Primaria (013)",7185,309,1982,4329,98,455,12
"Secundaria (014)",10867,1732,3296,4950,184,680,25
"Superior no univ. incompleta (015)",2090,715,431,831,52,57,4
"Superior no univ. completa (016)",4097,2045,633,1262,83,70,4
"Superior univ. incompleta (017)",2536,1168,338,867,73,86,4
"Superior univ. completa (018)",5480,3498,325,1443,156,54,4
"Mujeres (020)",18380,7665,724,6443,289,1739,1520
"Sin nivel (021)",1645,84,118,925,10,379,129
"Educación inicial (022)",24,,1,8,,3,12
"Primaria (023)",3240,248,222,1743,36,551,440
"Secundaria (024)",4070,980,208,1729,72,456,625
"Superior no univ. incompleta (025)",1141,549,38,371,25,59,99
"Superior no univ. completa (026)",3243,2143,64,757,50,122,107
"Superior univ. incompleta (027)",1372,837,39,309,36,88,63
"Superior univ. completa (028)",3645,2824,34,601,60,81,45
,,,,,,,
"URBANA (030)",41211,16458,5606,15181,881,1699,1386
"Sin nivel (031)",1365,106,163,848,10,121,117
"Educación inicial (032)",35,1,6,14,1,1,12
"Primaria (033)",5672,461,1213,3161,105,359,373
"Secundaria (034)",11425,2479,2493,4991,238,657,567
"Superior no univ. incompleta (035)",3021,1201,425,1127,76,97,95
"Superior no univ. completa (036)",6987,4048,616,1911,132,174,106
"Superior univ. incompleta (037)",3786,1963,349,1135,108,164,67
"Superior univ. completa (038)",8920,6199,341,1994,211,126,49
"Hombres (040)",25026,9004,5097,9602,601,668,54
"Sin nivel (041)",424,30,113,246,4,26,5
"Educación inicial (042)",14,1,5,7,1,,
"Primaria (043)",3292,243,1088,1754,73,123,11
"Secundaria (044)",7788,1543,2330,3429,167,297,22
"Superior no univ. incompleta (045)",1925,674,388,767,51,41,4
"Superior no univ. completa (046)",3825,1961,554,1168,82,56,4
"Superior univ. incompleta (047)",2433,1137,311,830,72,79,4
"Superior univ. completa (048)",5325,3415,308,1401,151,46,4
"Mujeres (050)",16185,7454,509,5579,280,1031,1332
"Sin nivel (051)",941,76,50,602,6,95,112
"Educación inicial (052)",21,,1,7,,1,12
"Primaria (053)",2380,218,125,1407,32,236,362
"Secundaria (054)",3637,936,163,1562,71,360,545
"Superior no univ. incompleta (055)",1096,527,37,360,25,56,91
"Superior no univ. completa (056)",3162,2087,62,743,50,118,102
"Superior univ. incompleta (057)",1353,826,38,305,36,85,63
"Superior univ. completa (058)",3595,2784,33,593,60,80,45
,,,,,,,
"RURAL (060)",10920,713,2441,5971,71,1531,193
"Sin nivel (061)",1758,16,268,1095,14,347,18
"Educación inicial (062)",7,,,3,2,2,
"Primaria (063)",4753,96,991,2911,29,647,79
"Secundaria (064)",3512,233,1011,1688,18,479,83
"Superior no univ. incompleta (065)",210,63,44,75,1,19,8
"Superior no univ. completa (066)",353,140,81,108,1,18,5
"Superior univ. incompleta (067)",122,42,28,41,1,10,
"Superior univ. completa (068)",205,123,18,50,5,9,
"Hombres (070)",8725,502,2226,5107,62,823,5
"Sin nivel (071)",1054,8,200,772,10,63,1
"Educación inicial (072)",4,,,2,2,,
"Primaria (073)",3893,66,894,2575,25,332,1
"Secundaria (074)",3079,189,966,1521,17,383,3
"Superior no univ. incompleta (075)",165,41,43,64,1,16,
"Superior no univ. completa (076)",272,84,79,94,1,14,
"Superior univ. incompleta (077)",103,31,27,37,1,7,
"Superior univ. completa (078)",155,83,17,42,5,8,
"Mujeres (080)",2195,211,215,864,9,708,188
"Sin nivel (081)",704,8,68,323,4,284,17
"Educación inicial (082)",3,,,1,,2,
"Primaria (083)",860,30,97,336,4,315,78
"Secundaria (084)",433,44,45,167,1,96,80
"Superior no univ. incompleta (085)",45,22,1,11,,3,8
"Superior no univ. completa (086)",81,56,2,14,,4,5
"Superior univ. incompleta (087)",19,11,1,4,,3,
"Superior univ. completa (088)",50,40,1,8,,1,
