"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia YUNGUYO",,,,
"Viviendas particulares (001)",5177,4160,489,528
"Ocupantes presentes (002)",19348,15797,1593,1958
"Casa independiente",,,,
"Viviendas particulares (004)",5134,4129,485,520
"Ocupantes presentes (005)",19194,15681,1578,1935
"Departamento en edificio",,,,
"Viviendas particulares (007)",8,6,2,
"Ocupantes presentes (008)",32,29,3,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",16,15,1,
"Ocupantes presentes (011)",60,55,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",10,8,1,1
"Ocupantes presentes (014)",38,26,7,5
"Choza o cabaña",,,,
"Viviendas particulares (016)",5,,,5
"Ocupantes presentes (017)",16,,,16
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",4,2,,2
"Ocupantes presentes (023)",8,6,,2
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",3884,2995,408,481
"Ocupantes presentes (029)",14256,11185,1284,1787
"Casa independiente",,,,
"Viviendas particulares (031)",3859,2978,406,475
"Ocupantes presentes (032)",14179,11132,1272,1775
"Departamento en edificio",,,,
"Viviendas particulares (034)",2,2,,
"Ocupantes presentes (035)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",7,6,1,
"Ocupantes presentes (038)",22,17,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",8,7,1,
"Ocupantes presentes (041)",31,24,7,
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",4,2,,2
"Ocupantes presentes (050)",8,6,,2
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1293,1165,81,47
"Ocupantes presentes (056)",5092,4612,309,171
"Casa independiente",,,,
"Viviendas particulares (058)",1275,1151,79,45
"Ocupantes presentes (059)",5015,4549,306,160
"Departamento en edificio",,,,
"Viviendas particulares (061)",6,4,2,
"Ocupantes presentes (062)",26,23,3,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",9,9,,
"Ocupantes presentes (065)",38,38,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,1,,1
"Ocupantes presentes (068)",7,2,,5
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",3091,2455,229,407
"Ocupantes presentes (110)",11828,9514,773,1541
"Casa independiente",,,,
"Viviendas particulares (112)",3053,2424,225,404
"Ocupantes presentes (113)",11690,9398,758,1534
"Departamento en edificio",,,,
"Viviendas particulares (115)",8,6,2,
"Ocupantes presentes (116)",32,29,3,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",16,15,1,
"Ocupantes presentes (119)",60,55,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",10,8,1,1
"Ocupantes presentes (122)",38,26,7,5
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,2,,2
"Ocupantes presentes (131)",8,6,,2
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1953,1424,163,366
"Ocupantes presentes (137)",7471,5540,533,1398
"Casa independiente",,,,
"Viviendas particulares (139)",1932,1407,161,364
"Ocupantes presentes (140)",7404,5487,521,1396
"Departamento en edificio",,,,
"Viviendas particulares (142)",2,2,,
"Ocupantes presentes (143)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",7,6,1,
"Ocupantes presentes (146)",22,17,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",8,7,1,
"Ocupantes presentes (149)",31,24,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",4,2,,2
"Ocupantes presentes (158)",8,6,,2
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1138,1031,66,41
"Ocupantes presentes (164)",4357,3974,240,143
"Casa independiente",,,,
"Viviendas particulares (166)",1121,1017,64,40
"Ocupantes presentes (167)",4286,3911,237,138
"Departamento en edificio",,,,
"Viviendas particulares (169)",6,4,2,
"Ocupantes presentes (170)",26,23,3,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",9,9,,
"Ocupantes presentes (173)",38,38,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,1,,1
"Ocupantes presentes (176)",7,2,,5
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2086,1705,260,121
"Ocupantes presentes (218)",7520,6283,820,417
"Casa independiente",,,,
"Viviendas particulares (220)",2081,1705,260,116
"Ocupantes presentes (221)",7504,6283,820,401
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",5,,,5
"Ocupantes presentes (233)",16,,,16
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1931,1571,245,115
"Ocupantes presentes (245)",6785,5645,751,389
"Casa independiente",,,,
"Viviendas particulares (247)",1927,1571,245,111
"Ocupantes presentes (248)",6775,5645,751,379
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",155,134,15,6
"Ocupantes presentes (272)",735,638,69,28
"Casa independiente",,,,
"Viviendas particulares (274)",154,134,15,5
"Ocupantes presentes (275)",729,638,69,22
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
