"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",16,,8,6,1,1
"Actividad economica no especificada (043)",139,,55,28,42,14
"Mujeres (045)",7648,127,2227,3093,1950,251
"Agric., ganadería, caza y silvicultura (046)",1757,82,582,637,396,60
"Pesca (047)",2,,2,,,
"Explotación de minas y canteras (048)",1,,1,,,
"Industrias manufactureras (049)",236,2,58,83,84,9
"Suministro de electricidad, gas y agua (050)",7,,6,1,,
"Construcción (051)",34,1,12,14,6,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",2230,26,527,893,674,110
"Venta, mant.y rep. veh.autom.y motoc. (053)",34,,18,10,5,1
"Comercio al por mayor (054)",89,3,20,43,22,1
"Comercio al por menor (055)",2107,23,489,840,647,108
"Hoteles y restaurantes (056)",664,6,184,238,209,27
"Trans., almac. y comunicaciones (057)",110,,62,39,9,
"Intermediación financiera (058)",49,,31,14,4,
"Activid.inmobil., empres. y alquileres (059)",172,,80,67,25,
"Admin.pub. y defensa; p. segur.soc.afil (060)",161,,50,73,38,
"Enseñanza (061)",933,,151,587,192,3
"Servicios sociales y de salud (062)",218,,47,94,75,2
"Otras activ. serv.comun.soc y personales (063)",205,3,70,74,53,5
"Hogares privados con servicio doméstico (064)",590,7,265,189,116,13
"Actividad economica no especificada (066)",279,,99,90,69,21
,,,,,,
"URBANA (067)",22281,362,6650,8308,5897,1064
"Agric., ganadería, caza y silvicultura (068)",7690,212,2423,2526,2063,466
"Pesca (069)",34,,9,15,9,1
"Explotación de minas y canteras (070)",22,,10,8,4,
"Industrias manufactureras (071)",1072,10,316,350,323,73
"Suministro de electricidad, gas y agua (072)",51,,18,26,7,
"Construcción (073)",1097,5,344,446,263,39
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",4828,91,1233,1816,1404,284
"Venta, mant.y rep. veh.autom.y motoc. (075)",400,5,149,142,83,21
"Comercio al por mayor (076)",249,6,67,108,64,4
"Comercio al por menor (077)",4179,80,1017,1566,1257,259
"Hoteles y restaurantes (078)",962,18,280,325,294,45
"Trans., almac. y comunicaciones (079)",2075,9,790,844,382,50
"Intermediación financiera (080)",119,,65,41,13,
"Activid.inmobil., empres. y alquileres (081)",610,2,229,243,127,9
"Admin.pub. y defensa; p. segur.soc.afil (082)",466,,100,190,168,8
"Enseñanza (083)",1444,,203,852,375,14
"Servicios sociales y de salud (084)",353,,64,150,130,9
"Otras activ. serv.comun.soc y personales (085)",504,8,167,184,124,21
"Hogares privados con servicio doméstico (086)",571,7,257,184,110,13
"Actividad economica no especificada (088)",383,,142,108,101,32
"Hombres (089)",15338,259,4692,5461,4090,836
"Agric., ganadería, caza y silvicultura (090)",6422,152,2023,2061,1763,423
"Pesca (091)",32,,7,15,9,1
"Explotación de minas y canteras (092)",21,,9,8,4,
"Industrias manufactureras (093)",844,8,263,269,240,64
"Suministro de electricidad, gas y agua (094)",44,,12,25,7,
"Construcción (095)",1074,5,336,435,260,38
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",2665,66,731,943,749,176
"Venta, mant.y rep. veh.autom.y motoc. (097)",367,5,132,132,78,20
"Comercio al por mayor (098)",162,3,48,66,42,3
"Comercio al por menor (099)",2136,58,551,745,629,153
"Hoteles y restaurantes (100)",315,12,100,92,91,20
"Trans., almac. y comunicaciones (101)",1968,9,728,807,374,50
"Intermediación financiera (102)",71,,35,27,9,
"Activid.inmobil., empres. y alquileres (103)",443,2,154,176,102,9
"Admin.pub. y defensa; p. segur.soc.afil (104)",310,,53,118,131,8
"Enseñanza (105)",542,,63,281,187,11
"Servicios sociales y de salud (106)",143,,19,61,56,7
"Otras activ. serv.comun.soc y personales (107)",304,5,99,113,71,16
"Hogares privados con servicio doméstico (108)",16,,8,6,1,1
"Actividad economica no especificada (110)",124,,52,24,36,12
"Mujeres (112)",6943,103,1958,2847,1807,228
"Agric., ganadería, caza y silvicultura (113)",1268,60,400,465,300,43
"Pesca (114)",2,,2,,,
"Explotación de minas y canteras (115)",1,,1,,,
"Industrias manufactureras (116)",228,2,53,81,83,9
"Suministro de electricidad, gas y agua (117)",7,,6,1,,
"Construcción (118)",23,,8,11,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",2163,25,502,873,655,108
"Venta, mant.y rep. veh.autom.y motoc. (120)",33,,17,10,5,1
"Comercio al por mayor (121)",87,3,19,42,22,1
"Comercio al por menor (122)",2043,22,466,821,628,106
"Hoteles y restaurantes (123)",647,6,180,233,203,25
"Trans., almac. y comunicaciones (124)",107,,62,37,8,
"Intermediación financiera (125)",48,,30,14,4,
"Activid.inmobil., empres. y alquileres (126)",167,,75,67,25,
"Admin.pub. y defensa; p. segur.soc.afil (127)",156,,47,72,37,
"Enseñanza (128)",902,,140,571,188,3
"Servicios sociales y de salud (129)",210,,45,89,74,2
"Otras activ. serv.comun.soc y personales (130)",200,3,68,71,53,5
"Hogares privados con servicio doméstico (131)",555,7,249,178,109,12
"Actividad economica no especificada (133)",259,,90,84,65,20
,,,,,,
"RURAL (134)",4359,99,1607,1398,1029,226
"Agric., ganadería, caza y silvicultura (135)",3618,96,1349,1118,850,205
"Pesca (136)",4,,,2,2,
"Explotación de minas y canteras (137)",1,,,,1,
"Industrias manufactureras (138)",61,1,23,18,17,2
"Suministro de electricidad, gas y agua (139)",1,,,,1,
"Construcción (140)",121,1,35,49,30,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",155,1,57,58,34,5
"Venta, mant.y rep. veh.autom.y motoc. (142)",20,,12,7,1,
"Comercio al por mayor (143)",7,,3,4,,
"Comercio al por menor (144)",128,1,42,47,33,5
"Hoteles y restaurantes (145)",26,,11,5,8,2
"Trans., almac. y comunicaciones (146)",168,,67,61,39,1
"Intermediación financiera (147)",1,,1,,,
"Activid.inmobil., empres. y alquileres (148)",36,,11,15,10,
"Admin.pub. y defensa; p. segur.soc.afil (149)",13,,5,4,4,
"Enseñanza (150)",51,,13,27,11,
"Servicios sociales y de salud (151)",13,,2,8,3,
"Otras activ. serv.comun.soc y personales (152)",20,,5,12,2,1
"Hogares privados con servicio doméstico (153)",35,,16,11,7,1
"Actividad economica no especificada (155)",35,,12,10,10,3
"Hombres (156)",3654,75,1338,1152,886,203
"Agric., ganadería, caza y silvicultura (157)",3129,74,1167,946,754,188
"Pesca (158)",4,,,2,2,
"Explotación de minas y canteras (159)",1,,,,1,
"Industrias manufactureras (160)",53,1,18,16,16,2
"Suministro de electricidad, gas y agua (161)",1,,,,1,
"Construcción (162)",110,,31,46,27,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",88,,32,38,15,3
"Venta, mant.y rep. veh.autom.y motoc. (164)",19,,11,7,1,
"Comercio al por mayor (165)",5,,2,3,,
"Comercio al por menor (166)",64,,19,28,14,3
"Hoteles y restaurantes (167)",9,,7,,2,
"Trans., almac. y comunicaciones (168)",165,,67,59,38,1
"Activid.inmobil., empres. y alquileres (170)",31,,6,15,10,
"Admin.pub. y defensa; p. segur.soc.afil (171)",8,,2,3,3,
"Enseñanza (172)",20,,2,11,7,
"Servicios sociales y de salud (173)",5,,,3,2,
"Otras activ. serv.comun.soc y personales (174)",15,,3,9,2,1
"Actividad economica no especificada (177)",15,,3,4,6,2
"Mujeres (179)",705,24,269,246,143,23
"Agric., ganadería, caza y silvicultura (180)",489,22,182,172,96,17
"Industrias manufactureras (183)",8,,5,2,1,
"Construcción (185)",11,1,4,3,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",67,1,25,20,19,2
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",2,,1,1,,
"Comercio al por menor (189)",64,1,23,19,19,2
"Hoteles y restaurantes (190)",17,,4,5,6,2
"Trans., almac. y comunicaciones (191)",3,,,2,1,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",5,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,3,1,1,
"Enseñanza (195)",31,,11,16,4,
"Servicios sociales y de salud (196)",8,,2,5,1,
"Otras activ. serv.comun.soc y personales (197)",5,,2,3,,
"Hogares privados con servicio doméstico (198)",35,,16,11,7,1
"Actividad economica no especificada (200)",20,,9,6,4,1
