"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CONDORCANQUI (000)",10367,1081,551,5673,39,2898,125
"Sin nivel (001)",1577,5,32,799,,731,10
"Educación inicial (002)",20,,,9,,11,
"Primaria (003)",5069,30,231,3028,19,1704,57
"Secundaria (004)",2601,161,262,1676,16,432,54
"Superior no univ. incompleta (005)",286,195,11,67,1,10,2
"Superior no univ. completa (006)",424,351,12,52,2,6,1
"Superior univ. incompleta (007)",103,73,2,27,1,,
"Superior univ. completa (008)",287,266,1,15,,4,1
"Hombres (010)",6023,767,460,4078,33,670,15
"Sin nivel (011)",411,1,12,325,,72,1
"Educación inicial (012)",4,,,3,,1,
"Primaria (013)",2761,19,181,2182,15,358,6
"Secundaria (014)",2047,119,244,1440,14,223,7
"Superior no univ. incompleta (015)",207,132,11,53,1,9,1
"Superior no univ. completa (016)",306,252,10,38,2,4,
"Superior univ. incompleta (017)",83,57,1,24,1,,
"Superior univ. completa (018)",204,187,1,13,,3,
"Mujeres (020)",4344,314,91,1595,6,2228,110
"Sin nivel (021)",1166,4,20,474,,659,9
"Educación inicial (022)",16,,,6,,10,
"Primaria (023)",2308,11,50,846,4,1346,51
"Secundaria (024)",554,42,18,236,2,209,47
"Superior no univ. incompleta (025)",79,63,,14,,1,1
"Superior no univ. completa (026)",118,99,2,14,,2,1
"Superior univ. incompleta (027)",20,16,1,3,,,
"Superior univ. completa (028)",83,79,,2,,1,1
,,,,,,,
"URBANA (030)",1617,506,177,659,7,169,99
"Sin nivel (031)",63,,2,36,,19,6
"Educación inicial (032)",2,,,1,,1,
"Primaria (033)",441,17,42,266,2,67,47
"Secundaria (034)",594,92,114,268,4,74,42
"Superior no univ. incompleta (035)",99,56,8,30,,3,2
"Superior no univ. completa (036)",200,153,8,36,1,1,1
"Superior univ. incompleta (037)",42,30,2,10,,,
"Superior univ. completa (038)",176,158,1,12,,4,1
"Hombres (040)",1016,344,155,441,4,61,11
"Sin nivel (041)",17,,1,14,,2,
"Primaria (043)",230,9,33,166,1,16,5
"Secundaria (044)",405,65,105,190,2,38,5
"Superior no univ. incompleta (045)",72,35,8,26,,2,1
"Superior no univ. completa (046)",141,107,6,27,1,,
"Superior univ. incompleta (047)",29,20,1,8,,,
"Superior univ. completa (048)",122,108,1,10,,3,
"Mujeres (050)",601,162,22,218,3,108,88
"Sin nivel (051)",46,,1,22,,17,6
"Educación inicial (052)",2,,,1,,1,
"Primaria (053)",211,8,9,100,1,51,42
"Secundaria (054)",189,27,9,78,2,36,37
"Superior no univ. incompleta (055)",27,21,,4,,1,1
"Superior no univ. completa (056)",59,46,2,9,,1,1
"Superior univ. incompleta (057)",13,10,1,2,,,
"Superior univ. completa (058)",54,50,,2,,1,1
,,,,,,,
"RURAL (060)",8750,575,374,5014,32,2729,26
"Sin nivel (061)",1514,5,30,763,,712,4
"Educación inicial (062)",18,,,8,,10,
"Primaria (063)",4628,13,189,2762,17,1637,10
"Secundaria (064)",2007,69,148,1408,12,358,12
"Superior no univ. incompleta (065)",187,139,3,37,1,7,
"Superior no univ. completa (066)",224,198,4,16,1,5,
"Superior univ. incompleta (067)",61,43,,17,1,,
"Superior univ. completa (068)",111,108,,3,,,
"Hombres (070)",5007,423,305,3637,29,609,4
"Sin nivel (071)",394,1,11,311,,70,1
"Educación inicial (072)",4,,,3,,1,
"Primaria (073)",2531,10,148,2016,14,342,1
"Secundaria (074)",1642,54,139,1250,12,185,2
"Superior no univ. incompleta (075)",135,97,3,27,1,7,
"Superior no univ. completa (076)",165,145,4,11,1,4,
"Superior univ. incompleta (077)",54,37,,16,1,,
"Superior univ. completa (078)",82,79,,3,,,
"Mujeres (080)",3743,152,69,1377,3,2120,22
"Sin nivel (081)",1120,4,19,452,,642,3
"Educación inicial (082)",14,,,5,,9,
"Primaria (083)",2097,3,41,746,3,1295,9
"Secundaria (084)",365,15,9,158,,173,10
"Superior no univ. incompleta (085)",52,42,,10,,,
"Superior no univ. completa (086)",59,53,,5,,1,
"Superior univ. incompleta (087)",7,6,,1,,,
"Superior univ. completa (088)",29,29,,,,,
