"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (130)",2025,13,480,191,1038,22,,3,17,143,118,,
"Enseñanza (131)",8659,72,8007,105,413,,,,,62,,,
"Servicios sociales y de salud (132)",2952,,1588,879,248,116,,11,,110,,,
"Otras activ. serv.comun.soc y personales (133)",3069,,179,257,181,744,,16,4,1688,,,
"Hogares privados con servicio doméstico (134)",3124,,,3,,2,,,,3119,,,
"Actividad economica no especificada (136)",1697,,3,3,87,,,,,1,,1603,
"Desocupado (137)",3079,,,,,,,,,,,,3079
,,,,,,,,,,,,,
"RURAL (138)",17927,19,560,252,110,1222,6135,1322,1550,5711,25,281,740
"Agric., ganadería, caza y silvicultura (139)",10624,,9,9,,,6109,1,11,4485,,,
"Pesca (140)",31,,1,,,,26,,,4,,,
"Explotación de minas y canteras (141)",177,,4,5,2,1,,117,15,33,,,
"Industrias manufactureras (142)",1485,,6,17,2,2,,984,452,22,,,
"Suministro de electricidad, gas y agua (143)",35,,3,3,2,,,16,4,7,,,
"Construcción (144)",591,,10,8,,,,24,430,119,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1553,,6,43,4,944,,173,14,369,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",201,,1,9,1,29,,147,12,2,,,
"Comercio al por mayor (147)",47,,,4,,37,,1,,5,,,
"Comercio al por menor (148)",1305,,5,30,3,878,,25,2,362,,,
"Hoteles y restaurantes (149)",360,,,8,5,204,,,,143,,,
"Trans., almac. y comunicaciones (150)",784,1,2,5,11,1,,3,606,155,,,
"Intermediación financiera (151)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",209,,44,39,26,31,,2,7,60,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",136,15,12,4,41,4,,,6,29,25,,
"Enseñanza (154)",391,3,367,3,10,,,,1,7,,,
"Servicios sociales y de salud (155)",85,,38,44,1,2,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",255,,58,63,3,33,,2,4,92,,,
"Hogares privados con servicio doméstico (157)",187,,,1,,,,,,186,,,
"Actividad economica no especificada (159)",281,,,,,,,,,,,281,
"Desocupado (160)",740,,,,,,,,,,,,740
"Hombres (161)",11968,17,308,182,59,462,4942,932,1321,3042,25,130,548
"Agric., ganadería, caza y silvicultura (162)",7367,,6,6,,,4919,1,11,2424,,,
"Pesca (163)",26,,1,,,,23,,,2,,,
"Explotación de minas y canteras (164)",176,,4,5,2,,,117,15,33,,,
"Industrias manufactureras (165)",867,,3,14,1,,,602,234,13,,,
"Suministro de electricidad, gas y agua (166)",34,,3,3,1,,,16,4,7,,,
"Construcción (167)",581,,8,7,,,,24,429,113,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",733,,3,26,4,366,,165,14,155,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",192,,1,9,1,22,,145,12,2,,,
"Comercio al por mayor (170)",28,,,2,,21,,,,5,,,
"Comercio al por menor (171)",513,,2,15,3,323,,20,2,148,,,
"Hoteles y restaurantes (172)",90,,,5,,58,,,,27,,,
"Trans., almac. y comunicaciones (173)",753,1,2,2,8,1,,3,596,140,,,
"Intermediación financiera (174)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",163,,28,31,11,30,,2,7,54,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",104,13,9,3,22,4,,,6,22,25,,
"Enseñanza (177)",198,3,179,2,6,,,,1,7,,,
"Servicios sociales y de salud (178)",32,,11,20,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",152,,51,58,1,3,,2,4,33,,,
"Hogares privados con servicio doméstico (180)",12,,,,,,,,,12,,,
"Actividad economica no especificada (182)",130,,,,,,,,,,,130,
"Desocupado (183)",548,,,,,,,,,,,,548
"Mujeres (184)",5959,2,252,70,51,760,1193,390,229,2669,,151,192
"Agric., ganadería, caza y silvicultura (185)",3257,,3,3,,,1190,,,2061,,,
"Pesca (186)",5,,,,,,3,,,2,,,
"Explotación de minas y canteras (187)",1,,,,,1,,,,,,,
"Industrias manufactureras (188)",618,,3,3,1,2,,382,218,9,,,
"Suministro de electricidad, gas y agua (189)",1,,,,1,,,,,,,,
"Construcción (190)",10,,2,1,,,,,1,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",820,,3,17,,578,,8,,214,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,,,,,7,,2,,,,,
"Comercio al por mayor (193)",19,,,2,,16,,1,,,,,
"Comercio al por menor (194)",792,,3,15,,555,,5,,214,,,
"Hoteles y restaurantes (195)",270,,,3,5,146,,,,116,,,
"Trans., almac. y comunicaciones (196)",31,,,3,3,,,,10,15,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",46,,16,8,15,1,,,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",32,2,3,1,19,,,,,7,,,
"Enseñanza (200)",193,,188,1,4,,,,,,,,
"Servicios sociales y de salud (201)",53,,27,24,,2,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",103,,7,5,2,30,,,,59,,,
"Hogares privados con servicio doméstico (203)",175,,,1,,,,,,174,,,
"Actividad economica no especificada (205)",151,,,,,,,,,,,151,
"Desocupado (206)",192,,,,,,,,,,,,192
