"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia ASUNCION (000)",2352,3,273,56,45,148,765,221,108,520,6,115,92
"Agric., ganadería, caza y silvicultura (001)",1054,,,,,,765,,3,286,,,
"Explotación de minas y canteras (003)",9,,,,,,,4,1,4,,,
"Industrias manufactureras (004)",201,,,2,,1,,190,7,1,,,
"Suministro de electricidad, gas y agua (005)",9,,,2,,,,5,2,,,,
"Construcción (006)",123,,,3,,,,3,60,57,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",150,,1,3,,96,,17,6,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,,,,,,,16,,1,,,
"Comercio al por mayor (009)",2,,,,,1,,,1,,,,
"Comercio al por menor (010)",131,,1,3,,95,,1,5,26,,,
"Hoteles y restaurantes (011)",56,,,3,,41,,,,12,,,
"Trans., almac. y comunicaciones (012)",27,,,,2,,,,21,4,,,
"Intermediación financiera (013)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",53,,8,6,19,5,,,6,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",32,2,2,,13,1,,1,1,6,6,,
"Enseñanza (016)",233,1,224,2,2,,,,,4,,,
"Servicios sociales y de salud (017)",58,,27,23,1,,,1,,6,,,
"Otras activ. serv.comun.soc y personales (018)",70,,11,12,6,4,,,1,36,,,
"Hogares privados con servicio doméstico (019)",68,,,,,,,,,68,,,
"Actividad economica no especificada (021)",116,,,,1,,,,,,,115,
"Desocupado (022)",92,,,,,,,,,,,,92
"Hombres (023)",1758,2,141,31,22,58,747,201,107,337,6,29,77
"Agric., ganadería, caza y silvicultura (024)",969,,,,,,747,,3,219,,,
"Explotación de minas y canteras (026)",9,,,,,,,4,1,4,,,
"Industrias manufactureras (027)",179,,,2,,,,170,6,1,,,
"Suministro de electricidad, gas y agua (028)",9,,,2,,,,5,2,,,,
"Construcción (029)",118,,,3,,,,3,60,52,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",80,,,3,,42,,17,6,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",17,,,,,,,16,,1,,,
"Comercio al por mayor (032)",1,,,,,,,,1,,,,
"Comercio al por menor (033)",62,,,3,,42,,1,5,11,,,
"Hoteles y restaurantes (034)",14,,,2,,10,,,,2,,,
"Trans., almac. y comunicaciones (035)",23,,,,,,,,21,2,,,
"Activid.inmobil., empres. y alquileres (037)",37,,4,5,8,5,,,6,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",25,2,2,,7,1,,1,1,5,6,,
"Enseñanza (039)",128,,120,2,2,,,,,4,,,
"Servicios sociales y de salud (040)",9,,4,3,1,,,1,,,,,
"Otras activ. serv.comun.soc y personales (041)",46,,11,9,3,,,,1,22,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,,,,5,,,
"Actividad economica no especificada (044)",30,,,,1,,,,,,,29,
"Desocupado (045)",77,,,,,,,,,,,,77
"Mujeres (046)",594,1,132,25,23,90,18,20,1,183,,86,15
"Agric., ganadería, caza y silvicultura (047)",85,,,,,,18,,,67,,,
"Industrias manufactureras (050)",22,,,,,1,,20,1,,,,
"Construcción (052)",5,,,,,,,,,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",70,,1,,,54,,,,15,,,
"Comercio al por mayor (055)",1,,,,,1,,,,,,,
"Comercio al por menor (056)",69,,1,,,53,,,,15,,,
"Hoteles y restaurantes (057)",42,,,1,,31,,,,10,,,
"Trans., almac. y comunicaciones (058)",4,,,,2,,,,,2,,,
"Intermediación financiera (059)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",16,,4,1,11,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",7,,,,6,,,,,1,,,
"Enseñanza (062)",105,1,104,,,,,,,,,,
"Servicios sociales y de salud (063)",49,,23,20,,,,,,6,,,
"Otras activ. serv.comun.soc y personales (064)",24,,,3,3,4,,,,14,,,
"Hogares privados con servicio doméstico (065)",63,,,,,,,,,63,,,
"Actividad economica no especificada (067)",86,,,,,,,,,,,86,
"Desocupado (068)",15,,,,,,,,,,,,15
,,,,,,,,,,,,,
"URBANA (069)",840,1,198,51,33,107,47,131,65,156,6,19,26
"Agric., ganadería, caza y silvicultura (070)",88,,,,,,47,,3,38,,,
"Explotación de minas y canteras (072)",2,,,,,,,,,2,,,
"Industrias manufactureras (073)",120,,,2,,1,,112,5,,,,
"Suministro de electricidad, gas y agua (074)",8,,,1,,,,5,2,,,,
"Construcción (075)",48,,,2,,,,2,30,14,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",107,,1,2,,65,,10,6,23,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",11,,,,,,,10,,1,,,
"Comercio al por mayor (078)",2,,,,,1,,,1,,,,
"Comercio al por menor (079)",94,,1,2,,64,,,5,22,,,
"Hoteles y restaurantes (080)",47,,,3,,34,,,,10,,,
"Trans., almac. y comunicaciones (081)",17,,,,2,,,,13,2,,,
"Activid.inmobil., empres. y alquileres (083)",39,,7,6,14,2,,,4,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",26,,2,,10,1,,1,1,5,6,,
"Enseñanza (085)",158,1,153,2,1,,,,,1,,,
"Servicios sociales y de salud (086)",52,,24,23,,,,1,,4,,,
"Otras activ. serv.comun.soc y personales (087)",57,,11,10,5,4,,,1,26,,,
"Hogares privados con servicio doméstico (088)",25,,,,,,,,,25,,,
"Actividad economica no especificada (090)",20,,,,1,,,,,,,19,
"Desocupado (091)",26,,,,,,,,,,,,26
"Hombres (092)",531,,98,26,13,42,47,116,64,93,6,6,20
"Agric., ganadería, caza y silvicultura (093)",82,,,,,,47,,3,32,,,
"Explotación de minas y canteras (095)",2,,,,,,,,,2,,,
"Industrias manufactureras (096)",103,,,2,,,,97,4,,,,
"Suministro de electricidad, gas y agua (097)",8,,,1,,,,5,2,,,,
"Construcción (098)",48,,,2,,,,2,30,14,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",59,,,2,,30,,10,6,11,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",11,,,,,,,10,,1,,,
"Comercio al por mayor (101)",1,,,,,,,,1,,,,
"Comercio al por menor (102)",47,,,2,,30,,,5,10,,,
"Hoteles y restaurantes (103)",13,,,2,,9,,,,2,,,
"Trans., almac. y comunicaciones (104)",14,,,,,,,,13,1,,,
"Activid.inmobil., empres. y alquileres (106)",25,,3,5,5,2,,,4,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",19,,2,,4,1,,1,1,4,6,,
"Enseñanza (108)",83,,79,2,1,,,,,1,,,
"Servicios sociales y de salud (109)",7,,3,3,,,,1,,,,,
"Otras activ. serv.comun.soc y personales (110)",40,,11,7,2,,,,1,19,,,
"Hogares privados con servicio doméstico (111)",1,,,,,,,,,1,,,
"Actividad economica no especificada (113)",7,,,,1,,,,,,,6,
"Desocupado (114)",20,,,,,,,,,,,,20
"Mujeres (115)",309,1,100,25,20,65,,15,1,63,,13,6
"Agric., ganadería, caza y silvicultura (116)",6,,,,,,,,,6,,,
"Industrias manufactureras (119)",17,,,,,1,,15,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",48,,1,,,35,,,,12,,,
"Comercio al por mayor (124)",1,,,,,1,,,,,,,
"Comercio al por menor (125)",47,,1,,,34,,,,12,,,
"Hoteles y restaurantes (126)",34,,,1,,25,,,,8,,,
"Trans., almac. y comunicaciones (127)",3,,,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",14,,4,1,9,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",7,,,,6,,,,,1,,,
"Enseñanza (131)",75,1,74,,,,,,,,,,
"Servicios sociales y de salud (132)",45,,21,20,,,,,,4,,,
"Otras activ. serv.comun.soc y personales (133)",17,,,3,3,4,,,,7,,,
"Hogares privados con servicio doméstico (134)",24,,,,,,,,,24,,,
"Actividad economica no especificada (136)",13,,,,,,,,,,,13,
"Desocupado (137)",6,,,,,,,,,,,,6
,,,,,,,,,,,,,
"RURAL (138)",1512,2,75,5,12,41,718,90,43,364,,96,66
"Agric., ganadería, caza y silvicultura (139)",966,,,,,,718,,,248,,,
"Explotación de minas y canteras (141)",7,,,,,,,4,1,2,,,
"Industrias manufactureras (142)",81,,,,,,,78,2,1,,,
"Suministro de electricidad, gas y agua (143)",1,,,1,,,,,,,,,
"Construcción (144)",75,,,1,,,,1,30,43,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",43,,,1,,31,,7,,4,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,,,,,,6,,,,,
"Comercio al por menor (148)",37,,,1,,31,,1,,4,,,
"Hoteles y restaurantes (149)",9,,,,,7,,,,2,,,
"Trans., almac. y comunicaciones (150)",10,,,,,,,,8,2,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",14,,1,,5,3,,,2,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",6,2,,,3,,,,,1,,,
"Enseñanza (154)",75,,71,,1,,,,,3,,,
"Servicios sociales y de salud (155)",6,,3,,1,,,,,2,,,
"Otras activ. serv.comun.soc y personales (156)",13,,,2,1,,,,,10,,,
"Hogares privados con servicio doméstico (157)",43,,,,,,,,,43,,,
"Actividad economica no especificada (159)",96,,,,,,,,,,,96,
"Desocupado (160)",66,,,,,,,,,,,,66
"Hombres (161)",1227,2,43,5,9,16,700,85,43,244,,23,57
"Agric., ganadería, caza y silvicultura (162)",887,,,,,,700,,,187,,,
"Explotación de minas y canteras (164)",7,,,,,,,4,1,2,,,
"Industrias manufactureras (165)",76,,,,,,,73,2,1,,,
"Suministro de electricidad, gas y agua (166)",1,,,1,,,,,,,,,
"Construcción (167)",70,,,1,,,,1,30,38,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",21,,,1,,12,,7,,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,,,,,,6,,,,,
"Comercio al por menor (171)",15,,,1,,12,,1,,1,,,
"Hoteles y restaurantes (172)",1,,,,,1,,,,,,,
