"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia DATEM DEL MARAÑON",,,,
"Viviendas particulares (001)",355,165,45,145
"Ocupantes presentes (002)",1593,755,188,650
"Casa independiente",,,,
"Viviendas particulares (004)",307,117,45,145
"Ocupantes presentes (005)",1406,568,188,650
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",45,45,,
"Ocupantes presentes (011)",172,172,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",3,3,,
"Ocupantes presentes (014)",15,15,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",307,140,43,124
"Ocupantes presentes (029)",1380,637,182,561
"Casa independiente",,,,
"Viviendas particulares (031)",279,112,43,124
"Ocupantes presentes (032)",1278,535,182,561
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",25,25,,
"Ocupantes presentes (038)",87,87,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",3,3,,
"Ocupantes presentes (041)",15,15,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",48,25,2,21
"Ocupantes presentes (056)",213,118,6,89
"Casa independiente",,,,
"Viviendas particulares (058)",28,5,2,21
"Ocupantes presentes (059)",128,33,6,89
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",20,20,,
"Ocupantes presentes (065)",85,85,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",280,135,43,102
"Ocupantes presentes (110)",1279,611,177,491
"Casa independiente",,,,
"Viviendas particulares (112)",232,87,43,102
"Ocupantes presentes (113)",1092,424,177,491
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",45,45,,
"Ocupantes presentes (119)",172,172,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",3,3,,
"Ocupantes presentes (122)",15,15,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",233,111,41,81
"Ocupantes presentes (137)",1076,503,171,402
"Casa independiente",,,,
"Viviendas particulares (139)",205,83,41,81
"Ocupantes presentes (140)",974,401,171,402
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",25,25,,
"Ocupantes presentes (146)",87,87,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",3,3,,
"Ocupantes presentes (149)",15,15,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",47,24,2,21
"Ocupantes presentes (164)",203,108,6,89
"Casa independiente",,,,
"Viviendas particulares (166)",27,4,2,21
"Ocupantes presentes (167)",118,23,6,89
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",20,20,,
"Ocupantes presentes (173)",85,85,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",75,30,2,43
"Ocupantes presentes (218)",314,144,11,159
"Casa independiente",,,,
"Viviendas particulares (220)",75,30,2,43
"Ocupantes presentes (221)",314,144,11,159
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",74,29,2,43
"Ocupantes presentes (245)",304,134,11,159
"Casa independiente",,,,
"Viviendas particulares (247)",74,29,2,43
"Ocupantes presentes (248)",304,134,11,159
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",1,1,,
"Ocupantes presentes (272)",10,10,,
"Casa independiente",,,,
"Viviendas particulares (274)",1,1,,
"Ocupantes presentes (275)",10,10,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
