"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ACOMAYO (000)",7899,206,1978,2905,2069,741
"Empleado (001)",683,6,201,300,164,12
"Obrero (002)",1069,11,354,434,227,43
"Trabajador independiente (003)",4047,19,740,1540,1246,502
"Empleador o patrono (004)",195,,30,78,53,34
"Trabajador familiar no remunerado (005)",1555,142,502,456,314,141
"Trabajador del hogar (006)",84,20,36,16,10,2
"Desocupado (008)",266,8,115,81,55,7
"Hombres (009)",5294,119,1301,2016,1405,453
"Empleado (010)",415,4,95,188,121,7
"Obrero (011)",897,10,297,373,186,31
"Trabajador independiente (012)",3017,12,538,1201,922,344
"Empleador o patrono (013)",141,,23,63,34,21
"Trabajador familiar no remunerado (014)",599,80,260,125,92,42
"Trabajador del hogar (015)",24,11,8,1,3,1
"Desocupado (017)",201,2,80,65,47,7
"Mujeres (018)",2605,87,677,889,664,288
"Empleado (019)",268,2,106,112,43,5
"Obrero (020)",172,1,57,61,41,12
"Trabajador independiente (021)",1030,7,202,339,324,158
"Empleador o patrono (022)",54,,7,15,19,13
"Trabajador familiar no remunerado (023)",956,62,242,331,222,99
"Trabajador del hogar (024)",60,9,28,15,7,1
"Desocupado (026)",65,6,35,16,8,
,,,,,,
"URBANA (027)",4648,134,1098,1691,1268,457
"Empleado (028)",564,3,151,261,138,11
"Obrero (029)",633,8,203,255,140,27
"Trabajador independiente (030)",2243,15,371,817,730,310
"Empleador o patrono (031)",102,,16,39,28,19
"Trabajador familiar no remunerado (032)",891,86,263,265,193,84
"Trabajador del hogar (033)",53,17,21,8,6,1
"Desocupado (035)",162,5,73,46,33,5
"Hombres (036)",2945,76,682,1099,819,269
"Empleado (037)",343,3,73,161,99,7
"Obrero (038)",505,7,161,209,109,19
"Trabajador independiente (039)",1546,8,245,585,507,201
"Empleador o patrono (040)",67,,11,29,14,13
"Trabajador familiar no remunerado (041)",350,48,134,82,62,24
"Trabajador del hogar (042)",15,9,5,,1,
"Desocupado (044)",119,1,53,33,27,5
"Mujeres (045)",1703,58,416,592,449,188
"Empleado (046)",221,,78,100,39,4
"Obrero (047)",128,1,42,46,31,8
"Trabajador independiente (048)",697,7,126,232,223,109
"Empleador o patrono (049)",35,,5,10,14,6
"Trabajador familiar no remunerado (050)",541,38,129,183,131,60
"Trabajador del hogar (051)",38,8,16,8,5,1
"Desocupado (053)",43,4,20,13,6,
,,,,,,
"RURAL (054)",3251,72,880,1214,801,284
"Empleado (055)",119,3,50,39,26,1
"Obrero (056)",436,3,151,179,87,16
"Trabajador independiente (057)",1804,4,369,723,516,192
"Empleador o patrono (058)",93,,14,39,25,15
"Trabajador familiar no remunerado (059)",664,56,239,191,121,57
"Trabajador del hogar (060)",31,3,15,8,4,1
"Desocupado (062)",104,3,42,35,22,2
"Hombres (063)",2349,43,619,917,586,184
"Empleado (064)",72,1,22,27,22,
"Obrero (065)",392,3,136,164,77,12
"Trabajador independiente (066)",1471,4,293,616,415,143
"Empleador o patrono (067)",74,,12,34,20,8
"Trabajador familiar no remunerado (068)",249,32,126,43,30,18
"Trabajador del hogar (069)",9,2,3,1,2,1
"Desocupado (071)",82,1,27,32,20,2
"Mujeres (072)",902,29,261,297,215,100
"Empleado (073)",47,2,28,12,4,1
"Obrero (074)",44,,15,15,10,4
"Trabajador independiente (075)",333,,76,107,101,49
"Empleador o patrono (076)",19,,2,5,5,7
"Trabajador familiar no remunerado (077)",415,24,113,148,91,39
"Trabajador del hogar (078)",22,1,12,7,2,
"Desocupado (080)",22,2,15,3,2,
