"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CORONGO (000)",2582,445,470,1177,23,353,42,72
"Agric., ganadería, caza y silvicultura (001)",1320,4,220,786,12,298,,
"Pesca (002)",1,,1,,,,,
"Explotación de minas y canteras (003)",34,1,33,,,,,
"Industrias manufactureras (004)",110,7,37,60,2,4,,
"Suministro de electricidad, gas y agua (005)",2,1,1,,,,,
"Construcción (006)",143,5,110,24,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",217,26,4,158,1,28,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",5,,1,2,,2,,
"Comercio al por mayor (009)",9,2,,5,1,1,,
"Comercio al por menor (010)",203,24,3,151,,25,,
"Hoteles y restaurantes (011)",63,11,1,42,3,6,,
"Trans., almac. y comunicaciones (012)",51,18,20,11,2,,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",39,30,5,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",116,84,32,,,,,
"Enseñanza (016)",212,206,1,5,,,,
"Servicios sociales y de salud (017)",34,32,,2,,,,
"Otras activ. serv.comun.soc y personales (018)",53,9,3,39,1,1,,
"Hogares privados con servicio doméstico (019)",42,,,,,,42,
"Actividad economica no especificada (021)",71,9,2,47,,13,,
"Desocupado (022)",72,,,,,,,72
"Hombres (023)",2059,276,441,975,21,282,3,61
"Agric., ganadería, caza y silvicultura (024)",1244,4,208,756,12,264,,
"Pesca (025)",1,,1,,,,,
"Explotación de minas y canteras (026)",34,1,33,,,,,
"Industrias manufactureras (027)",86,4,30,46,2,4,,
"Suministro de electricidad, gas y agua (028)",2,1,1,,,,,
"Construcción (029)",141,5,108,24,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",109,15,4,79,1,10,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",4,,1,2,,1,,
"Comercio al por mayor (032)",6,1,,4,1,,,
"Comercio al por menor (033)",99,14,3,73,,9,,
"Hoteles y restaurantes (034)",19,7,1,9,2,,,
"Trans., almac. y comunicaciones (035)",50,17,20,11,2,,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",27,21,3,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",91,64,27,,,,,
"Enseñanza (039)",116,113,1,2,,,,
"Servicios sociales y de salud (040)",17,16,,1,,,,
"Otras activ. serv.comun.soc y personales (041)",42,5,3,34,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",15,2,1,11,,1,,
"Desocupado (045)",61,,,,,,,61
"Mujeres (046)",523,169,29,202,2,71,39,11
"Agric., ganadería, caza y silvicultura (047)",76,,12,30,,34,,
"Industrias manufactureras (050)",24,3,7,14,,,,
"Construcción (052)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",108,11,,79,,18,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,,,1,,
"Comercio al por mayor (055)",3,1,,1,,1,,
"Comercio al por menor (056)",104,10,,78,,16,,
"Hoteles y restaurantes (057)",44,4,,33,1,6,,
"Trans., almac. y comunicaciones (058)",1,1,,,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",12,9,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",25,20,5,,,,,
"Enseñanza (062)",96,93,,3,,,,
"Servicios sociales y de salud (063)",17,16,,1,,,,
"Otras activ. serv.comun.soc y personales (064)",11,4,,5,1,1,,
"Hogares privados con servicio doméstico (065)",39,,,,,,39,
"Actividad economica no especificada (067)",56,7,1,36,,12,,
"Desocupado (068)",11,,,,,,,11
,,,,,,,,
"URBANA (069)",1429,338,285,584,15,134,33,40
"Agric., ganadería, caza y silvicultura (070)",567,4,136,316,7,104,,
"Pesca (071)",1,,1,,,,,
"Industrias manufactureras (073)",77,5,19,49,2,2,,
"Suministro de electricidad, gas y agua (074)",2,1,1,,,,,
"Construcción (075)",105,2,82,18,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",159,23,2,117,,17,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",2,,1,1,,,,
"Comercio al por mayor (078)",6,1,,5,,,,
"Comercio al por menor (079)",151,22,1,111,,17,,
"Hoteles y restaurantes (080)",42,10,1,25,2,4,,
"Trans., almac. y comunicaciones (081)",29,13,11,4,1,,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",32,24,5,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",88,66,22,,,,,
"Enseñanza (085)",154,150,1,3,,,,
"Servicios sociales y de salud (086)",27,25,,2,,,,
"Otras activ. serv.comun.soc y personales (087)",40,8,2,28,1,1,,
"Hogares privados con servicio doméstico (088)",33,,,,,,33,
"Actividad economica no especificada (090)",32,6,2,20,,4,,
"Desocupado (091)",40,,,,,,,40
"Hombres (092)",1069,217,263,444,13,96,3,33
"Agric., ganadería, caza y silvicultura (093)",524,4,130,297,7,86,,
"Pesca (094)",1,,1,,,,,
"Industrias manufactureras (096)",56,3,13,36,2,2,,
"Suministro de electricidad, gas y agua (097)",2,1,1,,,,,
"Construcción (098)",103,2,80,18,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",74,13,2,54,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",2,,1,1,,,,
"Comercio al por mayor (101)",5,1,,4,,,,
"Comercio al por menor (102)",67,12,1,49,,5,,
"Hoteles y restaurantes (103)",13,7,1,4,1,,,
"Trans., almac. y comunicaciones (104)",28,12,11,4,1,,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",22,17,3,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",69,52,17,,,,,
"Enseñanza (108)",87,85,1,1,,,,
"Servicios sociales y de salud (109)",14,13,,1,,,,
"Otras activ. serv.comun.soc y personales (110)",31,5,2,24,,,,
"Hogares privados con servicio doméstico (111)",3,,,,,,3,
"Actividad economica no especificada (113)",8,2,1,4,,1,,
"Desocupado (114)",33,,,,,,,33
"Mujeres (115)",360,121,22,140,2,38,30,7
"Agric., ganadería, caza y silvicultura (116)",43,,6,19,,18,,
"Industrias manufactureras (119)",21,2,6,13,,,,
"Construcción (121)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",85,10,,63,,12,,
"Comercio al por mayor (124)",1,,,1,,,,
"Comercio al por menor (125)",84,10,,62,,12,,
"Hoteles y restaurantes (126)",29,3,,21,1,4,,
"Trans., almac. y comunicaciones (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",10,7,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",19,14,5,,,,,
