"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia HUARMEY (000)",21270,3114,3749,4323,3735,2457,3892
"Conviviente (001)",7153,68,1205,2470,1840,856,714
"Separado(a) (002)",796,3,58,159,214,161,201
"Casado(a) (003)",5037,10,105,655,1139,1103,2025
"Viudo(a) (004)",807,,4,16,41,79,667
"Divorciado(a) (005)",63,,2,9,13,11,28
"Soltero(a) (006)",7414,3033,2375,1014,488,247,257
"Hombres (008)",11069,1620,1941,2208,1953,1298,2049
"Conviviente (009)",3565,24,416,1224,999,483,419
"Separado(a) (010)",250,1,7,34,62,65,81
"Casado(a) (011)",2596,8,32,274,569,559,1154
"Viudo(a) (012)",252,,2,6,10,25,209
"Divorciado(a) (013)",30,,,4,4,7,15
"Soltero(a) (014)",4376,1587,1484,666,309,159,171
"Mujeres (016)",10201,1494,1808,2115,1782,1159,1843
"Conviviente (017)",3588,44,789,1246,841,373,295
"Separado(a) (018)",546,2,51,125,152,96,120
"Casado(a) (019)",2441,2,73,381,570,544,871
"Viudo(a) (020)",555,,2,10,31,54,458
"Divorciado(a) (021)",33,,2,5,9,4,13
"Soltero(a) (022)",3038,1446,891,348,179,88,86
,,,,,,,
"URBANA (024)",16269,2374,2801,3278,2973,1869,2974
"Conviviente (025)",5235,45,852,1844,1410,593,491
"Separado(a) (026)",663,2,41,129,185,140,166
"Casado(a) (027)",3980,8,82,506,942,870,1572
"Viudo(a) (028)",625,,4,11,28,60,522
"Divorciado(a) (029)",52,,2,7,12,10,21
"Soltero(a) (030)",5714,2319,1820,781,396,196,202
"Hombres (032)",8293,1217,1412,1632,1535,965,1532
"Conviviente (033)",2585,21,291,897,758,338,280
"Separado(a) (034)",201,1,6,27,49,53,65
"Casado(a) (035)",2046,7,22,207,480,436,894
"Viudo(a) (036)",182,,2,5,6,14,155
"Divorciado(a) (037)",21,,,2,3,6,10
"Soltero(a) (038)",3258,1188,1091,494,239,118,128
"Mujeres (040)",7976,1157,1389,1646,1438,904,1442
"Conviviente (041)",2650,24,561,947,652,255,211
"Separado(a) (042)",462,1,35,102,136,87,101
"Casado(a) (043)",1934,1,60,299,462,434,678
"Viudo(a) (044)",443,,2,6,22,46,367
"Divorciado(a) (045)",31,,2,5,9,4,11
"Soltero(a) (046)",2456,1131,729,287,157,78,74
,,,,,,,
"RURAL (048)",5001,740,948,1045,762,588,918
"Conviviente (049)",1918,23,353,626,430,263,223
"Separado(a) (050)",133,1,17,30,29,21,35
"Casado(a) (051)",1057,2,23,149,197,233,453
"Viudo(a) (052)",182,,,5,13,19,145
"Divorciado(a) (053)",11,,,2,1,1,7
"Soltero(a) (054)",1700,714,555,233,92,51,55
"Hombres (056)",2776,403,529,576,418,333,517
"Conviviente (057)",980,3,125,327,241,145,139
"Separado(a) (058)",49,,1,7,13,12,16
"Casado(a) (059)",550,1,10,67,89,123,260
"Viudo(a) (060)",70,,,1,4,11,54
"Divorciado(a) (061)",9,,,2,1,1,5
"Soltero(a) (062)",1118,399,393,172,70,41,43
"Mujeres (064)",2225,337,419,469,344,255,401
"Conviviente (065)",938,20,228,299,189,118,84
"Separado(a) (066)",84,1,16,23,16,9,19
"Casado(a) (067)",507,1,13,82,108,110,193
"Viudo(a) (068)",112,,,4,9,8,91
"Divorciado(a) (069)",2,,,,,,2
"Soltero(a) (070)",582,315,162,61,22,10,12
