"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TAHUAMANU (000)",5684,1262,2205,1600,100,327,47,143
"Agric., ganadería, caza y silvicultura (001)",1602,41,359,908,50,244,,
"Pesca (002)",13,1,1,3,1,7,,
"Explotación de minas y canteras (003)",341,143,195,3,,,,
"Industrias manufactureras (004)",266,20,168,69,9,,,
"Suministro de electricidad, gas y agua (005)",11,6,5,,,,,
"Construcción (006)",1595,302,1229,56,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",383,71,19,236,14,43,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",45,9,12,22,,2,,
"Comercio al por mayor (009)",33,11,4,12,4,2,,
"Comercio al por menor (010)",305,51,3,202,10,39,,
"Hoteles y restaurantes (011)",279,73,48,125,13,20,,
"Trans., almac. y comunicaciones (012)",259,38,87,128,4,2,,
"Intermediación financiera (013)",10,10,,,,,,
"Activid.inmobil., empres. y alquileres (014)",73,57,8,6,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",213,184,29,,,,,
"Enseñanza (016)",191,188,,3,,,,
"Servicios sociales y de salud (017)",91,84,2,5,,,,
"Otras activ. serv.comun.soc y personales (018)",87,26,24,37,,,,
"Hogares privados con servicio doméstico (019)",47,,,,,,47,
"Actividad economica no especificada (021)",80,18,31,21,1,9,,
"Desocupado (022)",143,,,,,,,143
"Hombres (023)",4436,864,1999,1217,82,170,3,101
"Agric., ganadería, caza y silvicultura (024)",1381,34,335,818,46,148,,
"Pesca (025)",12,1,1,2,1,7,,
"Explotación de minas y canteras (026)",331,138,190,3,,,,
"Industrias manufactureras (027)",248,18,161,60,9,,,
"Suministro de electricidad, gas y agua (028)",7,3,4,,,,,
"Construcción (029)",1448,258,1128,54,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",164,25,19,106,8,6,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",40,8,12,19,,1,,
"Comercio al por mayor (032)",19,3,4,9,3,,,
"Comercio al por menor (033)",105,14,3,78,5,5,,
"Hoteles y restaurantes (034)",62,16,18,18,6,4,,
"Trans., almac. y comunicaciones (035)",243,26,87,126,3,1,,
"Intermediación financiera (036)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (037)",56,44,6,4,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",161,137,24,,,,,
"Enseñanza (039)",105,103,,2,,,,
"Servicios sociales y de salud (040)",38,33,2,3,,,,
"Otras activ. serv.comun.soc y personales (041)",48,14,17,17,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",23,9,7,4,1,2,,
"Desocupado (045)",101,,,,,,,101
"Mujeres (046)",1248,398,206,383,18,157,44,42
"Agric., ganadería, caza y silvicultura (047)",221,7,24,90,4,96,,
"Pesca (048)",1,,,1,,,,
"Explotación de minas y canteras (049)",10,5,5,,,,,
"Industrias manufactureras (050)",18,2,7,9,,,,
"Suministro de electricidad, gas y agua (051)",4,3,1,,,,,
"Construcción (052)",147,44,101,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",219,46,,130,6,37,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,1,,3,,1,,
"Comercio al por mayor (055)",14,8,,3,1,2,,
"Comercio al por menor (056)",200,37,,124,5,34,,
"Hoteles y restaurantes (057)",217,57,30,107,7,16,,
"Trans., almac. y comunicaciones (058)",16,12,,2,1,1,,
"Intermediación financiera (059)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (060)",17,13,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",52,47,5,,,,,
"Enseñanza (062)",86,85,,1,,,,
"Servicios sociales y de salud (063)",53,51,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",39,12,7,20,,,,
"Hogares privados con servicio doméstico (065)",44,,,,,,44,
"Actividad economica no especificada (067)",57,9,24,17,,7,,
"Desocupado (068)",42,,,,,,,42
,,,,,,,,
"URBANA (069)",3977,1132,1613,855,54,154,40,129
"Agric., ganadería, caza y silvicultura (070)",581,34,181,274,11,81,,
"Pesca (071)",11,1,1,2,1,6,,
"Explotación de minas y canteras (072)",339,142,194,3,,,,
"Industrias manufactureras (073)",156,7,84,59,6,,,
"Suministro de electricidad, gas y agua (074)",10,6,4,,,,,
"Construcción (075)",1274,266,959,42,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",330,69,17,191,12,41,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",39,9,10,18,,2,,
"Comercio al por mayor (078)",31,11,4,10,4,2,,
"Comercio al por menor (079)",260,49,3,163,8,37,,
"Hoteles y restaurantes (080)",253,69,42,112,13,17,,
"Trans., almac. y comunicaciones (081)",218,36,63,113,4,2,,
"Intermediación financiera (082)",10,10,,,,,,
"Activid.inmobil., empres. y alquileres (083)",69,54,8,5,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",195,170,25,,,,,
"Enseñanza (085)",153,152,,1,,,,
"Servicios sociales y de salud (086)",78,73,1,4,,,,
"Otras activ. serv.comun.soc y personales (087)",80,25,21,34,,,,
"Hogares privados con servicio doméstico (088)",40,,,,,,40,
"Actividad economica no especificada (090)",51,18,13,15,,5,,
"Desocupado (091)",129,,,,,,,129
"Hombres (092)",3014,767,1453,580,39,82,3,90
"Agric., ganadería, caza y silvicultura (093)",519,30,166,250,10,63,,
"Pesca (094)",10,1,1,1,1,6,,
"Explotación de minas y canteras (095)",329,137,189,3,,,,
"Industrias manufactureras (096)",142,7,78,51,6,,,
"Suministro de electricidad, gas y agua (097)",6,3,3,,,,,
"Construcción (098)",1144,224,873,40,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",135,24,17,83,6,5,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",36,8,10,17,,1,,
"Comercio al por mayor (101)",17,3,4,7,3,,,
"Comercio al por menor (102)",82,13,3,59,3,4,,
"Hoteles y restaurantes (103)",59,15,17,18,6,3,,
"Trans., almac. y comunicaciones (104)",202,24,63,111,3,1,,
"Intermediación financiera (105)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (106)",52,41,6,3,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",144,124,20,,,,,
"Enseñanza (108)",82,81,,1,,,,
"Servicios sociales y de salud (109)",32,29,1,2,,,,
"Otras activ. serv.comun.soc y personales (110)",41,13,14,14,,,,
"Hogares privados con servicio doméstico (111)",3,,,,,,3,
"Actividad economica no especificada (113)",19,9,5,3,,2,,
"Desocupado (114)",90,,,,,,,90
"Mujeres (115)",963,365,160,275,15,72,37,39
"Agric., ganadería, caza y silvicultura (116)",62,4,15,24,1,18,,
"Pesca (117)",1,,,1,,,,
"Explotación de minas y canteras (118)",10,5,5,,,,,
"Industrias manufactureras (119)",14,,6,8,,,,
