"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHUCUITO (000)",48074,624,16216,15557,11667,4010
"Empleado (001)",3711,10,1110,1638,899,54
"Obrero (002)",2687,19,1113,873,570,112
"Trabajador independiente (003)",28703,94,8120,9531,7910,3048
"Empleador o patrono (004)",256,,84,82,67,23
"Trabajador familiar no remunerado (005)",7649,378,3077,2058,1554,582
"Trabajador del hogar (006)",834,40,434,174,132,54
"Desocupado (008)",4234,83,2278,1201,535,137
"Hombres (009)",30248,352,9633,10033,7569,2661
"Empleado (010)",2765,8,723,1223,767,44
"Obrero (011)",2192,15,880,755,464,78
"Trabajador independiente (012)",19322,58,5047,6474,5520,2223
"Empleador o patrono (013)",193,,61,65,48,19
"Trabajador familiar no remunerado (014)",2624,219,1353,563,319,170
"Trabajador del hogar (015)",68,7,34,13,9,5
"Desocupado (017)",3084,45,1535,940,442,122
"Mujeres (018)",17826,272,6583,5524,4098,1349
"Empleado (019)",946,2,387,415,132,10
"Obrero (020)",495,4,233,118,106,34
"Trabajador independiente (021)",9381,36,3073,3057,2390,825
"Empleador o patrono (022)",63,,23,17,19,4
"Trabajador familiar no remunerado (023)",5025,159,1724,1495,1235,412
"Trabajador del hogar (024)",766,33,400,161,123,49
"Desocupado (026)",1150,38,743,261,93,15
,,,,,,
"URBANA (027)",14202,193,5428,5143,2879,559
"Empleado (028)",2360,9,740,1065,512,34
"Obrero (029)",930,10,341,346,203,30
"Trabajador independiente (030)",7672,46,2773,2798,1675,380
"Empleador o patrono (031)",90,,32,25,28,5
"Trabajador familiar no remunerado (032)",976,77,383,277,190,49
"Trabajador del hogar (033)",281,12,192,48,24,5
"Desocupado (035)",1893,39,967,584,247,56
"Hombres (036)",8812,117,3207,3262,1870,356
"Empleado (037)",1688,7,479,768,408,26
"Obrero (038)",816,9,300,310,175,22
"Trabajador independiente (039)",4575,32,1611,1666,1025,241
"Empleador o patrono (040)",65,,25,20,16,4
"Trabajador familiar no remunerado (041)",335,46,161,67,48,13
"Trabajador del hogar (042)",40,1,27,9,3,
"Desocupado (044)",1293,22,604,422,195,50
"Mujeres (045)",5390,76,2221,1881,1009,203
"Empleado (046)",672,2,261,297,104,8
"Obrero (047)",114,1,41,36,28,8
"Trabajador independiente (048)",3097,14,1162,1132,650,139
"Empleador o patrono (049)",25,,7,5,12,1
"Trabajador familiar no remunerado (050)",641,31,222,210,142,36
"Trabajador del hogar (051)",241,11,165,39,21,5
"Desocupado (053)",600,17,363,162,52,6
,,,,,,
"RURAL (054)",33872,431,10788,10414,8788,3451
"Empleado (055)",1351,1,370,573,387,20
"Obrero (056)",1757,9,772,527,367,82
"Trabajador independiente (057)",21031,48,5347,6733,6235,2668
"Empleador o patrono (058)",166,,52,57,39,18
"Trabajador familiar no remunerado (059)",6673,301,2694,1781,1364,533
"Trabajador del hogar (060)",553,28,242,126,108,49
"Desocupado (062)",2341,44,1311,617,288,81
"Hombres (063)",21436,235,6426,6771,5699,2305
"Empleado (064)",1077,1,244,455,359,18
"Obrero (065)",1376,6,580,445,289,56
"Trabajador independiente (066)",14747,26,3436,4808,4495,1982
"Empleador o patrono (067)",128,,36,45,32,15
"Trabajador familiar no remunerado (068)",2289,173,1192,496,271,157
"Trabajador del hogar (069)",28,6,7,4,6,5
"Desocupado (071)",1791,23,931,518,247,72
"Mujeres (072)",12436,196,4362,3643,3089,1146
"Empleado (073)",274,,126,118,28,2
"Obrero (074)",381,3,192,82,78,26
"Trabajador independiente (075)",6284,22,1911,1925,1740,686
"Empleador o patrono (076)",38,,16,12,7,3
"Trabajador familiar no remunerado (077)",4384,128,1502,1285,1093,376
"Trabajador del hogar (078)",525,22,235,122,102,44
"Desocupado (080)",550,21,380,99,41,9
