"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ZARUMILLA (000)",15455,3769,2329,7987,344,639,387
"Sin nivel (001)",354,32,79,205,7,13,18
"Educación inicial (002)",16,3,2,7,1,2,1
"Primaria (003)",4440,449,776,2802,90,167,156
"Secundaria (004)",7123,1482,1183,3780,158,332,188
"Superior no univ. incompleta (005)",922,311,113,422,26,41,9
"Superior no univ. completa (006)",1358,777,112,390,22,47,10
"Superior univ. incompleta (007)",423,194,36,154,16,22,1
"Superior univ. completa (008)",819,521,28,227,24,15,4
"Hombres (010)",11379,2272,2180,6297,268,340,22
"Sin nivel (011)",247,14,66,155,6,6,
"Educación inicial (012)",11,2,1,5,1,2,
"Primaria (013)",3363,282,721,2195,74,86,5
"Secundaria (014)",5452,943,1124,3053,127,188,17
"Superior no univ. incompleta (015)",661,189,105,323,18,26,
"Superior no univ. completa (016)",816,407,104,272,16,17,
"Superior univ. incompleta (017)",291,113,35,124,8,11,
"Superior univ. completa (018)",538,322,24,170,18,4,
"Mujeres (020)",4076,1497,149,1690,76,299,365
"Sin nivel (021)",107,18,13,50,1,7,18
"Educación inicial (022)",5,1,1,2,,,1
"Primaria (023)",1077,167,55,607,16,81,151
"Secundaria (024)",1671,539,59,727,31,144,171
"Superior no univ. incompleta (025)",261,122,8,99,8,15,9
"Superior no univ. completa (026)",542,370,8,118,6,30,10
"Superior univ. incompleta (027)",132,81,1,30,8,11,1
"Superior univ. completa (028)",281,199,4,57,6,11,4
,,,,,,,
"URBANA (030)",14137,3665,2069,7185,332,515,371
"Sin nivel (031)",294,31,65,165,6,9,18
"Educación inicial (032)",13,3,2,6,,1,1
"Primaria (033)",3847,433,665,2397,83,122,147
"Secundaria (034)",6644,1444,1081,3504,155,278,182
"Superior no univ. incompleta (035)",860,304,98,392,26,32,8
"Superior no univ. completa (036)",1269,751,96,351,22,39,10
"Superior univ. incompleta (037)",406,188,34,147,16,20,1
"Superior univ. completa (038)",804,511,28,223,24,14,4
"Hombres (040)",10204,2204,1928,5554,256,241,21
"Sin nivel (041)",192,14,52,116,5,5,
"Educación inicial (042)",8,2,1,4,,1,
"Primaria (043)",2829,269,613,1821,67,55,4
"Secundaria (044)",5022,917,1025,2799,124,140,17
"Superior no univ. incompleta (045)",604,183,91,294,18,18,
"Superior no univ. completa (046)",748,396,89,237,16,10,
"Superior univ. incompleta (047)",276,109,33,117,8,9,
"Superior univ. completa (048)",525,314,24,166,18,3,
"Mujeres (050)",3933,1461,141,1631,76,274,350
"Sin nivel (051)",102,17,13,49,1,4,18
"Educación inicial (052)",5,1,1,2,,,1
"Primaria (053)",1018,164,52,576,16,67,143
"Secundaria (054)",1622,527,56,705,31,138,165
"Superior no univ. incompleta (055)",256,121,7,98,8,14,8
"Superior no univ. completa (056)",521,355,7,114,6,29,10
"Superior univ. incompleta (057)",130,79,1,30,8,11,1
"Superior univ. completa (058)",279,197,4,57,6,11,4
,,,,,,,
"RURAL (060)",1318,104,260,802,12,124,16
"Sin nivel (061)",60,1,14,40,1,4,
"Educación inicial (062)",3,,,1,1,1,
"Primaria (063)",593,16,111,405,7,45,9
"Secundaria (064)",479,38,102,276,3,54,6
"Superior no univ. incompleta (065)",62,7,15,30,,9,1
"Superior no univ. completa (066)",89,26,16,39,,8,
"Superior univ. incompleta (067)",17,6,2,7,,2,
"Superior univ. completa (068)",15,10,,4,,1,
"Hombres (070)",1175,68,252,743,12,99,1
"Sin nivel (071)",55,,14,39,1,1,
"Educación inicial (072)",3,,,1,1,1,
"Primaria (073)",534,13,108,374,7,31,1
"Secundaria (074)",430,26,99,254,3,48,
"Superior no univ. incompleta (075)",57,6,14,29,,8,
"Superior no univ. completa (076)",68,11,15,35,,7,
"Superior univ. incompleta (077)",15,4,2,7,,2,
"Superior univ. completa (078)",13,8,,4,,1,
"Mujeres (080)",143,36,8,59,,25,15
"Sin nivel (081)",5,1,,1,,3,
"Primaria (083)",59,3,3,31,,14,8
"Secundaria (084)",49,12,3,22,,6,6
"Superior no univ. incompleta (085)",5,1,1,1,,1,1
"Superior no univ. completa (086)",21,15,1,4,,1,
"Superior univ. incompleta (087)",2,2,,,,,
"Superior univ. completa (088)",2,2,,,,,
