"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia VILCAS HUAMAN",,,,
"Viviendas particulares (001)",3729,1908,1693,128
"Ocupantes presentes (002)",12632,6286,5907,439
"Casa independiente",,,,
"Viviendas particulares (004)",3688,1879,1689,120
"Ocupantes presentes (005)",12486,6195,5877,414
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",23,21,2,
"Ocupantes presentes (011)",94,72,22,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",9,7,2,
"Ocupantes presentes (014)",26,18,8,
"Choza o cabaña",,,,
"Viviendas particulares (016)",8,,,8
"Ocupantes presentes (017)",25,,,25
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",3121,1701,1316,104
"Ocupantes presentes (029)",10640,5625,4658,357
"Casa independiente",,,,
"Viviendas particulares (031)",3087,1675,1312,100
"Ocupantes presentes (032)",10516,5541,4628,347
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",22,20,2,
"Ocupantes presentes (038)",91,69,22,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",8,6,2,
"Ocupantes presentes (041)",23,15,8,
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",608,207,377,24
"Ocupantes presentes (056)",1992,661,1249,82
"Casa independiente",,,,
"Viviendas particulares (058)",601,204,377,20
"Ocupantes presentes (059)",1970,654,1249,67
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",1,1,,
"Ocupantes presentes (065)",3,3,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",3,3,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",4,,,4
"Ocupantes presentes (071)",15,,,15
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1647,1187,438,22
"Ocupantes presentes (110)",5426,3829,1544,53
"Casa independiente",,,,
"Viviendas particulares (112)",1614,1158,434,22
"Ocupantes presentes (113)",5305,3738,1514,53
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",23,21,2,
"Ocupantes presentes (119)",94,72,22,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",9,7,2,
"Ocupantes presentes (122)",26,18,8,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1415,1046,352,17
"Ocupantes presentes (137)",4690,3385,1268,37
"Casa independiente",,,,
"Viviendas particulares (139)",1385,1020,348,17
"Ocupantes presentes (140)",4576,3301,1238,37
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",22,20,2,
"Ocupantes presentes (146)",91,69,22,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",8,6,2,
"Ocupantes presentes (149)",23,15,8,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",232,141,86,5
"Ocupantes presentes (164)",736,444,276,16
"Casa independiente",,,,
"Viviendas particulares (166)",229,138,86,5
"Ocupantes presentes (167)",729,437,276,16
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",1,1,,
"Ocupantes presentes (173)",3,3,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",3,3,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2082,721,1255,106
"Ocupantes presentes (218)",7206,2457,4363,386
"Casa independiente",,,,
"Viviendas particulares (220)",2074,721,1255,98
"Ocupantes presentes (221)",7181,2457,4363,361
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",8,,,8
"Ocupantes presentes (233)",25,,,25
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1706,655,964,87
"Ocupantes presentes (245)",5950,2240,3390,320
"Casa independiente",,,,
"Viviendas particulares (247)",1702,655,964,83
"Ocupantes presentes (248)",5940,2240,3390,310
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",376,66,291,19
"Ocupantes presentes (272)",1256,217,973,66
"Casa independiente",,,,
"Viviendas particulares (274)",372,66,291,15
"Ocupantes presentes (275)",1241,217,973,51
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",4,,,4
"Ocupantes presentes (287)",15,,,15
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
