"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia CANDARAVE (000)",6762,770,1019,1375,1196,906,1496
"Conviviente (001)",1946,17,299,709,516,234,171
"Separado(a) (002)",179,,13,43,42,29,52
"Casado(a) (003)",2206,,41,282,482,547,854
"Viudo(a) (004)",384,,,6,24,31,323
"Divorciado(a) (005)",31,,,4,7,5,15
"Soltero(a) (006)",2016,753,666,331,125,60,81
"Hombres (008)",3582,408,552,727,642,495,758
"Conviviente (009)",1001,3,111,349,289,149,100
"Separado(a) (010)",76,,2,14,17,16,27
"Casado(a) (011)",1146,,12,137,250,280,467
"Viudo(a) (012)",142,,,2,8,13,119
"Divorciado(a) (013)",20,,,4,3,4,9
"Soltero(a) (014)",1197,405,427,221,75,33,36
"Mujeres (016)",3180,362,467,648,554,411,738
"Conviviente (017)",945,14,188,360,227,85,71
"Separado(a) (018)",103,,11,29,25,13,25
"Casado(a) (019)",1060,,29,145,232,267,387
"Viudo(a) (020)",242,,,4,16,18,204
"Divorciado(a) (021)",11,,,,4,1,6
"Soltero(a) (022)",819,348,239,110,50,27,45
,,,,,,,
"URBANA (024)",4443,488,655,889,801,583,1027
"Conviviente (025)",1205,9,186,446,333,135,96
"Separado(a) (026)",117,,12,28,29,18,30
"Casado(a) (027)",1548,,25,185,340,371,627
"Viudo(a) (028)",248,,,3,12,16,217
"Divorciado(a) (029)",24,,,4,5,5,10
"Soltero(a) (030)",1301,479,432,223,82,38,47
"Hombres (032)",2293,247,348,458,431,316,493
"Conviviente (033)",621,2,69,222,185,89,54
"Separado(a) (034)",45,,2,9,11,9,14
"Casado(a) (035)",791,,7,86,177,189,332
"Viudo(a) (036)",81,,,2,5,7,67
"Divorciado(a) (037)",17,,,4,2,4,7
"Soltero(a) (038)",738,245,270,135,51,18,19
"Mujeres (040)",2150,241,307,431,370,267,534
"Conviviente (041)",584,7,117,224,148,46,42
"Separado(a) (042)",72,,10,19,18,9,16
"Casado(a) (043)",757,,18,99,163,182,295
"Viudo(a) (044)",167,,,1,7,9,150
"Divorciado(a) (045)",7,,,,3,1,3
"Soltero(a) (046)",563,234,162,88,31,20,28
,,,,,,,
"RURAL (048)",2319,282,364,486,395,323,469
"Conviviente (049)",741,8,113,263,183,99,75
"Separado(a) (050)",62,,1,15,13,11,22
"Casado(a) (051)",658,,16,97,142,176,227
"Viudo(a) (052)",136,,,3,12,15,106
"Divorciado(a) (053)",7,,,,2,,5
"Soltero(a) (054)",715,274,234,108,43,22,34
"Hombres (056)",1289,161,204,269,211,179,265
"Conviviente (057)",380,1,42,127,104,60,46
"Separado(a) (058)",31,,,5,6,7,13
"Casado(a) (059)",355,,5,51,73,91,135
"Viudo(a) (060)",61,,,,3,6,52
"Divorciado(a) (061)",3,,,,1,,2
"Soltero(a) (062)",459,160,157,86,24,15,17
"Mujeres (064)",1030,121,160,217,184,144,204
"Conviviente (065)",361,7,71,136,79,39,29
"Separado(a) (066)",31,,1,10,7,4,9
"Casado(a) (067)",303,,11,46,69,85,92
"Viudo(a) (068)",75,,,3,9,9,54
"Divorciado(a) (069)",4,,,,1,,3
"Soltero(a) (070)",256,114,77,22,19,7,17
