"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Hoteles y restaurantes (121)",389,54,14,295,9,17,
"Trans., almac. y comunicaciones (122)",58,28,3,22,2,3,
"Intermediación financiera (123)",5,3,,2,,,
"Activid.inmobil., empres. y alquileres (124)",60,40,3,15,2,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",215,181,34,,,,
"Enseñanza (126)",422,406,,15,,1,
"Servicios sociales y de salud (127)",152,144,,8,,,
"Otras activ. serv.comun.soc y personales (128)",140,28,3,105,,4,
"Hogares privados con servicio doméstico (129)",120,,,,,,120
"Actividad economica no especificada (131)",173,30,20,89,2,32,
,,,,,,,
"RURAL (132)",14043,553,2193,6460,164,4607,66
"Agric., ganadería, caza y silvicultura (133)",11836,12,1444,5818,147,4415,
"Pesca (134)",7,,,3,2,2,
"Explotación de minas y canteras (135)",427,106,318,2,,1,
"Industrias manufactureras (136)",301,9,113,98,2,79,
"Suministro de electricidad, gas y agua (137)",13,2,11,,,,
"Construcción (138)",288,5,187,66,,30,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",245,24,16,186,5,14,
"Venta, mant.y rep. veh.autom.y motoc. (140)",30,7,13,9,1,,
"Comercio al por mayor (141)",11,1,,10,,,
"Comercio al por menor (142)",204,16,3,167,4,14,
"Hoteles y restaurantes (143)",59,21,13,19,,6,
"Trans., almac. y comunicaciones (144)",130,26,30,72,1,1,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",78,57,7,10,3,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",85,65,20,,,,
"Enseñanza (148)",164,150,,12,,2,
"Servicios sociales y de salud (149)",51,43,,5,1,2,
"Otras activ. serv.comun.soc y personales (150)",28,10,3,13,1,1,
"Hogares privados con servicio doméstico (151)",66,,,,,,66
"Actividad economica no especificada (153)",264,22,31,156,2,53,
"Hombres (154)",8242,439,1453,4656,111,1568,15
"Agric., ganadería, caza y silvicultura (155)",6558,12,741,4249,103,1453,
"Pesca (156)",5,,,2,2,1,
"Explotación de minas y canteras (157)",415,99,313,2,,1,
"Industrias manufactureras (158)",239,9,97,73,2,58,
"Suministro de electricidad, gas y agua (159)",13,2,11,,,,
"Construcción (160)",283,4,186,65,,28,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",136,15,16,100,1,4,
"Venta, mant.y rep. veh.autom.y motoc. (162)",29,6,13,9,1,,
"Comercio al por mayor (163)",6,,,6,,,
"Comercio al por menor (164)",101,9,3,85,,4,
"Hoteles y restaurantes (165)",25,14,7,2,,2,
"Trans., almac. y comunicaciones (166)",125,24,28,71,1,1,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",69,52,7,8,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",75,56,19,,,,
"Enseñanza (170)",119,108,,9,,2,
"Servicios sociales y de salud (171)",24,20,,3,,1,
"Otras activ. serv.comun.soc y personales (172)",21,9,3,8,,1,
"Hogares privados con servicio doméstico (173)",15,,,,,,15
"Actividad economica no especificada (175)",119,14,25,64,1,15,
"Mujeres (176)",5801,114,740,1804,53,3039,51
"Agric., ganadería, caza y silvicultura (177)",5278,,703,1569,44,2962,
"Pesca (178)",2,,,1,,1,
"Explotación de minas y canteras (179)",12,7,5,,,,
"Industrias manufactureras (180)",62,,16,25,,21,
"Construcción (182)",5,1,1,1,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",109,9,,86,4,10,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",5,1,,4,,,
"Comercio al por menor (186)",103,7,,82,4,10,
"Hoteles y restaurantes (187)",34,7,6,17,,4,
"Trans., almac. y comunicaciones (188)",5,2,2,1,,,
"Activid.inmobil., empres. y alquileres (190)",9,5,,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",10,9,1,,,,
"Enseñanza (192)",45,42,,3,,,
"Servicios sociales y de salud (193)",27,23,,2,1,1,
"Otras activ. serv.comun.soc y personales (194)",7,1,,5,1,,
"Hogares privados con servicio doméstico (195)",51,,,,,,51
"Actividad economica no especificada (197)",145,8,6,92,1,38,
