"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SANTA (000)",310649,11896,76009,18293,205570
"Conviviente (001)",75240,2667,13148,3351,56257
"Separado(a) (002)",13502,362,2291,620,10256
"Casado(a) (003)",88587,2223,36664,6992,43362
"Viudo(a) (004)",11245,291,3642,644,6680
"Divorciado(a) (005)",1567,23,458,110,992
"Soltero(a) (006)",120508,6330,19806,6576,88023
"Hombres (008)",154048,5331,37931,10620,100885
"Conviviente (009)",36702,910,7082,2105,26725
"Separado(a) (010)",4204,88,870,278,2982
"Casado(a) (011)",43577,1023,18301,4145,20566
"Viudo(a) (012)",2863,73,1028,172,1592
"Divorciado(a) (013)",680,11,207,57,408
"Soltero(a) (014)",66022,3226,10443,3863,48612
"Mujeres (016)",156601,6565,38078,7673,104685
"Conviviente (017)",38538,1757,6066,1246,29532
"Separado(a) (018)",9298,274,1421,342,7274
"Casado(a) (019)",45010,1200,18363,2847,22796
"Viudo(a) (020)",8382,218,2614,472,5088
"Divorciado(a) (021)",887,12,251,53,584
"Soltero(a) (022)",54486,3104,9363,2713,39411
,,,,,
"URBANA (024)",291315,9859,74918,18020,189633
"Conviviente (025)",68300,2120,12812,3275,50275
"Separado(a) (026)",12797,319,2266,613,9626
"Casado(a) (027)",84712,1996,36247,6890,40231
"Viudo(a) (028)",10451,258,3567,633,6005
"Divorciado(a) (029)",1527,22,455,110,956
"Soltero(a) (030)",113528,5144,19571,6499,82540
"Hombres (032)",143641,4372,37357,10458,92170
"Conviviente (033)",33227,719,6900,2054,23673
"Separado(a) (034)",3952,80,858,275,2753
"Casado(a) (035)",41589,916,18076,4086,18967
"Viudo(a) (036)",2626,62,1006,168,1392
"Divorciado(a) (037)",655,10,205,57,386
"Soltero(a) (038)",61592,2585,10312,3818,44999
"Mujeres (040)",147674,5487,37561,7562,97463
"Conviviente (041)",35073,1401,5912,1221,26602
"Separado(a) (042)",8845,239,1408,338,6873
"Casado(a) (043)",43123,1080,18171,2804,21264
"Viudo(a) (044)",7825,196,2561,465,4613
"Divorciado(a) (045)",872,12,250,53,570
"Soltero(a) (046)",51936,2559,9259,2681,37541
,,,,,
"RURAL (048)",19334,2037,1091,273,15937
"Conviviente (049)",6940,547,336,76,5982
"Separado(a) (050)",705,43,25,7,630
"Casado(a) (051)",3875,227,417,102,3131
"Viudo(a) (052)",794,33,75,11,675
"Divorciado(a) (053)",40,1,3,,36
"Soltero(a) (054)",6980,1186,235,77,5483
"Hombres (056)",10407,959,574,162,8715
"Conviviente (057)",3475,191,182,51,3052
"Separado(a) (058)",252,8,12,3,229
"Casado(a) (059)",1988,107,225,59,1599
"Viudo(a) (060)",237,11,22,4,200
"Divorciado(a) (061)",25,1,2,,22
"Soltero(a) (062)",4430,641,131,45,3613
"Mujeres (064)",8927,1078,517,111,7222
"Conviviente (065)",3465,356,154,25,2930
"Separado(a) (066)",453,35,13,4,401
"Casado(a) (067)",1887,120,192,43,1532
"Viudo(a) (068)",557,22,53,7,475
"Divorciado(a) (069)",15,,1,,14
"Soltero(a) (070)",2550,545,104,32,1870
