"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia TOCACHE (000)",29771,50,1608,796,764,2429,10549,1281,1637,8592,730,626,709
"Agric., ganadería, caza y silvicultura (001)",16872,,31,93,23,,10540,27,11,6147,,,
"Pesca (002)",16,,,1,1,,9,,,5,,,
"Explotación de minas y canteras (003)",9,,1,,,,,5,,3,,,
"Industrias manufactureras (004)",1137,,14,73,38,4,,841,54,113,,,
"Suministro de electricidad, gas y agua (005)",37,1,,3,6,,,11,1,15,,,
"Construcción (006)",777,,25,24,4,,,36,498,190,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",2668,3,13,108,11,1722,,337,19,455,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",367,1,5,12,1,70,,260,15,3,,,
"Comercio al por mayor (009)",136,,3,7,1,117,,,3,5,,,
"Comercio al por menor (010)",2165,2,5,89,9,1535,,77,1,447,,,
"Hoteles y restaurantes (011)",953,,2,33,15,535,,,,368,,,
"Trans., almac. y comunicaciones (012)",1222,1,4,21,50,,,3,994,149,,,
"Intermediación financiera (013)",42,,8,7,23,,,,,4,,,
"Activid.inmobil., empres. y alquileres (014)",432,,91,127,71,86,,5,19,33,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1326,31,31,32,371,7,,3,32,89,730,,
"Enseñanza (016)",1316,14,1228,14,47,,,,,13,,,
"Servicios sociales y de salud (017)",284,,122,135,11,6,,3,,7,,,
"Otras activ. serv.comun.soc y personales (018)",636,,30,115,14,69,,10,9,389,,,
"Hogares privados con servicio doméstico (019)",610,,,,,,,,,610,,,
"Actividad economica no especificada (021)",725,,8,10,79,,,,,2,,626,
"Desocupado (022)",709,,,,,,,,,,,,709
"Hombres (023)",23296,39,904,579,504,985,9756,1146,1615,6267,683,244,574
"Agric., ganadería, caza y silvicultura (024)",15028,,28,89,19,,9747,25,11,5109,,,
"Pesca (025)",16,,,1,1,,9,,,5,,,
"Explotación de minas y canteras (026)",9,,1,,,,,5,,3,,,
"Industrias manufactureras (027)",964,,11,60,35,3,,713,52,90,,,
"Suministro de electricidad, gas y agua (028)",32,1,,2,3,,,11,1,14,,,
"Construcción (029)",758,,23,23,2,,,36,494,180,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1409,2,11,60,4,773,,333,19,207,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",334,1,5,10,,44,,256,15,3,,,
"Comercio al por mayor (032)",76,,1,7,,60,,,3,5,,,
"Comercio al por menor (033)",999,1,5,43,4,669,,77,1,199,,,
"Hoteles y restaurantes (034)",190,,2,16,8,103,,,,61,,,
"Trans., almac. y comunicaciones (035)",1161,1,3,16,26,,,3,978,134,,,
"Intermediación financiera (036)",34,,8,6,17,,,,,3,,,
"Activid.inmobil., empres. y alquileres (037)",348,,74,100,42,84,,5,19,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1189,24,25,27,305,7,,3,32,83,683,,
"Enseñanza (039)",677,11,629,9,18,,,,,10,,,
"Servicios sociales y de salud (040)",139,,59,71,5,1,,2,,1,,,
"Otras activ. serv.comun.soc y personales (041)",466,,24,90,9,14,,10,9,310,,,
"Hogares privados con servicio doméstico (042)",32,,,,,,,,,32,,,
"Actividad economica no especificada (044)",270,,6,9,10,,,,,1,,244,
"Desocupado (045)",574,,,,,,,,,,,,574
"Mujeres (046)",6475,11,704,217,260,1444,793,135,22,2325,47,382,135
"Agric., ganadería, caza y silvicultura (047)",1844,,3,4,4,,793,2,,1038,,,
"Industrias manufactureras (050)",173,,3,13,3,1,,128,2,23,,,
"Suministro de electricidad, gas y agua (051)",5,,,1,3,,,,,1,,,
"Construcción (052)",19,,2,1,2,,,,4,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",1259,1,2,48,7,949,,4,,248,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",33,,,2,1,26,,4,,,,,
"Comercio al por mayor (055)",60,,2,,1,57,,,,,,,
"Comercio al por menor (056)",1166,1,,46,5,866,,,,248,,,
"Hoteles y restaurantes (057)",763,,,17,7,432,,,,307,,,
"Trans., almac. y comunicaciones (058)",61,,1,5,24,,,,16,15,,,
"Intermediación financiera (059)",8,,,1,6,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",84,,17,27,29,2,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",137,7,6,5,66,,,,,6,47,,
"Enseñanza (062)",639,3,599,5,29,,,,,3,,,
"Servicios sociales y de salud (063)",145,,63,64,6,5,,1,,6,,,
"Otras activ. serv.comun.soc y personales (064)",170,,6,25,5,55,,,,79,,,
"Hogares privados con servicio doméstico (065)",578,,,,,,,,,578,,,
"Actividad economica no especificada (067)",455,,2,1,69,,,,,1,,382,
"Desocupado (068)",135,,,,,,,,,,,,135
,,,,,,,,,,,,,
"URBANA (069)",15290,45,1371,672,703,2066,3103,1012,1275,3465,715,440,423
"Agric., ganadería, caza y silvicultura (070)",4754,,23,67,9,,3097,9,9,1540,,,
"Pesca (071)",13,,,1,1,,6,,,5,,,
"Explotación de minas y canteras (072)",3,,1,,,,,2,,,,,
"Industrias manufactureras (073)",853,,8,54,26,2,,635,39,89,,,
"Suministro de electricidad, gas y agua (074)",28,1,,3,6,,,10,1,7,,,
"Construcción (075)",568,,24,23,3,,,30,380,108,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",2331,3,12,104,10,1508,,303,13,378,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",327,1,4,11,1,60,,238,9,3,,,
"Comercio al por mayor (078)",120,,3,7,,105,,,3,2,,,
"Comercio al por menor (079)",1884,2,5,86,9,1343,,65,1,373,,,
"Hoteles y restaurantes (080)",804,,2,32,15,434,,,,321,,,
"Trans., almac. y comunicaciones (081)",960,1,3,20,43,,,3,782,108,,,
"Intermediación financiera (082)",38,,7,5,22,,,,,4,,,
"Activid.inmobil., empres. y alquileres (083)",342,,82,105,66,46,,5,13,25,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1268,28,30,24,360,7,,2,29,73,715,,
"Enseñanza (085)",1110,12,1031,13,44,,,,,10,,,
"Servicios sociales y de salud (086)",243,,112,109,8,4,,3,,7,,,
"Otras activ. serv.comun.soc y personales (087)",593,,28,104,13,65,,10,9,364,,,
"Hogares privados con servicio doméstico (088)",424,,,,,,,,,424,,,
"Actividad economica no especificada (090)",535,,8,8,77,,,,,2,,440,
"Desocupado (091)",423,,,,,,,,,,,,423
"Hombres (092)",10850,34,766,478,461,830,2783,888,1258,2158,668,200,326
"Agric., ganadería, caza y silvicultura (093)",4122,,22,63,7,,2777,7,9,1237,,,
"Pesca (094)",13,,,1,1,,6,,,5,,,
"Explotación de minas y canteras (095)",3,,1,,,,,2,,,,,
"Industrias manufactureras (096)",698,,6,43,23,1,,518,37,70,,,
"Suministro de electricidad, gas y agua (097)",24,1,,2,3,,,10,1,7,,,
"Construcción (098)",558,,22,22,1,,,30,378,105,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1236,2,10,58,4,675,,299,13,175,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",300,1,4,10,,39,,234,9,3,,,
"Comercio al por mayor (101)",64,,1,7,,51,,,3,2,,,
"Comercio al por menor (102)",872,1,5,41,4,585,,65,1,170,,,
"Hoteles y restaurantes (103)",165,,2,15,8,89,,,,51,,,
"Trans., almac. y comunicaciones (104)",905,1,3,15,20,,,3,769,94,,,
"Intermediación financiera (105)",30,,7,4,16,,,,,3,,,
"Activid.inmobil., empres. y alquileres (106)",269,,68,81,40,45,,5,13,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",1138,21,25,19,299,7,,2,29,68,668,,
"Enseñanza (108)",559,9,517,8,17,,,,,8,,,
"Servicios sociales y de salud (109)",121,,54,59,4,1,,2,,1,,,
"Otras activ. serv.comun.soc y personales (110)",437,,23,81,9,12,,10,9,293,,,
"Hogares privados con servicio doméstico (111)",23,,,,,,,,,23,,,
"Actividad economica no especificada (113)",223,,6,7,9,,,,,1,,200,
"Desocupado (114)",326,,,,,,,,,,,,326
"Mujeres (115)",4440,11,605,194,242,1236,320,124,17,1307,47,240,97
"Agric., ganadería, caza y silvicultura (116)",632,,1,4,2,,320,2,,303,,,
"Industrias manufactureras (119)",155,,2,11,3,1,,117,2,19,,,
"Suministro de electricidad, gas y agua (120)",4,,,1,3,,,,,,,,
"Construcción (121)",10,,2,1,2,,,,2,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",1095,1,2,46,6,833,,4,,203,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",27,,,1,1,21,,4,,,,,
"Comercio al por mayor (124)",56,,2,,,54,,,,,,,
"Comercio al por menor (125)",1012,1,,45,5,758,,,,203,,,
"Hoteles y restaurantes (126)",639,,,17,7,345,,,,270,,,
"Trans., almac. y comunicaciones (127)",55,,,5,23,,,,13,14,,,
"Intermediación financiera (128)",8,,,1,6,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",73,,14,24,26,1,,,,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",130,7,5,5,61,,,,,5,47,,
"Enseñanza (131)",551,3,514,5,27,,,,,2,,,
"Servicios sociales y de salud (132)",122,,58,50,4,3,,1,,6,,,
"Otras activ. serv.comun.soc y personales (133)",156,,5,23,4,53,,,,71,,,
"Hogares privados con servicio doméstico (134)",401,,,,,,,,,401,,,
"Actividad economica no especificada (136)",312,,2,1,68,,,,,1,,240,
"Desocupado (137)",97,,,,,,,,,,,,97
,,,,,,,,,,,,,
"RURAL (138)",14481,5,237,124,61,363,7446,269,362,5127,15,186,286
"Agric., ganadería, caza y silvicultura (139)",12118,,8,26,14,,7443,18,2,4607,,,
"Pesca (140)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (141)",6,,,,,,,3,,3,,,
"Industrias manufactureras (142)",284,,6,19,12,2,,206,15,24,,,
"Suministro de electricidad, gas y agua (143)",9,,,,,,,1,,8,,,
"Construcción (144)",209,,1,1,1,,,6,118,82,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",337,,1,4,1,214,,34,6,77,,,
