"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LIMA (000)",3274973,1413582,503075,1067399,71884,65938,153095
"Sin nivel (001)",35449,5545,5389,18128,544,1758,4085
"Educación inicial (002)",1915,549,489,582,27,70,198
"Primaria (003)",292735,45513,59727,135466,4659,11049,36321
"Secundaria (004)",1327787,392330,305094,492421,22926,32887,82129
"Superior no univ. incompleta (005)",328943,153337,49559,101953,5847,6051,12196
"Superior no univ. completa (006)",416158,235535,41953,114055,9091,5361,10163
"Superior univ. incompleta (007)",268907,156304,20686,75788,8000,4232,3897
"Superior univ. completa (008)",603079,424469,20178,129006,20790,4530,4106
"Hombres (010)",1940806,769118,407716,686777,48095,22010,7090
"Sin nivel (011)",10951,1978,3362,5052,191,252,116
"Educación inicial (012)",1045,302,367,331,19,21,5
"Primaria (013)",152393,24015,48802,73244,2601,2475,1256
"Secundaria (014)",861346,240155,250484,338616,15499,12474,4118
"Superior no univ. incompleta (015)",196365,83630,38745,67402,3791,2193,604
"Superior no univ. completa (016)",216569,110904,32924,65754,5311,1263,413
"Superior univ. incompleta (017)",167527,89465,16980,53223,5764,1784,311
"Superior univ. completa (018)",334610,218669,16052,83155,14919,1548,267
"Mujeres (020)",1334167,644464,95359,380622,23789,43928,146005
"Sin nivel (021)",24498,3567,2027,13076,353,1506,3969
"Educación inicial (022)",870,247,122,251,8,49,193
"Primaria (023)",140342,21498,10925,62222,2058,8574,35065
"Secundaria (024)",466441,152175,54610,153805,7427,20413,78011
"Superior no univ. incompleta (025)",132578,69707,10814,34551,2056,3858,11592
"Superior no univ. completa (026)",199589,124631,9029,48301,3780,4098,9750
"Superior univ. incompleta (027)",101380,66839,3706,22565,2236,2448,3586
"Superior univ. completa (028)",268469,205800,4126,45851,5871,2982,3839
,,,,,,,
"URBANA (030)",3270800,1413172,501641,1065673,71814,65503,152997
"Sin nivel (031)",35237,5539,5324,18030,540,1722,4082
"Educación inicial (032)",1908,548,489,578,27,68,198
"Primaria (033)",291586,45459,59337,134928,4642,10918,36302
"Secundaria (034)",1325606,392180,304258,491562,22894,32646,82066
"Superior no univ. incompleta (035)",328741,153291,49501,101873,5845,6041,12190
"Superior no univ. completa (036)",416002,235488,41916,113997,9089,5352,10160
"Superior univ. incompleta (037)",268784,156266,20659,75737,7998,4229,3895
"Superior univ. completa (038)",602936,424401,20157,128968,20779,4527,4104
"Hombres (040)",1937835,768872,406591,685463,48040,21789,7080
"Sin nivel (041)",10873,1977,3338,5004,190,248,116
"Educación inicial (042)",1042,301,367,330,19,20,5
"Primaria (043)",151590,23978,48509,72838,2586,2425,1254
"Secundaria (044)",859671,240048,249793,337924,15474,12321,4111
"Superior no univ. incompleta (045)",196221,83601,38700,67339,3789,2188,604
"Superior no univ. completa (046)",216474,110885,32892,65717,5309,1258,413
"Superior univ. incompleta (047)",167435,89442,16955,53184,5763,1781,310
"Superior univ. completa (048)",334529,218640,16037,83127,14910,1548,267
"Mujeres (050)",1332965,644300,95050,380210,23774,43714,145917
"Sin nivel (051)",24364,3562,1986,13026,350,1474,3966
"Educación inicial (052)",866,247,122,248,8,48,193
"Primaria (053)",139996,21481,10828,62090,2056,8493,35048
"Secundaria (054)",465935,152132,54465,153638,7420,20325,77955
"Superior no univ. incompleta (055)",132520,69690,10801,34534,2056,3853,11586
"Superior no univ. completa (056)",199528,124603,9024,48280,3780,4094,9747
"Superior univ. incompleta (057)",101349,66824,3704,22553,2235,2448,3585
"Superior univ. completa (058)",268407,205761,4120,45841,5869,2979,3837
,,,,,,,
"RURAL (060)",4173,410,1434,1726,70,435,98
"Sin nivel (061)",212,6,65,98,4,36,3
"Educación inicial (062)",7,1,,4,,2,
"Primaria (063)",1149,54,390,538,17,131,19
"Secundaria (064)",2181,150,836,859,32,241,63
"Superior no univ. incompleta (065)",202,46,58,80,2,10,6
"Superior no univ. completa (066)",156,47,37,58,2,9,3
"Superior univ. incompleta (067)",123,38,27,51,2,3,2
"Superior univ. completa (068)",143,68,21,38,11,3,2
"Hombres (070)",2971,246,1125,1314,55,221,10
"Sin nivel (071)",78,1,24,48,1,4,
"Educación inicial (072)",3,1,,1,,1,
"Primaria (073)",803,37,293,406,15,50,2
"Secundaria (074)",1675,107,691,692,25,153,7
"Superior no univ. incompleta (075)",144,29,45,63,2,5,
"Superior no univ. completa (076)",95,19,32,37,2,5,
"Superior univ. incompleta (077)",92,23,25,39,1,3,1
"Superior univ. completa (078)",81,29,15,28,9,,
"Mujeres (080)",1202,164,309,412,15,214,88
"Sin nivel (081)",134,5,41,50,3,32,3
"Educación inicial (082)",4,,,3,,1,
"Primaria (083)",346,17,97,132,2,81,17
"Secundaria (084)",506,43,145,167,7,88,56
"Superior no univ. incompleta (085)",58,17,13,17,,5,6
"Superior no univ. completa (086)",61,28,5,21,,4,3
"Superior univ. incompleta (087)",31,15,2,12,1,,1
"Superior univ. completa (088)",62,39,6,10,2,3,2
