"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHINCHEROS (000)",12310,172,3504,4471,3120,1043
"Empleado (001)",1787,5,467,958,352,5
"Obrero (002)",2853,41,1007,909,726,170
"Trabajador independiente (003)",5507,12,1104,2020,1664,707
"Empleador o patrono (004)",90,,24,38,21,7
"Trabajador familiar no remunerado (005)",1476,100,594,373,276,133
"Trabajador del hogar (006)",144,5,76,34,24,5
"Desocupado (008)",453,9,232,139,57,16
"Hombres (009)",9746,137,2701,3448,2560,900
"Empleado (010)",1065,1,233,574,253,4
"Obrero (011)",2665,40,937,851,674,163
"Trabajador independiente (012)",4492,8,845,1636,1384,619
"Empleador o patrono (013)",71,,16,30,18,7
"Trabajador familiar no remunerado (014)",1076,81,488,240,176,91
"Trabajador del hogar (015)",8,1,6,,1,
"Desocupado (017)",369,6,176,117,54,16
"Mujeres (018)",2564,35,803,1023,560,143
"Empleado (019)",722,4,234,384,99,1
"Obrero (020)",188,1,70,58,52,7
"Trabajador independiente (021)",1015,4,259,384,280,88
"Empleador o patrono (022)",19,,8,8,3,
"Trabajador familiar no remunerado (023)",400,19,106,133,100,42
"Trabajador del hogar (024)",136,4,70,34,23,5
"Desocupado (026)",84,3,56,22,3,
,,,,,,
"URBANA (027)",4962,71,1308,2095,1185,303
"Empleado (028)",1388,5,343,775,262,3
"Obrero (029)",770,12,250,286,181,41
"Trabajador independiente (030)",2053,6,393,831,607,216
"Empleador o patrono (031)",57,,16,24,14,3
"Trabajador familiar no remunerado (032)",443,40,176,105,89,33
"Trabajador del hogar (033)",85,4,46,20,12,3
"Desocupado (035)",166,4,84,54,20,4
"Hombres (036)",3391,45,860,1389,862,235
"Empleado (037)",821,1,176,456,186,2
"Obrero (038)",694,12,226,260,159,37
"Trabajador independiente (039)",1419,3,257,557,434,168
"Empleador o patrono (040)",40,,9,17,11,3
"Trabajador familiar no remunerado (041)",279,27,125,54,52,21
"Trabajador del hogar (042)",5,,4,,1,
"Desocupado (044)",133,2,63,45,19,4
"Mujeres (045)",1571,26,448,706,323,68
"Empleado (046)",567,4,167,319,76,1
"Obrero (047)",76,,24,26,22,4
"Trabajador independiente (048)",634,3,136,274,173,48
"Empleador o patrono (049)",17,,7,7,3,
"Trabajador familiar no remunerado (050)",164,13,51,51,37,12
"Trabajador del hogar (051)",80,4,42,20,11,3
"Desocupado (053)",33,2,21,9,1,
,,,,,,
"RURAL (054)",7348,101,2196,2376,1935,740
"Empleado (055)",399,,124,183,90,2
"Obrero (056)",2083,29,757,623,545,129
"Trabajador independiente (057)",3454,6,711,1189,1057,491
"Empleador o patrono (058)",33,,8,14,7,4
"Trabajador familiar no remunerado (059)",1033,60,418,268,187,100
"Trabajador del hogar (060)",59,1,30,14,12,2
"Desocupado (062)",287,5,148,85,37,12
"Hombres (063)",6355,92,1841,2059,1698,665
"Empleado (064)",244,,57,118,67,2
"Obrero (065)",1971,28,711,591,515,126
"Trabajador independiente (066)",3073,5,588,1079,950,451
"Empleador o patrono (067)",31,,7,13,7,4
"Trabajador familiar no remunerado (068)",797,54,363,186,124,70
"Trabajador del hogar (069)",3,1,2,,,
"Desocupado (071)",236,4,113,72,35,12
"Mujeres (072)",993,9,355,317,237,75
"Empleado (073)",155,,67,65,23,
"Obrero (074)",112,1,46,32,30,3
"Trabajador independiente (075)",381,1,123,110,107,40
"Empleador o patrono (076)",2,,1,1,,
"Trabajador familiar no remunerado (077)",236,6,55,82,63,30
"Trabajador del hogar (078)",56,,28,14,12,2
"Desocupado (080)",51,1,35,13,2,
