"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MAYNAS (000)",167080,46607,22765,74556,3043,13814,6295
"Conviviente (001)",69582,14668,10681,36087,1183,5310,1653
"Separado(a) (002)",6244,1708,618,3240,99,137,442
"Casado(a) (003)",37745,13554,3286,16742,994,2532,637
"Viudo(a) (004)",3452,507,291,2288,64,140,162
"Divorciado(a) (005)",740,342,31,309,29,10,19
"Soltero(a) (006)",49317,15828,7858,15890,674,5685,3382
"Hombres (008)",107694,26665,20647,51722,2195,6015,450
"Conviviente (009)",47169,9397,9636,26069,909,1040,118
"Separado(a) (010)",2546,548,475,1389,58,60,16
"Casado(a) (011)",23429,8009,2925,11292,704,459,40
"Viudo(a) (012)",1377,146,226,911,30,59,5
"Divorciado(a) (013)",364,148,24,167,17,7,1
"Soltero(a) (014)",32809,8417,7361,11894,477,4390,270
"Mujeres (016)",59386,19942,2118,22834,848,7799,5845
"Conviviente (017)",22413,5271,1045,10018,274,4270,1535
"Separado(a) (018)",3698,1160,143,1851,41,77,426
"Casado(a) (019)",14316,5545,361,5450,290,2073,597
"Viudo(a) (020)",2075,361,65,1377,34,81,157
"Divorciado(a) (021)",376,194,7,142,12,3,18
"Soltero(a) (022)",16508,7411,497,3996,197,1295,3112
,,,,,,,
"URBANA (024)",134005,44890,19050,56016,2739,5231,6079
"Conviviente (025)",52261,13886,8943,24978,1015,1862,1577
"Separado(a) (026)",5432,1671,508,2641,90,98,424
"Casado(a) (027)",31596,13128,2851,12901,933,1165,618
"Viudo(a) (028)",2529,489,230,1509,56,85,160
"Divorciado(a) (029)",686,338,28,267,29,7,17
"Soltero(a) (030)",41501,15378,6490,13720,616,2014,3283
"Hombres (032)",83182,25495,17367,35779,1923,2219,399
"Conviviente (033)",34800,8864,8151,16370,757,561,97
"Separado(a) (034)",2014,533,387,995,49,36,14
"Casado(a) (035)",19185,7702,2566,7945,648,286,38
"Viudo(a) (036)",822,139,175,442,25,36,5
"Divorciado(a) (037)",323,146,21,134,17,5,
"Soltero(a) (038)",26038,8111,6067,9893,427,1295,245
"Mujeres (040)",50823,19395,1683,20237,816,3012,5680
"Conviviente (041)",17461,5022,792,8608,258,1301,1480
"Separado(a) (042)",3418,1138,121,1646,41,62,410
"Casado(a) (043)",12411,5426,285,4956,285,879,580
"Viudo(a) (044)",1707,350,55,1067,31,49,155
"Divorciado(a) (045)",363,192,7,133,12,2,17
"Soltero(a) (046)",15463,7267,423,3827,189,719,3038
,,,,,,,
"RURAL (048)",33075,1717,3715,18540,304,8583,216
"Conviviente (049)",17321,782,1738,11109,168,3448,76
"Separado(a) (050)",812,37,110,599,9,39,18
"Casado(a) (051)",6149,426,435,3841,61,1367,19
"Viudo(a) (052)",923,18,61,779,8,55,2
"Divorciado(a) (053)",54,4,3,42,,3,2
"Soltero(a) (054)",7816,450,1368,2170,58,3671,99
"Hombres (056)",24512,1170,3280,15943,272,3796,51
"Conviviente (057)",12369,533,1485,9699,152,479,21
"Separado(a) (058)",532,15,88,394,9,24,2
"Casado(a) (059)",4244,307,359,3347,56,173,2
"Viudo(a) (060)",555,7,51,469,5,23,
"Divorciado(a) (061)",41,2,3,33,,2,1
"Soltero(a) (062)",6771,306,1294,2001,50,3095,25
"Mujeres (064)",8563,547,435,2597,32,4787,165
"Conviviente (065)",4952,249,253,1410,16,2969,55
"Separado(a) (066)",280,22,22,205,,15,16
"Casado(a) (067)",1905,119,76,494,5,1194,17
"Viudo(a) (068)",368,11,10,310,3,32,2
"Divorciado(a) (069)",13,2,,9,,1,1
"Soltero(a) (070)",1045,144,74,169,8,576,74
