"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARISCAL CACERES (000)",20293,2986,3237,10132,748,2361,829
"Conviviente (001)",8141,868,1394,4644,352,555,328
"Separado(a) (002)",646,95,99,373,24,18,37
"Casado(a) (003)",5261,1033,580,2848,225,387,188
"Viudo(a) (004)",401,18,42,277,22,23,19
"Divorciado(a) (005)",78,25,5,47,,,1
"Soltero(a) (006)",5766,947,1117,1943,125,1378,256
"Hombres (008)",14930,1692,2813,8264,662,1462,37
"Conviviente (009)",5980,490,1172,3863,320,128,7
"Separado(a) (010)",352,36,69,219,19,7,2
"Casado(a) (011)",3721,639,486,2307,200,85,4
"Viudo(a) (012)",202,6,25,146,12,13,
"Divorciado(a) (013)",37,5,5,27,,,
"Soltero(a) (014)",4638,516,1056,1702,111,1229,24
"Mujeres (016)",5363,1294,424,1868,86,899,792
"Conviviente (017)",2161,378,222,781,32,427,321
"Separado(a) (018)",294,59,30,154,5,11,35
"Casado(a) (019)",1540,394,94,541,25,302,184
"Viudo(a) (020)",199,12,17,131,10,10,19
"Divorciado(a) (021)",41,20,,20,,,1
"Soltero(a) (022)",1128,431,61,241,14,149,232
,,,,,,,
"URBANA (024)",12791,2823,1677,6286,321,1030,654
"Conviviente (025)",4859,804,718,2709,122,265,241
"Separado(a) (026)",463,93,54,262,13,8,33
"Casado(a) (027)",3634,992,321,1863,119,207,132
"Viudo(a) (028)",237,16,18,169,7,9,18
"Divorciado(a) (029)",60,23,3,33,,,1
"Soltero(a) (030)",3538,895,563,1250,60,541,229
"Hombres (032)",8718,1595,1427,4829,263,574,30
"Conviviente (033)",3369,459,597,2147,106,53,7
"Separado(a) (034)",214,35,32,133,10,3,1
"Casado(a) (035)",2431,612,267,1403,99,47,3
"Viudo(a) (036)",93,5,7,76,1,4,
"Divorciado(a) (037)",22,4,3,15,,,
"Soltero(a) (038)",2589,480,521,1055,47,467,19
"Mujeres (040)",4073,1228,250,1457,58,456,624
"Conviviente (041)",1490,345,121,562,16,212,234
"Separado(a) (042)",249,58,22,129,3,5,32
"Casado(a) (043)",1203,380,54,460,20,160,129
"Viudo(a) (044)",144,11,11,93,6,5,18
"Divorciado(a) (045)",38,19,,18,,,1
"Soltero(a) (046)",949,415,42,195,13,74,210
,,,,,,,
"RURAL (048)",7502,163,1560,3846,427,1331,175
"Conviviente (049)",3282,64,676,1935,230,290,87
"Separado(a) (050)",183,2,45,111,11,10,4
"Casado(a) (051)",1627,41,259,985,106,180,56
"Viudo(a) (052)",164,2,24,108,15,14,1
"Divorciado(a) (053)",18,2,2,14,,,
"Soltero(a) (054)",2228,52,554,693,65,837,27
"Hombres (056)",6212,97,1386,3435,399,888,7
"Conviviente (057)",2611,31,575,1716,214,75,
"Separado(a) (058)",138,1,37,86,9,4,1
"Casado(a) (059)",1290,27,219,904,101,38,1
"Viudo(a) (060)",109,1,18,70,11,9,
"Divorciado(a) (061)",15,1,2,12,,,
"Soltero(a) (062)",2049,36,535,647,64,762,5
"Mujeres (064)",1290,66,174,411,28,443,168
"Conviviente (065)",671,33,101,219,16,215,87
"Separado(a) (066)",45,1,8,25,2,6,3
"Casado(a) (067)",337,14,40,81,5,142,55
"Viudo(a) (068)",55,1,6,38,4,5,1
"Divorciado(a) (069)",3,1,,2,,,
"Soltero(a) (070)",179,16,19,46,1,75,22
