"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CONCEPCION (000)",19753,344,6123,6684,5004,1598
"Empleado (001)",2745,9,936,1144,618,38
"Obrero (002)",3914,44,1357,1440,868,205
"Trabajador independiente (003)",8234,48,1846,2790,2562,988
"Empleador o patrono (004)",243,1,50,87,84,21
"Trabajador familiar no remunerado (005)",3562,213,1393,932,725,299
"Trabajador del hogar (006)",263,14,116,68,53,12
"Desocupado (008)",792,15,425,223,94,35
"Hombres (009)",12996,209,4114,4330,3241,1102
"Empleado (010)",1577,4,484,663,397,29
"Obrero (011)",3006,33,1098,1102,619,154
"Trabajador independiente (012)",5677,33,1316,1861,1754,713
"Empleador o patrono (013)",162,1,34,61,51,15
"Trabajador familiar no remunerado (014)",2021,128,917,482,335,159
"Trabajador del hogar (015)",23,2,8,3,7,3
"Desocupado (017)",530,8,257,158,78,29
"Mujeres (018)",6757,135,2009,2354,1763,496
"Empleado (019)",1168,5,452,481,221,9
"Obrero (020)",908,11,259,338,249,51
"Trabajador independiente (021)",2557,15,530,929,808,275
"Empleador o patrono (022)",81,,16,26,33,6
"Trabajador familiar no remunerado (023)",1541,85,476,450,390,140
"Trabajador del hogar (024)",240,12,108,65,46,9
"Desocupado (026)",262,7,168,65,16,6
,,,,,,
"URBANA (027)",11574,233,3451,3970,3036,884
"Empleado (028)",2175,9,716,905,510,35
"Obrero (029)",2053,30,671,726,513,113
"Trabajador independiente (030)",4883,33,1078,1692,1526,554
"Empleador o patrono (031)",197,1,40,71,70,15
"Trabajador familiar no remunerado (032)",1608,145,616,389,317,141
"Trabajador del hogar (033)",207,9,89,52,47,10
"Desocupado (035)",451,6,241,135,53,16
"Hombres (036)",6722,135,2057,2242,1757,531
"Empleado (037)",1181,4,347,490,313,27
"Obrero (038)",1503,22,526,515,358,82
"Trabajador independiente (039)",2921,22,683,979,894,343
"Empleador o patrono (040)",132,1,28,50,42,11
"Trabajador familiar no remunerado (041)",703,83,346,119,99,56
"Trabajador del hogar (042)",18,1,7,2,7,1
"Desocupado (044)",264,2,120,87,44,11
"Mujeres (045)",4852,98,1394,1728,1279,353
"Empleado (046)",994,5,369,415,197,8
"Obrero (047)",550,8,145,211,155,31
"Trabajador independiente (048)",1962,11,395,713,632,211
"Empleador o patrono (049)",65,,12,21,28,4
"Trabajador familiar no remunerado (050)",905,62,270,270,218,85
"Trabajador del hogar (051)",189,8,82,50,40,9
"Desocupado (053)",187,4,121,48,9,5
,,,,,,
"RURAL (054)",8179,111,2672,2714,1968,714
"Empleado (055)",570,,220,239,108,3
"Obrero (056)",1861,14,686,714,355,92
"Trabajador independiente (057)",3351,15,768,1098,1036,434
"Empleador o patrono (058)",46,,10,16,14,6
"Trabajador familiar no remunerado (059)",1954,68,777,543,408,158
"Trabajador del hogar (060)",56,5,27,16,6,2
"Desocupado (062)",341,9,184,88,41,19
"Hombres (063)",6274,74,2057,2088,1484,571
"Empleado (064)",396,,137,173,84,2
"Obrero (065)",1503,11,572,587,261,72
"Trabajador independiente (066)",2756,11,633,882,860,370
"Empleador o patrono (067)",30,,6,11,9,4
"Trabajador familiar no remunerado (068)",1318,45,571,363,236,103
"Trabajador del hogar (069)",5,1,1,1,,2
"Desocupado (071)",266,6,137,71,34,18
"Mujeres (072)",1905,37,615,626,484,143
"Empleado (073)",174,,83,66,24,1
"Obrero (074)",358,3,114,127,94,20
"Trabajador independiente (075)",595,4,135,216,176,64
"Empleador o patrono (076)",16,,4,5,5,2
"Trabajador familiar no remunerado (077)",636,23,206,180,172,55
"Trabajador del hogar (078)",51,4,26,15,6,
"Desocupado (080)",75,3,47,17,7,1
