"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia REQUENA",,,,
"Viviendas particulares (001)",1823,1747,60,16
"Ocupantes presentes (002)",10048,9675,293,80
"Casa independiente",,,,
"Viviendas particulares (004)",1725,1658,51,16
"Ocupantes presentes (005)",9656,9309,267,80
"Departamento en edificio",,,,
"Viviendas particulares (007)",5,5,,
"Ocupantes presentes (008)",13,13,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",71,66,5,
"Ocupantes presentes (011)",287,273,14,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",2,2,,
"Ocupantes presentes (014)",10,10,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",15,14,1,
"Ocupantes presentes (020)",61,60,1,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,2,3,
"Ocupantes presentes (023)",21,10,11,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1694,1635,43,16
"Ocupantes presentes (029)",9387,9100,207,80
"Casa independiente",,,,
"Viviendas particulares (031)",1632,1581,35,16
"Ocupantes presentes (032)",9142,8878,184,80
"Departamento en edificio",,,,
"Viviendas particulares (034)",5,5,,
"Ocupantes presentes (035)",13,13,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",35,31,4,
"Ocupantes presentes (038)",140,129,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",2,2,,
"Ocupantes presentes (041)",10,10,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",15,14,1,
"Ocupantes presentes (047)",61,60,1,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",5,2,3,
"Ocupantes presentes (050)",21,10,11,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",129,112,17,
"Ocupantes presentes (056)",661,575,86,
"Casa independiente",,,,
"Viviendas particulares (058)",93,77,16,
"Ocupantes presentes (059)",514,431,83,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",36,35,1,
"Ocupantes presentes (065)",147,144,3,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1820,1746,59,15
"Ocupantes presentes (110)",10035,9670,291,74
"Casa independiente",,,,
"Viviendas particulares (112)",1722,1657,50,15
"Ocupantes presentes (113)",9643,9304,265,74
"Departamento en edificio",,,,
"Viviendas particulares (115)",5,5,,
"Ocupantes presentes (116)",13,13,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",71,66,5,
"Ocupantes presentes (119)",287,273,14,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",2,2,,
"Ocupantes presentes (122)",10,10,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",15,14,1,
"Ocupantes presentes (128)",61,60,1,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",5,2,3,
"Ocupantes presentes (131)",21,10,11,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1692,1634,43,15
"Ocupantes presentes (137)",9376,9095,207,74
"Casa independiente",,,,
"Viviendas particulares (139)",1630,1580,35,15
"Ocupantes presentes (140)",9131,8873,184,74
"Departamento en edificio",,,,
"Viviendas particulares (142)",5,5,,
"Ocupantes presentes (143)",13,13,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",35,31,4,
"Ocupantes presentes (146)",140,129,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",2,2,,
"Ocupantes presentes (149)",10,10,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",15,14,1,
"Ocupantes presentes (155)",61,60,1,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",5,2,3,
"Ocupantes presentes (158)",21,10,11,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",128,112,16,
"Ocupantes presentes (164)",659,575,84,
"Casa independiente",,,,
"Viviendas particulares (166)",92,77,15,
"Ocupantes presentes (167)",512,431,81,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",36,35,1,
"Ocupantes presentes (173)",147,144,3,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",3,1,1,1
"Ocupantes presentes (218)",13,5,2,6
"Casa independiente",,,,
"Viviendas particulares (220)",3,1,1,1
"Ocupantes presentes (221)",13,5,2,6
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",2,1,,1
"Ocupantes presentes (245)",11,5,,6
"Casa independiente",,,,
"Viviendas particulares (247)",2,1,,1
"Ocupantes presentes (248)",11,5,,6
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",1,,1,
"Ocupantes presentes (272)",2,,2,
"Casa independiente",,,,
"Viviendas particulares (274)",1,,1,
"Ocupantes presentes (275)",2,,2,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
