"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia CAJAMARCA (000)",276800,31004,3536,115515,72959,7808,13645,12083,20250
"Hombres (001)",135690,6719,1715,56892,41853,4166,6706,6661,10978
"Mujeres (002)",141110,24285,1821,58623,31106,3642,6939,5422,9272
"PEA (003)",112644,7471,153,37290,33364,3995,10161,4392,15818
"Hombres (004)",78969,3913,88,28684,25254,2653,5891,2963,9523
"Mujeres (005)",33675,3558,65,8606,8110,1342,4270,1429,6295
"Ocupada (006)",106196,7060,149,34930,31126,3835,9725,4188,15183
"Hombres (007)",74123,3630,84,26760,23457,2541,5665,2825,9161
"Mujeres (008)",32073,3430,65,8170,7669,1294,4060,1363,6022
"Desocupada (009)",6448,411,4,2360,2238,160,436,204,635
"Hombres (010)",4846,283,4,1924,1797,112,226,138,362
"Mujeres (011)",1602,128,,436,441,48,210,66,273
"No PEA (012)",164156,23533,3383,78225,39595,3813,3484,7691,4432
"Hombres (013)",56721,2806,1627,28208,16599,1513,815,3698,1455
"Mujeres (014)",107435,20727,1756,50017,22996,2300,2669,3993,2977
,,,,,,,,,
"URBANA (018)",154251,7591,1929,45392,50132,6611,11986,11300,19310
"Hombres (019)",74587,1354,949,20548,26474,3351,5488,6118,10305
"Mujeres (020)",79664,6237,980,24844,23658,3260,6498,5182,9005
"PEA (021)",69628,2121,94,13066,23140,3387,8741,4066,15013
"Hombres (022)",43406,613,50,8048,16226,2146,4737,2682,8904
"Mujeres (023)",26222,1508,44,5018,6914,1241,4004,1384,6109
"Ocupada (024)",66155,2002,90,12332,21833,3248,8365,3876,14409
"Hombres (025)",41102,554,46,7519,15255,2053,4551,2556,8568
"Mujeres (026)",25053,1448,44,4813,6578,1195,3814,1320,5841
"Desocupada (027)",3473,119,4,734,1307,139,376,190,604
"Hombres (028)",2304,59,4,529,971,93,186,126,336
"Mujeres (029)",1169,60,,205,336,46,190,64,268
"No PEA (030)",84623,5470,1835,32326,26992,3224,3245,7234,4297
"Hombres (031)",31181,741,899,12500,10248,1205,751,3436,1401
"Mujeres (032)",53442,4729,936,19826,16744,2019,2494,3798,2896
,,,,,,,,,
"RURAL (036)",122549,23413,1607,70123,22827,1197,1659,783,940
"Hombres (037)",61103,5365,766,36344,15379,815,1218,543,673
"Mujeres (038)",61446,18048,841,33779,7448,382,441,240,267
"PEA (039)",43016,5350,59,24224,10224,608,1420,326,805
"Hombres (040)",35563,3300,38,20636,9028,507,1154,281,619
"Mujeres (041)",7453,2050,21,3588,1196,101,266,45,186
"Ocupada (042)",40041,5058,59,22598,9293,587,1360,312,774
"Hombres (043)",33021,3076,38,19241,8202,488,1114,269,593
"Mujeres (044)",7020,1982,21,3357,1091,99,246,43,181
"Desocupada (045)",2975,292,,1626,931,21,60,14,31
"Hombres (046)",2542,224,,1395,826,19,40,12,26
"Mujeres (047)",433,68,,231,105,2,20,2,5
"No PEA (048)",79533,18063,1548,45899,12603,589,239,457,135
"Hombres (049)",25540,2065,728,15708,6351,308,64,262,54
"Mujeres (050)",53993,15998,820,30191,6252,281,175,195,81
