"CUADRO Nº 35: POBLACIÓN DESOCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"12 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 A MÁS AÑOS"
,,,,,,
"Provincia PADRE ABAD (000)",551,13,277,172,68,21
"Conviviente (001)",233,,101,98,26,8
"Separado(a) (002)",23,,5,9,6,3
"Casado(a) (003)",57,,6,22,24,5
"Viudo(a) (004)",11,,,3,3,5
"Divorciado(a) (005)",3,,,2,1,
"Soltero(a) (006)",224,13,165,38,8,
"Hombres (008)",392,10,180,133,53,16
"Conviviente (009)",170,,66,75,23,6
"Separado(a) (010)",9,,,2,4,3
"Casado(a) (011)",39,,1,18,15,5
"Viudo(a) (012)",7,,,3,2,2
"Divorciado(a) (013)",3,,,2,1,
"Soltero(a) (014)",164,10,113,33,8,
"Mujeres (016)",159,3,97,39,15,5
"Conviviente (017)",63,,35,23,3,2
"Separado(a) (018)",14,,5,7,2,
"Casado(a) (019)",18,,5,4,9,
"Viudo(a) (020)",4,,,,1,3
"Soltero(a) (022)",60,3,52,5,,
,,,,,,
"AREA URBANA (024)",382,9,206,113,46,8
"Conviviente (025)",164,,71,66,23,4
"Separado(a) (026)",18,,5,6,6,1
"Casado(a) (027)",31,,5,11,13,2
"Viudo(a) (028)",4,,,2,1,1
"Divorciado(a) (029)",2,,,2,,
"Soltero(a) (030)",163,9,125,26,3,
"Hombres (032)",268,6,129,88,38,7
"Conviviente (033)",117,,44,50,20,3
"Separado(a) (034)",7,,,2,4,1
"Casado(a) (035)",22,,1,9,10,2
"Viudo(a) (036)",4,,,2,1,1
"Divorciado(a) (037)",2,,,2,,
"Soltero(a) (038)",116,6,84,23,3,
"Mujeres (040)",114,3,77,25,8,1
"Conviviente (041)",47,,27,16,3,1
"Separado(a) (042)",11,,5,4,2,
"Casado(a) (043)",9,,4,2,3,
"Soltero(a) (046)",47,3,41,3,,
,,,,,,
"AREA RURAL (048)",169,4,71,59,22,13
"Conviviente (049)",69,,30,32,3,4
"Separado(a) (050)",5,,,3,,2
"Casado(a) (051)",26,,1,11,11,3
"Viudo(a) (052)",7,,,1,2,4
"Divorciado(a) (053)",1,,,,1,
"Soltero(a) (054)",61,4,40,12,5,
"Hombres (056)",124,4,51,45,15,9
"Conviviente (057)",53,,22,25,3,3
"Separado(a) (058)",2,,,,,2
"Casado(a) (059)",17,,,9,5,3
"Viudo(a) (060)",3,,,1,1,1
"Divorciado(a) (061)",1,,,,1,
"Soltero(a) (062)",48,4,29,10,5,
"Mujeres (064)",45,,20,14,7,4
"Conviviente (065)",16,,8,7,,1
"Separado(a) (066)",3,,,3,,
"Casado(a) (067)",9,,1,2,6,
"Viudo(a) (068)",4,,,,1,3
"Soltero(a) (070)",13,,11,2,,
