"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia CAJATAMBO (000)",6113,782,769,143,4422
"Conviviente (001)",2032,123,208,34,1667
"Separado(a) (002)",187,17,23,9,138
"Casado(a) (003)",1459,74,300,53,1034
"Viudo(a) (004)",407,22,13,3,369
"Divorciado(a) (005)",40,1,5,1,33
"Soltero(a) (006)",1988,545,220,43,1181
"Hombres (008)",3145,379,443,95,2231
"Conviviente (009)",1034,41,131,24,838
"Separado(a) (010)",66,5,9,5,47
"Casado(a) (011)",768,31,183,36,520
"Viudo(a) (012)",98,3,4,1,90
"Divorciado(a) (013)",22,,3,,19
"Soltero(a) (014)",1157,299,113,29,717
"Mujeres (016)",2968,403,326,48,2191
"Conviviente (017)",998,82,77,10,829
"Separado(a) (018)",121,12,14,4,91
"Casado(a) (019)",691,43,117,17,514
"Viudo(a) (020)",309,19,9,2,279
"Divorciado(a) (021)",18,1,2,1,14
"Soltero(a) (022)",831,246,107,14,464
,,,,,
"URBANA (024)",3739,577,525,107,2532
"Conviviente (025)",1057,81,120,25,831
"Separado(a) (026)",133,15,14,8,96
"Casado(a) (027)",1027,62,218,41,707
"Viudo(a) (028)",251,19,11,1,220
"Divorciado(a) (029)",16,1,4,1,10
"Soltero(a) (030)",1255,399,158,31,668
"Hombres (032)",1837,267,261,72,1239
"Conviviente (033)",521,27,59,18,417
"Separado(a) (034)",37,4,3,4,26
"Casado(a) (035)",519,24,121,28,347
"Viudo(a) (036)",46,2,3,,41
"Divorciado(a) (037)",10,,3,,7
"Soltero(a) (038)",704,210,72,22,401
"Mujeres (040)",1902,310,264,35,1293
"Conviviente (041)",536,54,61,7,414
"Separado(a) (042)",96,11,11,4,70
"Casado(a) (043)",508,38,97,13,360
"Viudo(a) (044)",205,17,8,1,179
"Divorciado(a) (045)",6,1,1,1,3
"Soltero(a) (046)",551,189,86,9,267
,,,,,
"RURAL (048)",2374,205,244,36,1890
"Conviviente (049)",975,42,88,9,836
"Separado(a) (050)",54,2,9,1,42
"Casado(a) (051)",432,12,82,12,327
"Viudo(a) (052)",156,3,2,2,149
"Divorciado(a) (053)",24,,1,,23
"Soltero(a) (054)",733,146,62,12,513
"Hombres (056)",1308,112,182,23,992
"Conviviente (057)",513,14,72,6,421
"Separado(a) (058)",29,1,6,1,21
"Casado(a) (059)",249,7,62,8,173
"Viudo(a) (060)",52,1,1,1,49
"Divorciado(a) (061)",12,,,,12
"Soltero(a) (062)",453,89,41,7,316
"Mujeres (064)",1066,93,62,13,898
"Conviviente (065)",462,28,16,3,415
"Separado(a) (066)",25,1,3,,21
"Casado(a) (067)",183,5,20,4,154
"Viudo(a) (068)",104,2,1,1,100
"Divorciado(a) (069)",12,,1,,11
"Soltero(a) (070)",280,57,21,5,197
