"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia UCAYALI",,,,
"Viviendas particulares (001)",2803,1594,987,222
"Ocupantes presentes (002)",14950,8636,5100,1214
"Casa independiente",,,,
"Viviendas particulares (004)",2599,1444,941,214
"Ocupantes presentes (005)",14213,8114,4933,1166
"Departamento en edificio",,,,
"Viviendas particulares (007)",8,8,,
"Ocupantes presentes (008)",29,29,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",159,126,33,
"Ocupantes presentes (011)",518,409,109,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",7,4,2,1
"Ocupantes presentes (014)",24,15,7,2
"Choza o cabaña",,,,
"Viviendas particulares (016)",3,,,3
"Ocupantes presentes (017)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (019)",23,8,11,4
"Ocupantes presentes (020)",129,50,51,28
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",4,4,,
"Ocupantes presentes (023)",19,19,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1907,1331,422,154
"Ocupantes presentes (029)",10327,7275,2205,847
"Casa independiente",,,,
"Viviendas particulares (031)",1756,1210,399,147
"Ocupantes presentes (032)",9799,6863,2135,801
"Departamento en edificio",,,,
"Viviendas particulares (034)",5,5,,
"Ocupantes presentes (035)",23,23,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",126,105,21,
"Ocupantes presentes (038)",382,327,55,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",2,2,,
"Ocupantes presentes (041)",5,5,,
"Choza o cabaña",,,,
"Viviendas particulares (043)",3,,,3
"Ocupantes presentes (044)",18,,,18
"Vivienda improvisada",,,,
"Viviendas particulares (046)",12,6,2,4
"Ocupantes presentes (047)",86,43,15,28
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,3,,
"Ocupantes presentes (050)",14,14,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",896,263,565,68
"Ocupantes presentes (056)",4623,1361,2895,367
"Casa independiente",,,,
"Viviendas particulares (058)",843,234,542,67
"Ocupantes presentes (059)",4414,1251,2798,365
"Departamento en edificio",,,,
"Viviendas particulares (061)",3,3,,
"Ocupantes presentes (062)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",33,21,12,
"Ocupantes presentes (065)",136,82,54,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",5,2,2,1
"Ocupantes presentes (068)",19,10,7,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",11,2,9,
"Ocupantes presentes (074)",43,7,36,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",5,5,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2394,1519,657,218
"Ocupantes presentes (110)",12820,8226,3405,1189
"Casa independiente",,,,
"Viviendas particulares (112)",2193,1369,611,213
"Ocupantes presentes (113)",12101,7704,3238,1159
"Departamento en edificio",,,,
"Viviendas particulares (115)",8,8,,
"Ocupantes presentes (116)",29,29,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",159,126,33,
"Ocupantes presentes (119)",518,409,109,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",7,4,2,1
"Ocupantes presentes (122)",24,15,7,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",23,8,11,4
"Ocupantes presentes (128)",129,50,51,28
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,4,,
"Ocupantes presentes (131)",19,19,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1669,1261,258,150
"Ocupantes presentes (137)",9052,6884,1346,822
"Casa independiente",,,,
"Viviendas particulares (139)",1521,1140,235,146
"Ocupantes presentes (140)",8542,6472,1276,794
"Departamento en edificio",,,,
"Viviendas particulares (142)",5,5,,
"Ocupantes presentes (143)",23,23,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",126,105,21,
"Ocupantes presentes (146)",382,327,55,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",2,2,,
"Ocupantes presentes (149)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",12,6,2,4
"Ocupantes presentes (155)",86,43,15,28
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",3,3,,
"Ocupantes presentes (158)",14,14,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",725,258,399,68
"Ocupantes presentes (164)",3768,1342,2059,367
"Casa independiente",,,,
"Viviendas particulares (166)",672,229,376,67
"Ocupantes presentes (167)",3559,1232,1962,365
"Departamento en edificio",,,,
"Viviendas particulares (169)",3,3,,
"Ocupantes presentes (170)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",33,21,12,
"Ocupantes presentes (173)",136,82,54,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",5,2,2,1
"Ocupantes presentes (176)",19,10,7,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",11,2,9,
"Ocupantes presentes (182)",43,7,36,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",5,5,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",409,75,330,4
"Ocupantes presentes (218)",2130,410,1695,25
"Casa independiente",,,,
"Viviendas particulares (220)",406,75,330,1
"Ocupantes presentes (221)",2112,410,1695,7
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",3,,,3
"Ocupantes presentes (233)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",238,70,164,4
"Ocupantes presentes (245)",1275,391,859,25
"Casa independiente",,,,
"Viviendas particulares (247)",235,70,164,1
"Ocupantes presentes (248)",1257,391,859,7
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",3,,,3
"Ocupantes presentes (260)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",171,5,166,
"Ocupantes presentes (272)",855,19,836,
"Casa independiente",,,,
"Viviendas particulares (274)",171,5,166,
"Ocupantes presentes (275)",855,19,836,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
