"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SATIPO (000)",68720,7219,14140,33546,2354,10444,1017
"Sin nivel (001)",5804,53,1064,3377,178,1015,117
"Educación inicial (002)",59,4,14,32,,8,1
"Primaria (003)",24975,493,5334,13867,940,4005,336
"Secundaria (004)",29340,1973,7126,13747,1009,4987,498
"Superior no univ. incompleta (005)",1848,547,232,808,59,172,30
"Superior no univ. completa (006)",2230,1264,156,621,56,122,11
"Superior univ. incompleta (007)",1297,579,126,453,45,79,15
"Superior univ. completa (008)",3167,2306,88,641,67,56,9
"Hombres (010)",52893,4069,12528,27564,2070,6592,70
"Sin nivel (011)",3763,16,751,2528,146,315,7
"Educación inicial (012)",32,1,11,19,,1,
"Primaria (013)",19817,206,4676,11712,837,2368,18
"Secundaria (014)",23793,1237,6532,11448,903,3636,37
"Superior no univ. incompleta (015)",1273,287,216,598,48,121,3
"Superior no univ. completa (016)",1376,665,144,448,49,69,1
"Superior univ. incompleta (017)",902,362,120,330,37,51,2
"Superior univ. completa (018)",1937,1295,78,481,50,31,2
"Mujeres (020)",15827,3150,1612,5982,284,3852,947
"Sin nivel (021)",2041,37,313,849,32,700,110
"Educación inicial (022)",27,3,3,13,,7,1
"Primaria (023)",5158,287,658,2155,103,1637,318
"Secundaria (024)",5547,736,594,2299,106,1351,461
"Superior no univ. incompleta (025)",575,260,16,210,11,51,27
"Superior no univ. completa (026)",854,599,12,173,7,53,10
"Superior univ. incompleta (027)",395,217,6,123,8,28,13
"Superior univ. completa (028)",1230,1011,10,160,17,25,7
,,,,,,,
"URBANA (030)",20927,5378,3376,9450,634,1508,581
"Sin nivel (031)",638,39,140,326,17,81,35
"Educación inicial (032)",18,2,3,10,,2,1
"Primaria (033)",4634,331,941,2589,182,423,168
"Secundaria (034)",9688,1428,1966,4861,297,813,323
"Superior no univ. incompleta (035)",1068,386,117,454,34,54,23
"Superior no univ. completa (036)",1567,970,78,415,32,62,10
"Superior univ. incompleta (037)",963,473,80,328,28,42,12
"Superior univ. completa (038)",2351,1749,51,467,44,31,9
"Hombres (040)",13752,3080,2957,6415,490,774,36
"Sin nivel (041)",258,14,88,123,9,22,2
"Educación inicial (042)",6,,2,4,,,
"Primaria (043)",2923,150,779,1659,141,187,7
"Secundaria (044)",6927,906,1792,3495,236,476,22
"Superior no univ. incompleta (045)",685,216,108,306,25,29,1
"Superior no univ. completa (046)",915,518,70,275,28,23,1
"Superior univ. incompleta (047)",645,299,75,224,21,25,1
"Superior univ. completa (048)",1393,977,43,329,30,12,2
"Mujeres (050)",7175,2298,419,3035,144,734,545
"Sin nivel (051)",380,25,52,203,8,59,33
"Educación inicial (052)",12,2,1,6,,2,1
"Primaria (053)",1711,181,162,930,41,236,161
"Secundaria (054)",2761,522,174,1366,61,337,301
"Superior no univ. incompleta (055)",383,170,9,148,9,25,22
"Superior no univ. completa (056)",652,452,8,140,4,39,9
"Superior univ. incompleta (057)",318,174,5,104,7,17,11
"Superior univ. completa (058)",958,772,8,138,14,19,7
,,,,,,,
"RURAL (060)",47793,1841,10764,24096,1720,8936,436
"Sin nivel (061)",5166,14,924,3051,161,934,82
"Educación inicial (062)",41,2,11,22,,6,
"Primaria (063)",20341,162,4393,11278,758,3582,168
"Secundaria (064)",19652,545,5160,8886,712,4174,175
"Superior no univ. incompleta (065)",780,161,115,354,25,118,7
"Superior no univ. completa (066)",663,294,78,206,24,60,1
"Superior univ. incompleta (067)",334,106,46,125,17,37,3
"Superior univ. completa (068)",816,557,37,174,23,25,
"Hombres (070)",39141,989,9571,21149,1580,5818,34
"Sin nivel (071)",3505,2,663,2405,137,293,5
"Educación inicial (072)",26,1,9,15,,1,
"Primaria (073)",16894,56,3897,10053,696,2181,11
"Secundaria (074)",16866,331,4740,7953,667,3160,15
"Superior no univ. incompleta (075)",588,71,108,292,23,92,2
"Superior no univ. completa (076)",461,147,74,173,21,46,
"Superior univ. incompleta (077)",257,63,45,106,16,26,1
"Superior univ. completa (078)",544,318,35,152,20,19,
"Mujeres (080)",8652,852,1193,2947,140,3118,402
"Sin nivel (081)",1661,12,261,646,24,641,77
"Educación inicial (082)",15,1,2,7,,5,
"Primaria (083)",3447,106,496,1225,62,1401,157
"Secundaria (084)",2786,214,420,933,45,1014,160
"Superior no univ. incompleta (085)",192,90,7,62,2,26,5
"Superior no univ. completa (086)",202,147,4,33,3,14,1
"Superior univ. incompleta (087)",77,43,1,19,1,11,2
"Superior univ. completa (088)",272,239,2,22,3,6,
