"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MAYNAS (000)",178635,3625,64586,61293,41995,7136
"Empleado (001)",46630,279,17054,18185,10448,664
"Obrero (002)",22775,351,10020,7358,4476,570
"Trabajador independiente (003)",74633,537,21204,26988,21151,4753
"Empleador o patrono (004)",3043,3,799,1097,978,166
"Trabajador familiar no remunerado (005)",14744,1865,6212,3535,2521,611
"Trabajador del hogar (006)",6311,345,3484,1469,864,149
"Desocupado (008)",10499,245,5813,2661,1557,223
"Hombres (009)",115757,2220,42194,38702,27560,5081
"Empleado (010)",26678,180,9503,10099,6407,489
"Obrero (011)",20655,292,9217,6597,4038,511
"Trabajador independiente (012)",51774,378,15181,18211,14468,3536
"Empleador o patrono (013)",2195,1,567,783,715,129
"Trabajador familiar no remunerado (014)",6609,1194,3666,986,557,206
"Trabajador del hogar (015)",458,20,239,95,89,15
"Desocupado (017)",7388,155,3821,1931,1286,195
"Mujeres (018)",62878,1405,22392,22591,14435,2055
"Empleado (019)",19952,99,7551,8086,4041,175
"Obrero (020)",2120,59,803,761,438,59
"Trabajador independiente (021)",22859,159,6023,8777,6683,1217
"Empleador o patrono (022)",848,2,232,314,263,37
"Trabajador familiar no remunerado (023)",8135,671,2546,2549,1964,405
"Trabajador del hogar (024)",5853,325,3245,1374,775,134
"Desocupado (026)",3111,90,1992,730,271,28
,,,,,,
"URBANA (027)",143452,2303,52094,50459,33900,4696
"Empleado (028)",44913,276,16475,17419,10094,649
"Obrero (029)",19059,230,8211,6299,3879,440
"Trabajador independiente (030)",56091,521,16205,20678,15834,2853
"Empleador o patrono (031)",2739,3,717,988,890,141
"Trabajador familiar no remunerado (032)",5640,767,2170,1388,1028,287
"Trabajador del hogar (033)",6094,333,3349,1431,838,143
"Desocupado (035)",8916,173,4967,2256,1337,183
"Hombres (036)",89568,1369,32808,30673,21509,3209
"Empleado (037)",25508,179,9126,9588,6138,477
"Obrero (038)",17374,210,7588,5673,3508,395
"Trabajador independiente (039)",35831,369,11112,12665,9769,1916
"Empleador o patrono (040)",1923,1,494,680,639,109
"Trabajador familiar no remunerado (041)",2492,486,1154,412,299,141
"Trabajador del hogar (042)",407,18,213,85,78,13
"Desocupado (044)",6033,106,3121,1570,1078,158
"Mujeres (045)",53884,934,19286,19786,12391,1487
"Empleado (046)",19405,97,7349,7831,3956,172
"Obrero (047)",1685,20,623,626,371,45
"Trabajador independiente (048)",20260,152,5093,8013,6065,937
"Empleador o patrono (049)",816,2,223,308,251,32
"Trabajador familiar no remunerado (050)",3148,281,1016,976,729,146
"Trabajador del hogar (051)",5687,315,3136,1346,760,130
"Desocupado (053)",2883,67,1846,686,259,25
,,,,,,
"RURAL (054)",35183,1322,12492,10834,8095,2440
"Empleado (055)",1717,3,579,766,354,15
"Obrero (056)",3716,121,1809,1059,597,130
"Trabajador independiente (057)",18542,16,4999,6310,5317,1900
"Empleador o patrono (058)",304,,82,109,88,25
"Trabajador familiar no remunerado (059)",9104,1098,4042,2147,1493,324
"Trabajador del hogar (060)",217,12,135,38,26,6
"Desocupado (062)",1583,72,846,405,220,40
"Hombres (063)",26189,851,9386,8029,6051,1872
"Empleado (064)",1170,1,377,511,269,12
"Obrero (065)",3281,82,1629,924,530,116
"Trabajador independiente (066)",15943,9,4069,5546,4699,1620
"Empleador o patrono (067)",272,,73,103,76,20
"Trabajador familiar no remunerado (068)",4117,708,2512,574,258,65
"Trabajador del hogar (069)",51,2,26,10,11,2
"Desocupado (071)",1355,49,700,361,208,37
"Mujeres (072)",8994,471,3106,2805,2044,568
"Empleado (073)",547,2,202,255,85,3
"Obrero (074)",435,39,180,135,67,14
"Trabajador independiente (075)",2599,7,930,764,618,280
"Empleador o patrono (076)",32,,9,6,12,5
"Trabajador familiar no remunerado (077)",4987,390,1530,1573,1235,259
"Trabajador del hogar (078)",166,10,109,28,15,4
"Desocupado (080)",228,23,146,44,12,3
