"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia HUAYLAS (000)",38459,4593,3497,888,29517
"Conviviente (001)",9775,548,773,172,8293
"Separado(a) (002)",1241,67,124,27,1027
"Casado(a) (003)",11485,612,1446,347,9092
"Viudo(a) (004)",2113,154,159,43,1757
"Divorciado(a) (005)",110,5,31,4,70
"Soltero(a) (006)",13735,3207,964,295,9278
"Hombres (008)",18728,2115,1721,578,14341
"Conviviente (009)",4756,149,429,117,4070
"Separado(a) (010)",277,11,39,11,216
"Casado(a) (011)",5701,251,758,220,4483
"Viudo(a) (012)",484,27,39,11,407
"Divorciado(a) (013)",42,2,15,3,22
"Soltero(a) (014)",7468,1675,441,216,5143
"Mujeres (016)",19731,2478,1776,310,15176
"Conviviente (017)",5019,399,344,55,4223
"Separado(a) (018)",964,56,85,16,811
"Casado(a) (019)",5784,361,688,127,4609
"Viudo(a) (020)",1629,127,120,32,1350
"Divorciado(a) (021)",68,3,16,1,48
"Soltero(a) (022)",6267,1532,523,79,4135
,,,,,
"URBANA (024)",13372,911,2709,652,9130
"Conviviente (025)",3442,144,588,117,2603
"Separado(a) (026)",543,20,90,23,413
"Casado(a) (027)",3784,135,1121,255,2281
"Viudo(a) (028)",620,27,126,29,438
"Divorciado(a) (029)",69,2,28,4,35
"Soltero(a) (030)",4914,583,756,224,3360
"Hombres (032)",6425,391,1295,426,4336
"Conviviente (033)",1654,34,318,79,1231
"Separado(a) (034)",137,2,30,9,96
"Casado(a) (035)",1872,60,563,161,1096
"Viudo(a) (036)",122,4,33,6,79
"Divorciado(a) (037)",32,2,13,3,14
"Soltero(a) (038)",2608,289,338,168,1820
"Mujeres (040)",6947,520,1414,226,4794
"Conviviente (041)",1788,110,270,38,1372
"Separado(a) (042)",406,18,60,14,317
"Casado(a) (043)",1912,75,558,94,1185
"Viudo(a) (044)",498,23,93,23,359
"Divorciado(a) (045)",37,,15,1,21
"Soltero(a) (046)",2306,294,418,56,1540
,,,,,
"RURAL (048)",25087,3682,788,236,20387
"Conviviente (049)",6333,404,185,55,5690
"Separado(a) (050)",698,47,34,4,614
"Casado(a) (051)",7701,477,325,92,6811
"Viudo(a) (052)",1493,127,33,14,1319
"Divorciado(a) (053)",41,3,3,,35
"Soltero(a) (054)",8821,2624,208,71,5918
"Hombres (056)",12303,1724,426,152,10005
"Conviviente (057)",3102,115,111,38,2839
"Separado(a) (058)",140,9,9,2,120
"Casado(a) (059)",3829,191,195,59,3387
"Viudo(a) (060)",362,23,6,5,328
"Divorciado(a) (061)",10,,2,,8
"Soltero(a) (062)",4860,1386,103,48,3323
"Mujeres (064)",12784,1958,362,84,10382
"Conviviente (065)",3231,289,74,17,2851
"Separado(a) (066)",558,38,25,2,494
"Casado(a) (067)",3872,286,130,33,3424
"Viudo(a) (068)",1131,104,27,9,991
"Divorciado(a) (069)",31,3,1,,27
"Soltero(a) (070)",3961,1238,105,23,2595
