"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (040)",336,21,147,105,54,9
"Hogares privados con servicio doméstico (041)",27,2,18,4,1,2
"Actividad economica no especificada (043)",492,3,182,158,121,28
"Mujeres (045)",17425,399,6113,5945,3947,1021
"Agric., ganadería, caza y silvicultura (046)",8696,210,3148,2478,2114,746
"Pesca (047)",3,,1,1,,1
"Explotación de minas y canteras (048)",15,,9,4,2,
"Industrias manufactureras (049)",1355,108,576,381,232,58
"Suministro de electricidad, gas y agua (050)",5,,2,2,1,
"Construcción (051)",67,,26,30,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",2245,45,674,767,620,139
"Venta, mant.y rep. veh.autom.y motoc. (053)",22,,6,9,6,1
"Comercio al por mayor (054)",58,1,27,18,7,5
"Comercio al por menor (055)",2165,44,641,740,607,133
"Hoteles y restaurantes (056)",625,13,231,179,175,27
"Trans., almac. y comunicaciones (057)",70,1,45,20,4,
"Intermediación financiera (058)",29,,15,12,2,
"Activid.inmobil., empres. y alquileres (059)",196,,87,92,17,
"Admin.pub. y defensa; p. segur.soc.afil (060)",642,,245,279,117,1
"Enseñanza (061)",1718,,357,1060,298,3
"Servicios sociales y de salud (062)",663,,207,336,120,
"Otras activ. serv.comun.soc y personales (063)",374,4,121,136,102,11
"Hogares privados con servicio doméstico (064)",412,17,267,71,50,7
"Actividad economica no especificada (066)",310,1,102,97,82,28
,,,,,,
"URBANA (067)",18471,195,5581,7483,4420,792
"Agric., ganadería, caza y silvicultura (068)",2212,10,532,690,642,338
"Pesca (069)",11,,4,3,4,
"Explotación de minas y canteras (070)",629,,250,267,110,2
"Industrias manufactureras (071)",943,7,387,314,183,52
"Suministro de electricidad, gas y agua (072)",52,,16,19,17,
"Construcción (073)",1194,5,443,452,272,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",3260,99,951,1089,889,232
"Venta, mant.y rep. veh.autom.y motoc. (075)",188,5,63,53,56,11
"Comercio al por mayor (076)",104,2,38,38,17,9
"Comercio al por menor (077)",2968,92,850,998,816,212
"Hoteles y restaurantes (078)",889,21,370,246,217,35
"Trans., almac. y comunicaciones (079)",937,10,377,319,212,19
"Intermediación financiera (080)",76,,34,33,9,
"Activid.inmobil., empres. y alquileres (081)",768,,277,350,132,9
"Admin.pub. y defensa; p. segur.soc.afil (082)",1983,,584,871,512,16
"Enseñanza (083)",3236,,532,1966,728,10
"Servicios sociales y de salud (084)",869,,229,433,201,6
"Otras activ. serv.comun.soc y personales (085)",622,25,225,214,140,18
"Hogares privados con servicio doméstico (086)",341,14,205,67,47,8
"Actividad economica no especificada (088)",449,4,165,150,105,25
"Hombres (089)",11058,120,3351,4389,2709,489
"Agric., ganadería, caza y silvicultura (090)",1623,7,399,519,456,242
"Pesca (091)",10,,3,3,4,
"Explotación de minas y canteras (092)",617,,243,264,108,2
"Industrias manufactureras (093)",666,6,276,215,132,37
"Suministro de electricidad, gas y agua (094)",47,,14,17,16,
"Construcción (095)",1148,5,424,433,264,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",1294,58,399,410,323,104
"Venta, mant.y rep. veh.autom.y motoc. (097)",168,5,59,44,50,10
"Comercio al por mayor (098)",52,1,16,20,11,4
"Comercio al por menor (099)",1074,52,324,346,262,90
"Hoteles y restaurantes (100)",329,10,172,86,53,8
"Trans., almac. y comunicaciones (101)",869,9,333,300,208,19
"Intermediación financiera (102)",47,,19,21,7,
"Activid.inmobil., empres. y alquileres (103)",584,,197,262,116,9
"Admin.pub. y defensa; p. segur.soc.afil (104)",1368,,356,599,397,16
"Enseñanza (105)",1620,,221,954,438,7
"Servicios sociales y de salud (106)",271,,53,128,84,6
"Otras activ. serv.comun.soc y personales (107)",270,21,117,83,41,8
"Hogares privados con servicio doméstico (108)",18,1,13,3,,1
"Actividad economica no especificada (110)",277,3,112,92,62,8
"Mujeres (112)",7413,75,2230,3094,1711,303
"Agric., ganadería, caza y silvicultura (113)",589,3,133,171,186,96
"Pesca (114)",1,,1,,,
"Explotación de minas y canteras (115)",12,,7,3,2,
"Industrias manufactureras (116)",277,1,111,99,51,15
"Suministro de electricidad, gas y agua (117)",5,,2,2,1,
"Construcción (118)",46,,19,19,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1966,41,552,679,566,128
"Venta, mant.y rep. veh.autom.y motoc. (120)",20,,4,9,6,1
"Comercio al por mayor (121)",52,1,22,18,6,5
"Comercio al por menor (122)",1894,40,526,652,554,122
"Hoteles y restaurantes (123)",560,11,198,160,164,27
"Trans., almac. y comunicaciones (124)",68,1,44,19,4,
"Intermediación financiera (125)",29,,15,12,2,
"Activid.inmobil., empres. y alquileres (126)",184,,80,88,16,
"Admin.pub. y defensa; p. segur.soc.afil (127)",615,,228,272,115,
"Enseñanza (128)",1616,,311,1012,290,3
"Servicios sociales y de salud (129)",598,,176,305,117,
"Otras activ. serv.comun.soc y personales (130)",352,4,108,131,99,10
"Hogares privados con servicio doméstico (131)",323,13,192,64,47,7
"Actividad economica no especificada (133)",172,1,53,58,43,17
,,,,,,
"RURAL (134)",26543,639,9384,7883,6342,2295
"Agric., ganadería, caza y silvicultura (135)",22206,504,7583,6471,5501,2147
"Pesca (136)",7,,2,3,1,1
"Explotación de minas y canteras (137)",309,,141,115,43,10
"Industrias manufactureras (138)",1251,116,545,322,214,54
"Suministro de electricidad, gas y agua (139)",12,,1,9,2,
"Construcción (140)",488,1,167,199,113,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",659,10,280,209,136,24
"Venta, mant.y rep. veh.autom.y motoc. (142)",21,,12,6,3,
"Comercio al por mayor (143)",34,,15,8,11,
"Comercio al por menor (144)",604,10,253,195,122,24
"Hoteles y restaurantes (145)",110,2,61,30,17,
"Trans., almac. y comunicaciones (146)",245,1,118,88,34,4
"Intermediación financiera (147)",1,,,,1,
"Activid.inmobil., empres. y alquileres (148)",43,,18,16,7,2
"Admin.pub. y defensa; p. segur.soc.afil (149)",222,,75,71,65,11
"Enseñanza (150)",341,,100,160,81,
"Servicios sociales y de salud (151)",110,,51,50,9,
"Otras activ. serv.comun.soc y personales (152)",88,,43,27,16,2
"Hogares privados con servicio doméstico (153)",98,5,80,8,4,1
"Actividad economica no especificada (155)",353,,119,105,98,31
"Hombres (156)",16531,315,5501,5032,4106,1577
"Agric., ganadería, caza y silvicultura (157)",14099,297,4568,4164,3573,1497
"Pesca (158)",5,,2,2,1,
"Explotación de minas y canteras (159)",306,,139,114,43,10
"Industrias manufactureras (160)",173,9,80,40,33,11
"Suministro de electricidad, gas y agua (161)",12,,1,9,2,
"Construcción (162)",467,1,160,188,110,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",380,6,158,121,82,13
"Venta, mant.y rep. veh.autom.y motoc. (164)",19,,10,6,3,
"Comercio al por mayor (165)",28,,10,8,10,
"Comercio al por menor (166)",333,6,138,107,69,13
"Hoteles y restaurantes (167)",45,,28,11,6,
"Trans., almac. y comunicaciones (168)",243,1,117,87,34,4
"Intermediación financiera (169)",1,,,,1,
"Activid.inmobil., empres. y alquileres (170)",31,,11,12,6,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",195,,58,64,63,10
"Enseñanza (172)",239,,54,112,73,
"Servicios sociales y de salud (173)",45,,20,19,6,
"Otras activ. serv.comun.soc y personales (174)",66,,30,22,13,1
"Hogares privados con servicio doméstico (175)",9,1,5,1,1,1
"Actividad economica no especificada (177)",215,,70,66,59,20
"Mujeres (179)",10012,324,3883,2851,2236,718
"Agric., ganadería, caza y silvicultura (180)",8107,207,3015,2307,1928,650
"Pesca (181)",2,,,1,,1
"Explotación de minas y canteras (182)",3,,2,1,,
"Industrias manufactureras (183)",1078,107,465,282,181,43
"Construcción (185)",21,,7,11,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",279,4,122,88,54,11
"Venta, mant.y rep. veh.autom.y motoc. (187)",2,,2,,,
"Comercio al por mayor (188)",6,,5,,1,
"Comercio al por menor (189)",271,4,115,88,53,11
"Hoteles y restaurantes (190)",65,2,33,19,11,
"Trans., almac. y comunicaciones (191)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (193)",12,,7,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",27,,17,7,2,1
"Enseñanza (195)",102,,46,48,8,
"Servicios sociales y de salud (196)",65,,31,31,3,
"Otras activ. serv.comun.soc y personales (197)",22,,13,5,3,1
"Hogares privados con servicio doméstico (198)",89,4,75,7,3,
"Actividad economica no especificada (200)",138,,49,39,39,11
