"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia DANIEL ALCIDES CARRION",,,,
"Viviendas particulares (001)",3591,1424,1127,1040
"Ocupantes presentes (002)",17711,6742,5635,5334
"Casa independiente",,,,
"Viviendas particulares (004)",3390,1322,1039,1029
"Ocupantes presentes (005)",16781,6322,5198,5261
"Departamento en edificio",,,,
"Viviendas particulares (007)",6,6,,
"Ocupantes presentes (008)",16,16,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",112,63,49,
"Ocupantes presentes (011)",500,276,224,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",72,33,37,2
"Ocupantes presentes (014)",332,128,202,2
"Choza o cabaña",,,,
"Viviendas particulares (016)",6,,,6
"Ocupantes presentes (017)",64,,,64
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,,2,1
"Ocupantes presentes (023)",12,,11,1
"Otro tipo",,,,
"Viviendas particulares (025)",2,,,2
"Ocupantes presentes (026)",6,,,6
Si,,,,
"Viviendas particulares (028)",3101,1277,931,893
"Ocupantes presentes (029)",15385,6013,4741,4631
"Casa independiente",,,,
"Viviendas particulares (031)",2921,1184,853,884
"Ocupantes presentes (032)",14539,5627,4343,4569
"Departamento en edificio",,,,
"Viviendas particulares (034)",3,3,,
"Ocupantes presentes (035)",13,13,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",101,59,42,
"Ocupantes presentes (038)",461,262,199,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",66,31,34,1
"Ocupantes presentes (041)",300,111,188,1
"Choza o cabaña",,,,
"Viviendas particulares (043)",5,,,5
"Ocupantes presentes (044)",54,,,54
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,,2,1
"Ocupantes presentes (050)",12,,11,1
"Otro tipo",,,,
"Viviendas particulares (052)",2,,,2
"Ocupantes presentes (053)",6,,,6
No,,,,
"Viviendas particulares (055)",490,147,196,147
"Ocupantes presentes (056)",2326,729,894,703
"Casa independiente",,,,
"Viviendas particulares (058)",469,138,186,145
"Ocupantes presentes (059)",2242,695,855,692
"Departamento en edificio",,,,
"Viviendas particulares (061)",3,3,,
"Ocupantes presentes (062)",3,3,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",11,4,7,
"Ocupantes presentes (065)",39,14,25,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",6,2,3,1
"Ocupantes presentes (068)",32,17,14,1
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2706,1226,977,503
"Ocupantes presentes (110)",13291,5897,4996,2398
"Casa independiente",,,,
"Viviendas particulares (112)",2513,1124,890,499
"Ocupantes presentes (113)",12436,5477,4569,2390
"Departamento en edificio",,,,
"Viviendas particulares (115)",6,6,,
"Ocupantes presentes (116)",16,16,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",112,63,49,
"Ocupantes presentes (119)",500,276,224,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",72,33,37,2
"Ocupantes presentes (122)",332,128,202,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,,1,
"Ocupantes presentes (131)",1,,1,
"Otro tipo",,,,
"Viviendas particulares (133)",2,,,2
"Ocupantes presentes (134)",6,,,6
Si,,,,
"Viviendas particulares (136)",2317,1107,817,393
"Ocupantes presentes (137)",11403,5285,4239,1879
"Casa independiente",,,,
"Viviendas particulares (139)",2144,1014,740,390
"Ocupantes presentes (140)",10622,4899,3851,1872
"Departamento en edificio",,,,
"Viviendas particulares (142)",3,3,,
"Ocupantes presentes (143)",13,13,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",101,59,42,
"Ocupantes presentes (146)",461,262,199,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",66,31,34,1
"Ocupantes presentes (149)",300,111,188,1
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,,1,
"Ocupantes presentes (158)",1,,1,
"Otro tipo",,,,
"Viviendas particulares (160)",2,,,2
"Ocupantes presentes (161)",6,,,6
No,,,,
"Viviendas particulares (163)",389,119,160,110
"Ocupantes presentes (164)",1888,612,757,519
"Casa independiente",,,,
"Viviendas particulares (166)",369,110,150,109
"Ocupantes presentes (167)",1814,578,718,518
"Departamento en edificio",,,,
"Viviendas particulares (169)",3,3,,
"Ocupantes presentes (170)",3,3,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",11,4,7,
"Ocupantes presentes (173)",39,14,25,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",6,2,3,1
"Ocupantes presentes (176)",32,17,14,1
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",885,198,150,537
"Ocupantes presentes (218)",4420,845,639,2936
"Casa independiente",,,,
"Viviendas particulares (220)",877,198,149,530
"Ocupantes presentes (221)",4345,845,629,2871
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",6,,,6
"Ocupantes presentes (233)",64,,,64
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,,1,1
"Ocupantes presentes (239)",11,,10,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",784,170,114,500
"Ocupantes presentes (245)",3982,728,502,2752
"Casa independiente",,,,
"Viviendas particulares (247)",777,170,113,494
"Ocupantes presentes (248)",3917,728,492,2697
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",5,,,5
"Ocupantes presentes (260)",54,,,54
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,,1,1
"Ocupantes presentes (266)",11,,10,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",101,28,36,37
"Ocupantes presentes (272)",438,117,137,184
"Casa independiente",,,,
"Viviendas particulares (274)",100,28,36,36
"Ocupantes presentes (275)",428,117,137,174
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
