"CUADRO Nº 39: POBLACIÓN ECONÓMICAMENTE INACTIVA DE 6 Y MÁS AÑOS , POR ACTIVIDAD NO LABORAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRANDES GRUPOS DE EDAD",,,,,,,,,,
,,,,,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y GRANDES GRUPOS DE EDAD",TOTAL,"ACTIVIDAD NO LABORAL",,,,,,,,
,,"ESTUDIANDO Y NO TRABAJO","VIVIENDO DE SU PENSIÓN Y JUBILACIÓN","VIVIENDO DE SUS RENTAS","AL CUIDADO DE SU HOGAR","POR SU EDAD","DE VIAJE",DISCAPACITADO,"SERVICIO MILITAR",OTRA
,,,,,,,,,,
"Provincia URUBAMBA (000)",29774,16228,289,277,11623,324,338,21,6,668
"Hombres (001)",11695,8331,190,121,2326,165,190,13,6,353
"Mujeres (002)",18079,7897,99,156,9297,159,148,8,,315
"De 06 a 14 años (003)",11346,10937,,,201,94,4,5,,105
"Hombres (004)",5684,5500,,,83,54,3,2,,42
"Mujeres (005)",5662,5437,,,118,40,1,3,,63
"De 15 a 29 años (006)",8706,5134,10,65,3283,,49,8,5,152
"Hombres (007)",3685,2771,4,28,780,,22,5,5,70
"Mujeres (008)",5021,2363,6,37,2503,,27,3,,82
"De 30 a 44 años (009)",3712,102,4,53,3292,,109,1,1,150
"Hombres (010)",657,42,1,25,425,,60,1,1,102
"Mujeres (011)",3055,60,3,28,2867,,49,,,48
"De 45 a 64 años (012)",3398,48,103,82,2872,2,131,3,,157
"Hombres (013)",779,14,62,36,498,1,73,3,,92
"Mujeres (014)",2619,34,41,46,2374,1,58,,,65
"De 65 y más años (015)",2612,7,172,77,1975,228,45,4,,104
"Hombres (016)",890,4,123,32,540,110,32,2,,47
"Mujeres (017)",1722,3,49,45,1435,118,13,2,,57
,,,,,,,,,,
"AREA URBANA (018)",13301,7350,222,192,4617,163,335,9,3,410
"Hombres (019)",5648,3671,141,89,1267,84,187,5,3,201
"Mujeres (020)",7653,3679,81,103,3350,79,148,4,,209
"De 06 a 14 años (021)",4812,4634,,,97,38,4,1,,38
"Hombres (022)",2370,2278,,,51,21,3,,,17
"Mujeres (023)",2442,2356,,,46,17,1,1,,21
"De 15 a 29 años (024)",4337,2619,7,38,1522,,48,3,2,98
"Hombres (025)",1971,1352,3,19,530,,21,2,2,42
"Mujeres (026)",2366,1267,4,19,992,,27,1,,56
"De 30 a 44 años (027)",1453,63,3,38,1143,,107,1,1,97
"Hombres (028)",375,29,1,18,209,,58,1,1,58
"Mujeres (029)",1078,34,2,20,934,,49,,,39
"De 45 a 64 años (030)",1476,29,87,59,1051,,131,2,,117
"Hombres (031)",453,9,52,27,231,,73,2,,59
"Mujeres (032)",1023,20,35,32,820,,58,,,58
"De 65 y más años (033)",1223,5,125,57,804,125,45,2,,60
"Hombres (034)",479,3,85,25,246,63,32,,,25
"Mujeres (035)",744,2,40,32,558,62,13,2,,35
,,,,,,,,,,
"AREA RURAL (036)",16473,8878,67,85,7006,161,3,12,3,258
"Hombres (037)",6047,4660,49,32,1059,81,3,8,3,152
"Mujeres (038)",10426,4218,18,53,5947,80,,4,,106
"De 06 a 14 años (039)",6534,6303,,,104,56,,4,,67
"Hombres (040)",3314,3222,,,32,33,,2,,25
"Mujeres (041)",3220,3081,,,72,23,,2,,42
"De 15 a 29 años (042)",4369,2515,3,27,1761,,1,5,3,54
"Hombres (043)",1714,1419,1,9,250,,1,3,3,28
"Mujeres (044)",2655,1096,2,18,1511,,,2,,26
"De 30 a 44 años (045)",2259,39,1,15,2149,,2,,,53
"Hombres (046)",282,13,,7,216,,2,,,44
"Mujeres (047)",1977,26,1,8,1933,,,,,9
"De 45 a 64 años (048)",1922,19,16,23,1821,2,,1,,40
"Hombres (049)",326,5,10,9,267,1,,1,,33
"Mujeres (050)",1596,14,6,14,1554,1,,,,7
"De 65 y más años (051)",1389,2,47,20,1171,103,,2,,44
"Hombres (052)",411,1,38,7,294,47,,2,,22
"Mujeres (053)",978,1,9,13,877,56,,,,22
